t	ekg	optical	pressure	accel_x	accel_y	accel_z
1.1369e-13	135.9	-3.0133e+05	3078.6	-0.4353	0.77982	0.47726
0.002	135.91	-3.0133e+05	3078.5	-0.43412	0.7806	0.47717
0.004	135.91	-3.0133e+05	3078.4	-0.43295	0.78139	0.47707
0.006	135.92	-3.0133e+05	3078.3	-0.43178	0.78217	0.47697
0.008	135.92	-3.0132e+05	3078.2	-0.43061	0.78295	0.47687
0.01	135.92	-3.0133e+05	3078.1	-0.42944	0.78373	0.47678
0.012	135.93	-3.0133e+05	3078	-0.42983	0.78353	0.47687
0.014	135.94	-3.0133e+05	3077.9	-0.43022	0.78334	0.47697
0.016	135.94	-3.0132e+05	3077.8	-0.43061	0.78314	0.47707
0.018	135.95	-3.0133e+05	3077.7	-0.431	0.78295	0.47717
0.02	135.95	-3.0133e+05	3077.7	-0.43139	0.78275	0.47726
0.022	135.96	-3.0134e+05	3077.6	-0.4312	0.78353	0.47736
0.024	135.96	-3.0134e+05	3077.5	-0.431	0.78431	0.47746
0.026	135.96	-3.0134e+05	3077.4	-0.43081	0.78509	0.47756
0.028	135.96	-3.0133e+05	3077.3	-0.43061	0.78588	0.47765
0.03	135.96	-3.0133e+05	3077.3	-0.43042	0.78666	0.47775
0.032	135.96	-3.0132e+05	3077.2	-0.43061	0.78558	0.47756
0.034	135.96	-3.0132e+05	3077.1	-0.43081	0.78451	0.47736
0.036	135.97	-3.0133e+05	3077	-0.431	0.78344	0.47717
0.038	135.97	-3.0132e+05	3076.9	-0.4312	0.78236	0.47697
0.04	135.97	-3.0131e+05	3076.8	-0.43139	0.78129	0.47678
0.042	135.97	-3.0132e+05	3076.7	-0.42973	0.78256	0.4759
0.044	135.96	-3.0132e+05	3076.6	-0.42807	0.78383	0.47502
0.046	135.97	-3.0132e+05	3076.5	-0.42641	0.78509	0.47414
0.048	135.97	-3.0131e+05	3076.4	-0.42476	0.78636	0.47326
0.05	135.97	-3.0132e+05	3076.3	-0.4231	0.78763	0.47238
0.052	135.98	-3.0132e+05	3076.3	-0.42349	0.78753	0.47277
0.054	135.98	-3.0132e+05	3076.2	-0.42388	0.78744	0.47316
0.056	135.97	-3.0132e+05	3076.1	-0.42427	0.78734	0.47356
0.058	135.97	-3.0132e+05	3076	-0.42466	0.78724	0.47395
0.06	135.97	-3.0132e+05	3075.9	-0.42505	0.78714	0.47434
0.062	135.97	-3.0132e+05	3075.8	-0.42515	0.78646	0.47463
0.064	135.98	-3.0131e+05	3075.8	-0.42524	0.78578	0.47492
0.066	135.98	-3.0131e+05	3075.7	-0.42534	0.78509	0.47521
0.068	135.98	-3.0131e+05	3075.6	-0.42544	0.78441	0.47551
0.07	135.98	-3.0131e+05	3075.5	-0.42554	0.78373	0.4758
0.072	135.98	-3.0131e+05	3075.4	-0.4269	0.78256	0.47521
0.074	135.97	-3.0131e+05	3075.3	-0.42827	0.78139	0.47463
0.076	135.97	-3.0131e+05	3075.2	-0.42964	0.78021	0.47404
0.078	135.97	-3.0131e+05	3075.1	-0.431	0.77904	0.47346
0.08	135.97	-3.013e+05	3074.9	-0.43237	0.77787	0.47287
0.082	135.97	-3.013e+05	3074.8	-0.43178	0.77904	0.47346
