t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	110.37	-3.1228e+05	3094.4	-0.77084	-0.16231	0.61068
0.002	110.38	-3.1228e+05	3094.3	-0.77045	-0.16192	0.61107
0.004	110.39	-3.1228e+05	3094.2	-0.77006	-0.16153	0.61146
0.006	110.4	-3.1226e+05	3094	-0.76967	-0.16114	0.61185
0.008	110.4	-3.1224e+05	3093.9	-0.76928	-0.16075	0.61224
0.01	110.4	-3.1223e+05	3093.8	-0.76889	-0.16036	0.61264
0.012	110.41	-3.1222e+05	3093.6	-0.7685	-0.15997	0.61303
0.014	110.41	-3.1222e+05	3093.4	-0.76811	-0.15958	0.61342
0.016	110.41	-3.1222e+05	3093.3	-0.7687	-0.15948	0.61283
0.018	110.42	-3.1221e+05	3093.2	-0.76928	-0.15938	0.61224
0.02	110.43	-3.122e+05	3093	-0.76987	-0.15928	0.61166
0.022	110.43	-3.122e+05	3092.9	-0.77045	-0.15919	0.61107
0.024	110.44	-3.122e+05	3092.7	-0.77104	-0.15909	0.61049
0.026	110.44	-3.1218e+05	3092.5	-0.77163	-0.15967	0.61049
0.028	110.44	-3.1217e+05	3092.3	-0.77221	-0.16026	0.61049
0.03	110.44	-3.1216e+05	3092.2	-0.7728	-0.16084	0.61049
0.032	110.45	-3.1215e+05	3092	-0.77338	-0.16143	0.61049
0.034	110.45	-3.1215e+05	3091.9	-0.77397	-0.16202	0.61049
0.036	110.45	-3.1215e+05	3091.8	-0.77436	-0.16231	0.61039
0.038	110.45	-3.1214e+05	3091.6	-0.77475	-0.1626	0.61029
0.04	110.45	-3.1212e+05	3091.5	-0.77514	-0.16289	0.6102
0.042	110.45	-3.1212e+05	3091.3	-0.77553	-0.16319	0.6101
0.044	110.45	-3.1212e+05	3091	-0.77592	-0.16348	0.61
0.046	110.45	-3.1211e+05	3090.9	-0.77465	-0.16211	0.61078
0.048	110.46	-3.121e+05	3090.7	-0.77338	-0.16075	0.61156
0.05	110.46	-3.1209e+05	3090.6	-0.77211	-0.15938	0.61234
