t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	92.51	-2.9704e+05	3286.7	-0.35966	0.8664	0.36678
0.002	92.513	-2.9704e+05	3286.5	-0.35917	0.8663	0.36688
0.004	92.519	-2.9705e+05	3286.4	-0.35868	0.8662	0.36698
0.006	92.528	-2.9705e+05	3286.2	-0.35819	0.8661	0.36707
0.008	92.541	-2.9705e+05	3286	-0.3577	0.866	0.36717
0.01	92.556	-2.9705e+05	3285.8	-0.35722	0.86591	0.36727
0.012	92.566	-2.9704e+05	3285.7	-0.35673	0.86581	0.36737
0.014	92.576	-2.9704e+05	3285.5	-0.35624	0.86571	0.36746
0.016	92.586	-2.9704e+05	3285.3	-0.35761	0.8663	0.36766
0.018	92.584	-2.9703e+05	3285.2	-0.35897	0.86688	0.36785
0.02	92.58	-2.9704e+05	3285	-0.36034	0.86747	0.36805
0.022	92.579	-2.9704e+05	3284.7	-0.36171	0.86805	0.36824
0.024	92.58	-2.9704e+05	3284.5	-0.36307	0.86864	0.36844
0.026	92.584	-2.9703e+05	3284.3	-0.36219	0.86757	0.36864
0.028	92.587	-2.9703e+05	3284.1	-0.36132	0.86649	0.36883
0.03	92.587	-2.9703e+05	3283.9	-0.36044	0.86542	0.36903
0.032	92.587	-2.9704e+05	3283.7	-0.35956	0.86435	0.36922
0.034	92.59	-2.9705e+05	3283.5	-0.35868	0.86327	0.36942
0.036	92.593	-2.9705e+05	3283.3	-0.35761	0.86415	0.36815
0.038	92.594	-2.9705e+05	3283.1	-0.35653	0.86503	0.36688
0.04	92.595	-2.9705e+05	3282.9	-0.35546	0.86591	0.36561
0.042	92.595	-2.9704e+05	3282.7	-0.35439	0.86679	0.36434
0.044	92.597	-2.9704e+05	3282.5	-0.35331	0.86766	0.36307
0.046	92.6	-2.9704e+05	3282.3	-0.3537	0.86747	0.36317
0.048	92.601	-2.9704e+05	3282	-0.35409	0.86727	0.36327
0.05	92.6	-2.9704e+05	3281.8	-0.35448	0.86708	0.36336
0.052	92.596	-2.9704e+05	3281.7	-0.35487	0.86688	0.36346
0.054	92.593	-2.9704e+05	3281.5	-0.35526	0.86669	0.36356
0.056	92.593	-2.9704e+05	3281.3	-0.35565	0.86679	0.36395
0.058	92.596	-2.9704e+05	3281.1	-0.35604	0.86688	0.36434
0.06	92.605	-2.9704e+05	3281	-0.35644	0.86698	0.36473
0.062	92.604	-2.9704e+05	3280.8	-0.35683	0.86708	0.36512
0.064	92.609	-2.9704e+05	3280.6	-0.35722	0.86718	0.36551
0.066	92.61	-2.9703e+05	3280.4	-0.35673	0.86698	0.36571
0.068	92.609	-2.9704e+05	3280.3	-0.35624	0.86679	0.3659
0.07	92.607	-2.9704e+05	3280.1	-0.35575	0.86659	0.3661
0.072	92.607	-2.9704e+05	3280	-0.35526	0.8664	0.36629
0.074	92.603	-2.9704e+05	3279.9	-0.35478	0.8662	0.36649
0.076	92.604	-2.9703e+05	3279.7	-0.35526	0.8664	0.36629
0.078	92.611	-2.9703e+05	3279.6	-0.35575	0.86659	0.3661
0.08	92.613	-2.9703e+05	3279.5	-0.35624	0.86679	0.3659
0.082	92.61	-2.9703e+05	3279.3	-0.35673	0.86698	0.36571
0.084	92.607	-2.9704e+05	3279.2	-0.35722	0.86718	0.36551
0.086	92.609	-2.9704e+05	3279.1	-0.35731	0.86776	0.36541
0.088	92.607	-2.9704e+05	3279	-0.35741	0.86835	0.36532
0.09	92.603	-2.9704e+05	3278.9	-0.35751	0.86893	0.36522
0.092	92.605	-2.9704e+05	3278.8	-0.35761	0.86952	0.36512
0.094	92.611	-2.9703e+05	3278.6	-0.3577	0.8701	0.36502
0.096	92.618	-2.9703e+05	3278.6	-0.35839	0.8704	0.36502
0.098	92.618	-2.9703e+05	3278.5	-0.35907	0.87069	0.36502
0.1	92.615	-2.9703e+05	3278.4	-0.35975	0.87098	0.36502
0.102	92.616	-2.9703e+05	3278.3	-0.36044	0.87128	0.36502
0.104	92.616	-2.9703e+05	3278.2	-0.36112	0.87157	0.36502
0.106	92.617	-2.9702e+05	3278.1	-0.36063	0.87098	0.36483
0.108	92.617	-2.9702e+05	3278	-0.36014	0.8704	0.36463
0.11	92.612	-2.9703e+05	3277.9	-0.35966	0.86981	0.36444
0.112	92.602	-2.9703e+05	3277.8	-0.35917	0.86923	0.36424
0.114	92.578	-2.9703e+05	3277.7	-0.35868	0.86864	0.36405
0.116	92.539	-2.9703e+05	3277.5	-0.35878	0.86844	0.36424
0.118	92.487	-2.9702e+05	3277.4	-0.35888	0.86825	0.36444
0.12	92.417	-2.9702e+05	3277.3	-0.35897	0.86805	0.36463
0.122	92.327	-2.9702e+05	3277.2	-0.35907	0.86786	0.36483
0.124	92.212	-2.9702e+05	3277.1	-0.35917	0.86766	0.36502
0.126	92.08	-2.9703e+05	3277	-0.35897	0.86698	0.36629
0.128	91.958	-2.9703e+05	3276.9	-0.35878	0.8663	0.36756
0.13	91.871	-2.9703e+05	3276.8	-0.35858	0.86561	0.36883
0.132	91.837	-2.9703e+05	3276.7	-0.35839	0.86493	0.3701
0.134	91.861	-2.9703e+05	3276.6	-0.35819	0.86425	0.37137
0.136	91.954	-2.9703e+05	3276.4	-0.36005	0.86591	0.37117
0.138	92.104	-2.9703e+05	3276.3	-0.3619	0.86757	0.37098
0.14	92.288	-2.9703e+05	3276.2	-0.36376	0.86923	0.37078
0.142	92.449	-2.9703e+05	3276.1	-0.36561	0.87088	0.37059
0.144	92.556	-2.9703e+05	3276	-0.36746	0.87254	0.37039
0.146	92.605	-2.9703e+05	3275.9	-0.36698	0.87284	0.37049
0.148	92.629	-2.9703e+05	3275.8	-0.36649	0.87313	0.37059
0.15	92.635	-2.9702e+05	3275.6	-0.366	0.87342	0.37068
0.152	92.644	-2.9702e+05	3275.5	-0.36551	0.87372	0.37078
0.154	92.658	-2.9702e+05	3275.4	-0.36502	0.87401	0.37088
0.156	92.665	-2.9702e+05	3275.2	-0.36512	0.87372	0.37049
0.158	92.66	-2.9703e+05	3275.1	-0.36522	0.87342	0.3701
0.16	92.652	-2.9703e+05	3275	-0.36532	0.87313	0.36971
0.162	92.647	-2.9703e+05	3274.8	-0.36541	0.87284	0.36932
0.164	92.649	-2.9703e+05	3274.7	-0.36551	0.87254	0.36893
0.166	92.653	-2.9703e+05	3274.6	-0.36532	0.87284	0.36903
0.168	92.655	-2.9703e+05	3274.5	-0.36512	0.87313	0.36912
0.17	92.648	-2.9703e+05	3274.3	-0.36493	0.87342	0.36922
0.172	92.642	-2.9703e+05	3274.2	-0.36473	0.87372	0.36932
0.174	92.637	-2.9703e+05	3274.1	-0.36454	0.87401	0.36942
0.176	92.635	-2.9703e+05	3274	-0.36463	0.87411	0.36942
0.178	92.631	-2.9702e+05	3273.9	-0.36473	0.8742	0.36942
0.18	92.625	-2.9703e+05	3273.7	-0.36483	0.8743	0.36942
0.182	92.622	-2.9703e+05	3273.6	-0.36493	0.8744	0.36942
0.184	92.621	-2.9703e+05	3273.5	-0.36502	0.8745	0.36942
0.186	92.621	-2.9703e+05	3273.3	-0.36327	0.87274	0.36893
0.188	92.62	-2.9702e+05	3273.2	-0.36151	0.87098	0.36844
0.19	92.617	-2.9702e+05	3273	-0.35975	0.86923	0.36795
0.192	92.614	-2.9702e+05	3272.8	-0.358	0.86747	0.36746
0.194	92.616	-2.9702e+05	3272.7	-0.35624	0.86571	0.36698
0.196	92.62	-2.9702e+05	3272.5	-0.35702	0.86688	0.36707
0.198	92.622	-2.9702e+05	3272.4	-0.3578	0.86805	0.36717
0.2	92.621	-2.9702e+05	3272.2	-0.35858	0.86923	0.36727
0.202	92.618	-2.9703e+05	3272.1	-0.35936	0.8704	0.36737
0.204	92.613	-2.9703e+05	3272	-0.36014	0.87157	0.36746
0.206	92.611	-2.9703e+05	3271.9	-0.36249	0.8702	0.36824
0.208	92.609	-2.9703e+05	3271.8	-0.36483	0.86884	0.36903
0.21	92.607	-2.9702e+05	3271.6	-0.36717	0.86747	0.36981
0.212	92.607	-2.9702e+05	3271.4	-0.36951	0.8661	0.37059
0.214	92.609	-2.9702e+05	3271.2	-0.37186	0.86474	0.37137
0.216	92.608	-2.9702e+05	3271	-0.37117	0.86513	0.37137
0.218	92.603	-2.9702e+05	3270.8	-0.37049	0.86552	0.37137
0.22	92.604	-2.9703e+05	3270.6	-0.36981	0.86591	0.37137
0.222	92.6	-2.9703e+05	3270.5	-0.36912	0.8663	0.37137
0.224	92.599	-2.9703e+05	3270.3	-0.36844	0.86669	0.37137
0.226	92.596	-2.9703e+05	3270	-0.36727	0.86825	0.37234
0.228	92.595	-2.9702e+05	3269.8	-0.3661	0.86981	0.37332
0.23	92.6	-2.9702e+05	3269.6	-0.36493	0.87137	0.3743
0.232	92.602	-2.9702e+05	3269.4	-0.36376	0.87293	0.37527
