t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	93.313	-23532	2832.6	-0.10707	0.87225	0.47775
0.002	93.369	-23530	2833.7	-0.10746	0.87215	0.47824
0.004	93.437	-23527	2834.9	-0.10785	0.87206	0.47873
0.006	93.531	-23525	2836.1	-0.10824	0.87196	0.47922
0.008	93.571	-23523	2837.3	-0.10863	0.87186	0.4797
0.01	93.591	-23520	2838.6	-0.10902	0.87176	0.48019
0.012	93.656	-23517	2839.9	-0.10941	0.87167	0.48068
0.014	93.709	-23515	2841.2	-0.1098	0.87157	0.48117
0.016	93.728	-23513	2842.5	-0.10951	0.87137	0.48351
0.018	93.739	-23513	2843.9	-0.10921	0.87118	0.48585
0.02	93.755	-23514	2845.2	-0.10892	0.87098	0.4882
0.022	93.781	-23516	2846.5	-0.10863	0.87079	0.49054
0.024	93.796	-23518	2847.8	-0.10834	0.87059	0.49288
0.026	93.811	-23512	2849	-0.10931	0.87157	0.4961
0.028	93.832	-23505	2850.2	-0.11029	0.87254	0.49932
0.03	93.83	-23505	2851.4	-0.11126	0.87352	0.50254
0.032	93.818	-23505	2852.4	-0.11224	0.8745	0.50576
0.034	93.817	-23503	2853.4	-0.11322	0.87547	0.50898
0.036	93.821	-23501	2854.1	-0.11341	0.87508	0.50889
0.038	93.824	-23498	2854.8	-0.11361	0.87469	0.50879
0.04	93.824	-23495	2855.3	-0.1138	0.8743	0.50869
0.042	93.83	-23494	2855.6	-0.114	0.87391	0.50859
0.044	93.842	-23492	2855.9	-0.11419	0.87352	0.5085
0.046	93.846	-23497	2856	-0.11283	0.87215	0.50762
0.048	93.84	-23502	2856.1	-0.11146	0.87079	0.50674
0.05	93.838	-23491	2856	-0.11009	0.86942	0.50586
0.052	93.831	-23479	2855.6	-0.10873	0.86805	0.50498
0.054	93.823	-23487	2855.3	-0.10736	0.86669	0.5041
0.056	93.812	-23496	2854.7	-0.10619	0.86464	0.5043
0.058	93.809	-23488	2854.1	-0.10502	0.86259	0.50449
0.06	93.816	-23481	2853.4	-0.10385	0.86054	0.50469
0.062	93.818	-23484	2852.5	-0.10268	0.85849	0.50488
0.064	93.785	-23488	2851.5	-0.1015	0.85644	0.50508
0.066	93.795	-23486	2850.4	-0.10199	0.85449	0.50401
0.068	93.864	-23484	2849.2	-0.10248	0.85254	0.50293
0.07	93.799	-23477	2847.9	-0.10297	0.85058	0.50186
0.072	93.831	-23470	2846.6	-0.10346	0.84863	0.50079
0.074	93.854	-23472	2845.3	-0.10394	0.84668	0.49971
0.076	93.841	-23475	2843.9	-0.10531	0.84727	0.49844
0.078	93.801	-23472	2842.6	-0.10668	0.84785	0.49717
0.08	93.801	-23470	2841.2	-0.10804	0.84844	0.49591
0.082	93.803	-23464	2839.8	-0.10941	0.84902	0.49464
0.084	93.804	-23458	2838.4	-0.11078	0.84961	0.49337
0.086	93.792	-23460	2836.7	-0.11165	0.84853	0.49278
0.088	93.771	-23462	2835.1	-0.11253	0.84746	0.4922
0.09	93.773	-23464	2833.5	-0.11341	0.84639	0.49161
0.092	93.79	-23466	2832	-0.11429	0.84531	0.49103
0.094	93.803	-23455	2830.5	-0.11517	0.84424	0.49044
0.096	93.793	-23444	2828.9	-0.11595	0.84365	0.49181
0.098	93.78	-23451	2827.4	-0.11673	0.84307	0.49317
0.1	93.784	-23459	2826	-0.11751	0.84248	0.49454
0.102	93.785	-23456	2824.6	-0.11829	0.8419	0.49591
0.104	93.794	-23453	2823.2	-0.11907	0.84131	0.49727
0.106	93.787	-23446	2821.9	-0.11956	0.84336	0.49766
0.108	93.758	-23439	2820.5	-0.12005	0.84541	0.49805
0.11	93.766	-23446	2819.3	-0.12054	0.84746	0.49844
0.112	93.773	-23453	2818.2	-0.12102	0.84951	0.49883
0.114	93.757	-23448	2817.1	-0.12151	0.85156	0.49922
0.116	93.745	-23442	2816.4	-0.12093	0.85195	0.49678
0.118	93.743	-23444	2815.8	-0.12034	0.85234	0.49434
0.12	93.745	-23446	2815.6	-0.11976	0.85273	0.4919
0.122	93.756	-23438	2816.1	-0.11917	0.85312	0.48946
0.124	93.773	-23429	2816.5	-0.11858	0.85351	0.48702
0.126	93.778	-23425	2817.7	-0.11839	0.85566	0.48683
0.128	93.761	-23420	2818.9	-0.11819	0.85781	0.48663
0.13	93.742	-23425	2820.3	-0.118	0.85995	0.48644
0.132	93.749	-23430	2821.8	-0.1178	0.8621	0.48624
0.134	93.763	-23420	2823.3	-0.11761	0.86425	0.48605
0.136	93.774	-23410	2825.1	-0.11907	0.86532	0.48546
0.138	93.778	-23415	2826.9	-0.12054	0.8664	0.48488
0.14	93.784	-23421	2828.8	-0.122	0.86747	0.48429
0.142	93.781	-23420	2830.9	-0.12346	0.86854	0.48371
0.144	93.785	-23419	2833	-0.12493	0.86962	0.48312
0.146	93.787	-23420	2835.5	-0.126	0.86971	0.48478
0.148	93.79	-23420	2837.9	-0.12708	0.86981	0.48644
0.15	93.793	-23416	2840.8	-0.12815	0.86991	0.4881
0.152	93.784	-23411	2844	-0.12922	0.87001	0.48976
