t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	18.945	-14154	3842.2	0.18066	0.032306	1.0099
0.002	18.979	-14154	3842.3	0.17939	0.032989	1.0098
0.004	18.994	-14155	3842.3	0.17812	0.033672	1.0097
0.006	18.967	-14151	3842.4	0.17685	0.034355	1.0096
0.008	18.961	-14147	3842.4	0.17558	0.035038	1.0095
0.01	18.972	-14147	3842.5	0.17431	0.035722	1.0094
0.012	18.978	-14146	3842.5	0.17304	0.036405	1.0093
0.014	18.993	-14148	3842.5	0.17178	0.037088	1.0092
0.016	19.012	-14150	3842.5	0.17178	0.03621	1.0089
0.018	19.061	-14151	3842.5	0.17178	0.035331	1.0086
0.02	19.082	-14152	3842.4	0.17178	0.034453	1.0083
0.022	18.981	-14151	3842.4	0.17178	0.033574	1.008
0.024	18.83	-14151	3842.3	0.17178	0.032696	1.0077
0.026	18.833	-14149	3842.2	0.17148	0.033867	1.0081
0.028	18.906	-14148	3842.1	0.17119	0.035038	1.0085
0.03	18.908	-14147	3842	0.1709	0.03621	1.0089
0.032	18.912	-14147	3841.8	0.1706	0.037381	1.0093
0.034	18.99	-14152	3841.7	0.17031	0.038552	1.0097
0.036	18.978	-14158	3841.7	0.17109	0.037186	1.0088
0.038	18.932	-14161	3841.6	0.17187	0.035819	1.0079
0.04	18.898	-14164	3841.6	0.17265	0.034453	1.007
0.042	18.798	-14157	3841.5	0.17344	0.033086	1.0062
0.044	18.786	-14150	3841.4	0.17422	0.03172	1.0053
0.046	18.961	-14153	3841.2	0.17392	0.032306	1.0059
0.048	19.011	-14156	3841.1	0.17363	0.032891	1.0065
0.05	18.964	-14158	3840.9	0.17334	0.033477	1.007
0.052	18.939	-14161	3840.8	0.17304	0.034062	1.0076
0.054	18.95	-14162	3840.6	0.17275	0.034648	1.0082
0.056	18.992	-14163	3840.4	0.17207	0.035331	1.0084
0.058	18.943	-14160	3840.2	0.17139	0.036014	1.0086
0.06	18.88	-14158	3840	0.1707	0.036698	1.0088
0.062	18.9	-14153	3839.8	0.17002	0.037381	1.009
0.064	18.916	-14149	3839.6	0.16934	0.038064	1.0092
0.066	18.883	-14155	3839.5	0.17119	0.037966	1.009
0.068	18.86	-14161	3839.3	0.17304	0.037869	1.0088
0.07	18.876	-14163	3839.2	0.1749	0.037771	1.0086
0.072	18.894	-14164	3839.2	0.17675	0.037674	1.0084
0.074	18.89	-14163	3839.2	0.17861	0.037576	1.0082
0.076	18.854	-14161	3839.2	0.17822	0.03621	1.0079
0.078	18.898	-14155	3839.3	0.17783	0.034843	1.0076
0.08	18.981	-14150	3839.5	0.17744	0.033477	1.0073
0.082	18.975	-14149	3839.6	0.17705	0.03211	1.007
0.084	18.918	-14149	3839.8	0.17666	0.030744	1.0067
0.086	18.907	-14151	3839.9	0.17783	0.032208	1.006
0.088	18.928	-14154	3840	0.179	0.033672	1.0052
0.09	18.918	-14161	3840.1	0.18017	0.035136	1.0044
0.092	18.884	-14168	3840.2	0.18134	0.0366	1.0036
0.094	18.853	-14162	3840.4	0.18251	0.038064	1.0028
0.096	18.831	-14156	3840.5	0.18124	0.037576	1.0027
0.098	18.849	-14152	3840.7	0.17997	0.037088	1.0026
0.1	18.898	-14148	3840.9	0.17871	0.0366	1.0025
0.102	18.901	-14161	3841.2	0.17744	0.036112	1.0024
0.104	18.881	-14174	3841.5	0.17617	0.035624	1.0024
0.106	18.888	-14172	3841.8	0.17617	0.035234	1.0024
0.108	18.884	-14170	3842.2	0.17617	0.034843	1.0025
0.11	18.861	-14168	3842.6	0.17617	0.034453	1.0026
0.112	18.868	-14167	3843.1	0.17617	0.034062	1.0027
