t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	15.971	-13035	3848.6	-0.16592	0.93842	0.22399
0.002	15.975	-13030	3848.2	-0.16846	0.93647	0.22419
0.004	15.975	-13024	3847.7	-0.171	0.93452	0.22438
0.006	15.983	-13030	3847.5	-0.17353	0.93257	0.22458
0.008	15.981	-13036	3847.6	-0.17607	0.93062	0.22477
0.01	15.975	-13039	3847.6	-0.17861	0.92866	0.22497
0.012	15.961	-13041	3847.2	-0.18183	0.92905	0.22302
0.014	15.963	-13044	3846.8	-0.18505	0.92944	0.22106
0.016	15.99	-13047	3846.5	-0.18827	0.92984	0.21911
0.018	15.99	-13038	3846.2	-0.19149	0.93023	0.21716
0.02	15.984	-13028	3846	-0.19471	0.93062	0.21521
0.022	15.992	-13026	3845.3	-0.19383	0.93023	0.2156
0.024	16.001	-13024	3844.7	-0.19296	0.92984	0.21599
0.026	16.011	-13025	3844	-0.19208	0.92944	0.21638
0.028	15.981	-13025	3843.2	-0.1912	0.92905	0.21677
0.03	16.008	-13029	3842.5	-0.19032	0.92866	0.21716
0.032	16.004	-13032	3841.5	-0.19149	0.92535	0.21882
0.034	15.983	-13037	3840.6	-0.19266	0.92203	0.22048
0.036	15.984	-13042	3839.7	-0.19383	0.91871	0.22214
0.038	15.986	-13041	3838.9	-0.195	0.91539	0.2238
0.04	15.972	-13040	3838	-0.19618	0.91207	0.22546
0.042	15.971	-13039	3837.1	-0.19637	0.91412	0.22555
0.044	15.972	-13037	3836.1	-0.19657	0.91617	0.22565
0.046	15.951	-13035	3835.1	-0.19676	0.91822	0.22575
0.048	15.936	-13032	3834	-0.19696	0.92027	0.22585
0.05	15.934	-13036	3833	-0.19715	0.92232	0.22594
0.052	15.944	-13040	3832.4	-0.19696	0.92369	0.22458
0.054	15.979	-13032	3831.9	-0.19676	0.92505	0.22321
0.056	16.031	-13025	3831.4	-0.19657	0.92642	0.22184
0.058	16.064	-13030	3831	-0.19637	0.92779	0.22048
0.06	16.064	-13035	3830.7	-0.19618	0.92915	0.21911
0.062	16.053	-13033	3830.8	-0.19559	0.93228	0.2197
0.064	16.044	-13030	3831	-0.195	0.9354	0.22028
0.066	16.034	-13038	3831.3	-0.19442	0.93852	0.22087
0.068	16.03	-13046	3831.9	-0.19383	0.94164	0.22145
0.07	16.027	-13042	3832.5	-0.19325	0.94477	0.22204
0.072	16.028	-13038	3833.4	-0.19247	0.94652	0.22282
0.074	16.029	-13033	3834.3	-0.19169	0.94828	0.2236
0.076	16.012	-13028	3835.4	-0.19091	0.95004	0.22438
0.078	16.006	-13029	3836.7	-0.19012	0.9518	0.22516
0.08	16.009	-13030	3838	-0.18934	0.95355	0.22594
0.082	16.013	-13032	3839.6	-0.18915	0.95463	0.22428
0.084	16.002	-13034	3841.1	-0.18895	0.9557	0.22263
0.086	16.008	-13033	3842.7	-0.18876	0.95677	0.22097
0.088	16.009	-13033	3844.3	-0.18856	0.95785	0.21931
0.09	15.995	-13033	3845.9	-0.18837	0.95892	0.21765
0.092	15.993	-13033	3847	-0.18944	0.95824	0.21784
0.094	16.005	-13037	3848.2	-0.19052	0.95755	0.21804
0.096	16.008	-13041	3849.9	-0.19159	0.95687	0.21823
0.098	16.01	-13033	3852	-0.19266	0.95619	0.21843
0.1	16	-13024	3854.2	-0.19374	0.9555	0.21862
0.102	15.983	-13026	3855.6	-0.19461	0.9555	0.21862
0.104	15.983	-13027	3857	-0.19549	0.9555	0.21862
0.106	15.982	-13024	3858.5	-0.19637	0.9555	0.21862
0.108	15.977	-13022	3860.2	-0.19725	0.9555	0.21862
0.11	15.986	-13024	3862	-0.19813	0.9555	0.21862
0.112	15.997	-13026	3863.4	-0.19754	0.95589	0.21872
0.114	16.004	-13030	3864.9	-0.19696	0.95628	0.21882
0.116	16.022	-13035	3866.3	-0.19637	0.95668	0.21892
