t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	15.205	-13641	4342.9	-0.95921	0.24088	-0.092427
0.002	15.202	-13641	4343.6	-0.9598	0.24	-0.091354
0.004	15.199	-13641	4344.3	-0.96038	0.23912	-0.09028
0.006	15.19	-13644	4345.1	-0.96097	0.23824	-0.089206
0.008	15.183	-13646	4345.8	-0.96156	0.23736	-0.088133
0.01	15.172	-13644	4346.6	-0.96214	0.23648	-0.087059
0.012	15.179	-13643	4347.4	-0.96273	0.23561	-0.085986
0.014	15.175	-13642	4348.2	-0.96331	0.23473	-0.084912
0.016	15.163	-13640	4349	-0.96312	0.23541	-0.086181
0.018	15.151	-13642	4349.8	-0.96292	0.23609	-0.08745
0.02	15.16	-13644	4350.5	-0.96273	0.23678	-0.088718
0.022	15.165	-13641	4351.1	-0.96253	0.23746	-0.089987
0.024	15.132	-13639	4351.7	-0.96234	0.23814	-0.091256
0.026	15.091	-13642	4352.3	-0.96234	0.23775	-0.091256
0.028	15.082	-13645	4352.9	-0.96234	0.23736	-0.091256
0.03	15.107	-13645	4353.5	-0.96234	0.23697	-0.091256
0.032	15.11	-13646	4354.3	-0.96234	0.23658	-0.091256
0.034	15.117	-13642	4355.1	-0.96234	0.23619	-0.091256
0.036	15.2	-13639	4356	-0.96263	0.23629	-0.090866
0.038	15.189	-13644	4356.9	-0.96292	0.23639	-0.090475
0.04	15.125	-13650	4357.8	-0.96321	0.23648	-0.090085
0.042	15.146	-13652	4358.7	-0.96351	0.23658	-0.089694
0.044	15.201	-13655	4359.7	-0.9638	0.23668	-0.089304
0.046	15.211	-13649	4360.6	-0.96448	0.23697	-0.089694
0.048	15.193	-13644	4361.5	-0.96517	0.23727	-0.090085
0.05	15.186	-13643	4362.3	-0.96585	0.23756	-0.090475
0.052	15.192	-13641	4363.1	-0.96653	0.23785	-0.090866
0.054	15.201	-13643	4364	-0.96722	0.23814	-0.091256
0.056	15.225	-13644	4364.7	-0.96634	0.23766	-0.090963
0.058	15.239	-13645	4365.4	-0.96546	0.23717	-0.09067
0.06	15.242	-13646	4366	-0.96458	0.23668	-0.090378
0.062	15.219	-13646	4366.5	-0.9637	0.23619	-0.090085
0.064	15.204	-13647	4367	-0.96282	0.2357	-0.089792
0.066	15.221	-13651	4367.4	-0.96214	0.23668	-0.089694
0.068	15.222	-13655	4367.9	-0.96146	0.23766	-0.089597
0.07	15.229	-13646	4368.2	-0.96077	0.23863	-0.089499
