t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	19.977	-26467	3548.2	0.10063	0.11468	1.0062
0.002	19.992	-26473	3549.3	0.099845	0.11419	1.0065
0.004	20.012	-26479	3550.4	0.099064	0.1137	1.0067
0.006	19.994	-26485	3551.5	0.098283	0.11322	1.007
0.008	20.009	-26499	3552.6	0.097502	0.11273	1.0073
0.01	20.004	-26513	3553.8	0.096722	0.11224	1.0076
0.012	20.005	-26511	3554.9	0.095941	0.11175	1.0079
0.014	19.885	-26508	3556.1	0.09516	0.11126	1.0082
0.016	19.823	-26514	3557.1	0.096917	0.11126	1.007
0.018	19.935	-26520	3558.2	0.098674	0.11126	1.0059
0.02	20.047	-26511	3559.1	0.10043	0.11126	1.0047
0.022	20.047	-26502	3560.1	0.10219	0.11126	1.0035
0.024	20.041	-26512	3561	0.10394	0.11126	1.0024
0.026	20.054	-26522	3562	0.10502	0.11117	1.0028
0.028	20.015	-26521	3562.9	0.10609	0.11107	1.0033
0.03	19.989	-26519	3563.9	0.10716	0.11097	1.0038
0.032	19.982	-26519	3565	0.10824	0.11087	1.0043
0.034	19.949	-26519	3566	0.10931	0.11078	1.0048
0.036	19.933	-26523	3567.2	0.10882	0.11097	1.0027
0.038	20.017	-26527	3568.4	0.10834	0.11117	1.0007
0.04	20.068	-26517	3569.7	0.10785	0.11136	0.99864
0.042	20.045	-26507	3571.1	0.10736	0.11156	0.99659
0.044	20.023	-26507	3572.6	0.10687	0.11175	0.99454
0.046	19.961	-26507	3573.9	0.10677	0.11195	0.99562
0.048	19.929	-26507	3575.3	0.10668	0.11214	0.99669
0.05	19.973	-26507	3576.5	0.10658	0.11234	0.99776
0.052	20	-26501	3577.6	0.10648	0.11253	0.99884
0.054	19.999	-26496	3578.6	0.10638	0.11273	0.99991
0.056	19.975	-26500	3579.6	0.10697	0.11253	1.0015
0.058	19.947	-26504	3580.6	0.10756	0.11234	1.003
0.06	19.969	-26505	3581.5	0.10814	0.11214	1.0046
0.062	19.982	-26506	3582.4	0.10873	0.11195	1.0062
0.064	19.945	-26509	3583.3	0.10931	0.11175	1.0077
0.066	19.899	-26512	3584.3	0.10736	0.11214	1.0089
0.068	19.847	-26504	3585.3	0.10541	0.11253	1.0101
0.07	19.878	-26497	3586.2	0.10346	0.11292	1.0112
0.072	19.982	-26494	3587.2	0.1015	0.11331	1.0124
0.074	19.978	-26490	3588.1	0.099552	0.1137	1.0136
0.076	19.862	-26497	3589.1	0.098088	0.11204	1.0124
0.078	19.776	-26504	3590	0.096624	0.11039	1.0112
0.08	19.768	-26504	3591	0.09516	0.10873	1.0101
0.082	19.847	-26504	3592	0.093696	0.10707	1.0089
0.084	19.943	-26502	3593.1	0.092232	0.10541	1.0077
0.086	19.942	-26500	3594.1	0.094184	0.10609	1.0065
0.088	19.963	-26503	3595.1	0.096136	0.10677	1.0054
0.09	19.968	-26506	3596.1	0.098088	0.10746	1.0042
0.092	19.951	-26506	3597	0.10004	0.10814	1.003
0.094	19.963	-26506	3597.9	0.10199	0.10882	1.0019
0.096	19.819	-26506	3598.6	0.10121	0.10736	1.0021
0.098	19.826	-26506	3599.3	0.10043	0.1059	1.0023
0.1	19.894	-26503	3599.9	0.09965	0.10443	1.0024
0.102	19.923	-26500	3600.5	0.098869	0.10297	1.0026
0.104	19.963	-26505	3601	0.098088	0.1015	1.0028
0.106	19.98	-26510	3601.4	0.096234	0.10326	1.0049
0.108	19.988	-26508	3601.8	0.094379	0.10502	1.0069
0.11	20.009	-26506	3602	0.092525	0.10677	1.009
0.112	20	-26504	3602.2	0.09067	0.10853	1.011
0.114	19.961	-26502	3602.3	0.088816	0.11029	1.0131
0.116	19.996	-26502	3602.5	0.089987	0.10941	1.0138
0.118	20.033	-26502	3602.6	0.091158	0.10853	1.0145
0.12	19.998	-26504	3602.6	0.09233	0.10765	1.0151
0.122	19.963	-26505	3602.5	0.093501	0.10677	1.0158
0.124	19.946	-26501	3602.4	0.094672	0.1059	1.0165
0.126	19.933	-26498	3602.3	0.093891	0.10658	1.0158
0.128	19.921	-26498	3602.1	0.09311	0.10726	1.0151
0.13	19.898	-26497	3602.1	0.09233	0.10795	1.0145
0.132	19.885	-26498	3602	0.091549	0.10863	1.0138
0.134	19.908	-26499	3601.9	0.090768	0.10931	1.0131
0.136	19.957	-26496	3601.8	0.089206	0.10951	1.013
0.138	20.006	-26493	3601.6	0.087645	0.1097	1.0129
0.14	20.061	-26494	3601.4	0.086083	0.1099	1.0128
0.142	20.124	-26496	3601.2	0.084522	0.11009	1.0127
0.144	20.1	-26496	3601	0.08296	0.11029	1.0126
0.146	20.015	-26496	3600.5	0.083058	0.1099	1.0113
0.148	19.957	-26498	3599.9	0.083155	0.10951	1.0101
0.15	19.892	-26500	3599.4	0.083253	0.10912	1.0088
0.152	19.88	-26498	3598.7	0.08335	0.10873	1.0075
0.154	19.9	-26496	3598	0.083448	0.10834	1.0063
0.156	19.889	-26499	3597	0.08335	0.10775	1.0056
0.158	19.977	-26502	3596.1	0.083253	0.10716	1.0049
0.16	19.998	-26496	3595	0.083155	0.10658	1.0042
0.162	19.964	-26490	3594	0.083058	0.10599	1.0035
0.164	19.996	-26492	3592.9	0.08296	0.10541	1.0028
0.166	19.945	-26493	3591.8	0.083741	0.10531	1.0026
0.168	19.882	-26497	3590.7	0.084522	0.10521	1.0024
0.17	20.021	-26501	3589.6	0.085302	0.10512	1.0023
0.172	20.025	-26498	3588.5	0.086083	0.10502	1.0021
0.174	20.046	-26495	3587.4	0.086864	0.10492	1.0019
0.176	20.109	-26492	3586.4	0.088718	0.10492	1.0019
0.178	20.082	-26490	3585.3	0.090573	0.10492	1.0019
0.18	19.962	-26492	3584.3	0.092427	0.10492	1.0019
0.182	19.959	-26494	3583.3	0.094282	0.10492	1.0019
0.184	20.023	-26495	3582.3	0.096136	0.10492	1.0019
0.186	20.033	-26496	3581.3	0.094477	0.1057	1.0023
0.188	20.006	-26497	3580.3	0.092818	0.10648	1.0026
0.19	19.986	-26497	3579.3	0.091158	0.10726	1.003
0.192	20.01	-26493	3578.4	0.089499	0.10804	1.0034
0.194	20.027	-26488	3577.5	0.08784	0.10882	1.0038
0.196	20.01	-26489	3576.7	0.086571	0.10814	1.0024
0.198	20.04	-26489	3576	0.085302	0.10746	1.0011
0.2	20.014	-26491	3575.3	0.084034	0.10677	0.99972
0.202	19.945	-26493	3574.6	0.082765	0.10609	0.99835
0.204	19.927	-26496	3573.9	0.081496	0.10541	0.99698
0.206	19.928	-26498	3573.4	0.083741	0.10551	0.99572
0.208	19.915	-26499	3572.9	0.085986	0.1056	0.99445
0.21	19.93	-26500	3572.5	0.08823	0.1057	0.99318
0.212	19.945	-26500	3572.2	0.090475	0.1058	0.99191
0.214	20.006	-26500	3571.9	0.09272	0.1059	0.99064
0.216	20.087	-26490	3571.7	0.093403	0.10492	0.99093
0.218	20.069	-26481	3571.5	0.094086	0.10394	0.99123
0.22	20.002	-26480	3571.2	0.09477	0.10297	0.99152
0.222	19.933	-26479	3571	0.095453	0.10199	0.99181
0.224	19.916	-26482	3570.8	0.096136	0.10102	0.9921
0.226	19.954	-26484	3570.8	0.096136	0.10111	0.99376
0.228	20.018	-26488	3570.7	0.096136	0.10121	0.99542
0.23	20.072	-26491	3570.6	0.096136	0.10131	0.99708
0.232	20.021	-26490	3570.5	0.096136	0.10141	0.99874
0.234	19.941	-26489	3570.3	0.096136	0.1015	1.0004
0.236	19.965	-26488	3570.4	0.096526	0.10141	1
0.238	20.003	-26486	3570.4	0.096917	0.10131	0.99962
0.24	19.937	-26491	3570.4	0.097307	0.10121	0.99923
0.242	19.883	-26496	3570.5	0.097698	0.10111	0.99884
0.244	19.977	-26498	3570.5	0.098088	0.10102	0.99845
0.246	20.098	-26499	3570.6	0.096526	0.10131	0.99757
0.248	20.093	-26500	3570.7	0.094965	0.1016	0.99669
0.25	19.996	-26500	3570.8	0.093403	0.10189	0.99581
0.252	19.967	-26495	3570.8	0.091842	0.10219	0.99493
0.254	19.995	-26491	3570.8	0.09028	0.10248	0.99406
0.256	20.055	-26490	3570.8	0.091061	0.10258	0.99347
0.258	20.084	-26489	3570.8	0.091842	0.10268	0.99288
0.26	20.038	-26488	3570.7	0.092622	0.10277	0.9923
0.262	19.954	-26488	3570.5	0.093403	0.10287	0.99171
0.264	19.932	-26489	3570.3	0.094184	0.10297	0.99113
0.266	19.937	-26489	3570	0.094477	0.10375	0.99084
0.268	19.952	-26492	3569.7	0.09477	0.10453	0.99054
0.27	19.997	-26495	3569.4	0.095062	0.10531	0.99025
0.272	19.983	-26495	3569	0.095355	0.10609	0.98996
0.274	19.981	-26495	3568.7	0.095648	0.10687	0.98966
