t	ekg	optical	pressure	accel_x	accel_y	accel_z
2.2737e-13	7.4608	-5.8136e+05	2278	-0.71053	0.013664	0.69247
0.002	7.4746	-5.8137e+05	2278	-0.70906	0.013176	0.69364
0.004	7.4707	-5.8137e+05	2278	-0.7076	0.012688	0.69481
0.006	7.4917	-5.8138e+05	2278	-0.70614	0.0122	0.69599
0.008	7.488	-5.8138e+05	2277.9	-0.70467	0.011712	0.69716
0.01	7.4799	-5.8139e+05	2277.9	-0.70321	0.011224	0.69833
0.012	7.4636	-5.8139e+05	2277.9	-0.7037	0.010834	0.69764
0.014	7.3885	-5.8139e+05	2277.8	-0.70418	0.010443	0.69696
0.016	7.3721	-5.8139e+05	2277.8	-0.70467	0.010053	0.69628
0.018	7.3859	-5.8139e+05	2277.7	-0.70516	0.0096624	0.6956
0.02	7.4092	-5.8139e+05	2277.6	-0.70565	0.009272	0.69491
0.022	7.4601	-5.814e+05	2277.5	-0.70643	0.010346	0.69462
0.024	7.477	-5.814e+05	2277.5	-0.70721	0.011419	0.69433
0.026	7.4594	-5.814e+05	2277.4	-0.70799	0.012493	0.69403
0.028	7.4382	-5.8141e+05	2277.3	-0.70877	0.013566	0.69374
0.03	7.4114	-5.8141e+05	2277.2	-0.70955	0.01464	0.69345
0.032	7.4156	-5.8142e+05	2277.3	-0.71004	0.014445	0.69345
0.034	7.432	-5.8143e+05	2277.4	-0.71053	0.01425	0.69345
0.036	7.4538	-5.8143e+05	2277.4	-0.71102	0.014054	0.69345
0.038	7.4987	-5.8143e+05	2277.5	-0.7115	0.013859	0.69345
0.04	7.4856	-5.8143e+05	2277.6	-0.71199	0.013664	0.69345
0.042	7.4412	-5.8144e+05	2277.6	-0.71219	0.015323	0.69189
0.044	7.4298	-5.8144e+05	2277.7	-0.71238	0.016982	0.69032
0.046	7.4105	-5.8144e+05	2277.7	-0.71258	0.018642	0.68876
0.048	7.38	-5.8144e+05	2277.8	-0.71277	0.020301	0.6872
0.05	7.3869	-5.8145e+05	2277.8	-0.71297	0.02196	0.68564
0.052	7.4248	-5.8145e+05	2277.7	-0.71092	0.021472	0.68466
0.054	7.4669	-5.8146e+05	2277.7	-0.70887	0.020984	0.68369
0.056	7.4851	-5.8146e+05	2277.6	-0.70682	0.020496	0.68271
0.058	7.4632	-5.8147e+05	2277.5	-0.70477	0.020008	0.68174
0.06	7.4381	-5.8147e+05	2277.4	-0.70272	0.01952	0.68076
0.062	7.415	-5.8147e+05	2277.3	-0.70292	0.019422	0.68144
0.064	7.3821	-5.8147e+05	2277.1	-0.70311	0.019325	0.68213
0.066	7.382	-5.8147e+05	2276.9	-0.70331	0.019227	0.68281
0.068	7.4152	-5.8147e+05	2276.6	-0.7035	0.01913	0.68349
0.07	7.4478	-5.8148e+05	2276.3	-0.7037	0.019032	0.68418
0.072	7.4792	-5.8149e+05	2276.1	-0.70311	0.019227	0.68418
0.074	7.4811	-5.8149e+05	2275.8	-0.70252	0.019422	0.68418
0.076	7.4605	-5.8149e+05	2275.6	-0.70194	0.019618	0.68418
0.078	7.4551	-5.8149e+05	2275.4	-0.70135	0.019813	0.68418
0.08	7.4367	-5.8149e+05	2275.2	-0.70077	0.020008	0.68418
0.082	7.4182	-5.815e+05	2275.1	-0.70301	0.018642	0.68603
0.084	7.4349	-5.815e+05	2275.1	-0.70526	0.017275	0.68788
0.086	7.4317	-5.8151e+05	2275	-0.7075	0.015909	0.68974
0.088	7.4376	-5.8151e+05	2275	-0.70975	0.014542	0.69159
0.09	7.4588	-5.8152e+05	2275	-0.71199	0.013176	0.69345
0.092	7.4716	-5.8152e+05	2275.1	-0.7118	0.013078	0.69394
0.094	7.4758	-5.8152e+05	2275.2	-0.7116	0.012981	0.69442
0.096	7.4787	-5.8153e+05	2275.2	-0.71141	0.012883	0.69491
0.098	7.4574	-5.8153e+05	2275.3	-0.71121	0.012786	0.6954
0.1	7.4502	-5.8154e+05	2275.4	-0.71102	0.012688	0.69589
0.102	7.4403	-5.8154e+05	2275.5	-0.71082	0.01259	0.69501
0.104	7.4331	-5.8154e+05	2275.6	-0.71063	0.012493	0.69413
0.106	7.4897	-5.8154e+05	2275.7	-0.71043	0.012395	0.69325
0.108	7.4907	-5.8155e+05	2275.9	-0.71024	0.012298	0.69237
0.11	7.4707	-5.8155e+05	2276.1	-0.71004	0.0122	0.6915
0.112	7.4785	-5.8156e+05	2276.3	-0.71043	0.012395	0.69189
0.114	7.4361	-5.8156e+05	2276.4	-0.71082	0.01259	0.69228
0.116	7.4392	-5.8157e+05	2276.6	-0.71121	0.012786	0.69267
0.118	7.4612	-5.8156e+05	2276.8	-0.7116	0.012981	0.69306
0.12	7.4648	-5.8156e+05	2277	-0.71199	0.013176	0.69345
0.122	7.4997	-5.8157e+05	2277.2	-0.71053	0.013176	0.69267
0.124	7.5112	-5.8157e+05	2277.5	-0.70906	0.013176	0.69189
0.126	7.4993	-5.8158e+05	2277.7	-0.7076	0.013176	0.69111
0.128	7.492	-5.8158e+05	2278.1	-0.70614	0.013176	0.69032
0.13	7.483	-5.8158e+05	2278.4	-0.70467	0.013176	0.68954
0.132	7.4718	-5.8158e+05	2279	-0.70545	0.012688	0.69032
0.134	7.4725	-5.8159e+05	2279.5	-0.70623	0.0122	0.69111
0.136	7.4934	-5.8159e+05	2280.2	-0.70701	0.011712	0.69189
0.138	7.5303	-5.816e+05	2280.9	-0.7078	0.011224	0.69267
0.14	7.5338	-5.816e+05	2281.7	-0.70858	0.010736	0.69345
0.142	7.5062	-5.8161e+05	2282.6	-0.70897	0.011419	0.69237
0.144	7.4912	-5.8162e+05	2283.5	-0.70936	0.012102	0.6913
0.146	7.48	-5.8162e+05	2284.4	-0.70975	0.012786	0.69023
0.148	7.4664	-5.8161e+05	2285.4	-0.71014	0.013469	0.68915
0.15	7.4763	-5.8161e+05	2286.4	-0.71053	0.014152	0.68808
0.152	7.5008	-5.8161e+05	2287.4	-0.71063	0.013664	0.68915
0.154	7.5221	-5.8161e+05	2288.5	-0.71072	0.013176	0.69023
0.156	7.5472	-5.8162e+05	2289.5	-0.71082	0.012688	0.6913
0.158	7.5596	-5.8162e+05	2290.6	-0.71092	0.0122	0.69237
0.16	7.5533	-5.8162e+05	2291.6	-0.71102	0.011712	0.69345
0.162	7.553	-5.8162e+05	2292.6	-0.71082	0.012005	0.69257
0.164	7.5458	-5.8162e+05	2293.6	-0.71063	0.012298	0.69169
0.166	7.547	-5.8162e+05	2294.6	-0.71043	0.01259	0.69081
0.168	7.5603	-5.8162e+05	2295.5	-0.71024	0.012883	0.68993
0.17	7.5781	-5.8162e+05	2296.4	-0.71004	0.013176	0.68906
0.172	7.6088	-5.8162e+05	2297.2	-0.71043	0.013274	0.68915
0.174	7.6202	-5.8162e+05	2298	-0.71082	0.013371	0.68925
0.176	7.5575	-5.8162e+05	2298.7	-0.71121	0.013469	0.68935
0.178	7.5383	-5.8162e+05	2299.4	-0.7116	0.013566	0.68945
0.18	7.5645	-5.8162e+05	2300.1	-0.71199	0.013664	0.68954
0.182	7.5794	-5.8162e+05	2300.7	-0.7117	0.013664	0.69052
0.184	7.5904	-5.8161e+05	2301.2	-0.71141	0.013664	0.6915
0.186	7.5977	-5.8161e+05	2301.8	-0.71111	0.013664	0.69247
0.188	7.6228	-5.8161e+05	2302.2	-0.71082	0.013664	0.69345
0.19	7.6641	-5.8161e+05	2302.7	-0.71053	0.013664	0.69442
0.192	7.6434	-5.816e+05	2303.1	-0.71014	0.013762	0.69462
