t	ekg	optical	pressure	accel_x	accel_y	accel_z
2.2737e-13	63.438	-5.8237e+05	3113.9	-0.52606	0.12834	0.83009
0.002	63.421	-5.8238e+05	3113.9	-0.52655	0.12844	0.8298
0.004	63.419	-5.8239e+05	3113.8	-0.52704	0.12854	0.8295
0.006	63.427	-5.824e+05	3113.8	-0.52753	0.12864	0.82921
0.008	63.441	-5.8241e+05	3113.7	-0.52802	0.12873	0.82892
0.01	63.453	-5.8241e+05	3113.6	-0.5285	0.12883	0.82862
0.012	63.446	-5.8242e+05	3113.5	-0.52782	0.12932	0.82862
0.014	63.431	-5.8242e+05	3113.4	-0.52714	0.12981	0.82862
0.016	63.405	-5.8243e+05	3113.3	-0.52645	0.1303	0.82862
0.018	63.397	-5.8243e+05	3113.2	-0.52577	0.13078	0.82862
0.02	63.387	-5.8244e+05	3113	-0.52509	0.13127	0.82862
0.022	63.397	-5.8244e+05	3112.8	-0.52519	0.12922	0.82931
0.024	63.434	-5.8245e+05	3112.6	-0.52528	0.12717	0.82999
0.026	63.459	-5.8246e+05	3112.3	-0.52538	0.12512	0.83067
0.028	63.452	-5.8246e+05	3111.9	-0.52548	0.12307	0.83136
0.03	63.442	-5.8247e+05	3111.6	-0.52558	0.12102	0.83204
0.032	63.42	-5.8248e+05	3111.4	-0.52655	0.12229	0.83126
0.034	63.394	-5.8248e+05	3111.1	-0.52753	0.12356	0.83048
0.036	63.386	-5.8249e+05	3110.9	-0.5285	0.12483	0.8297
0.038	63.394	-5.8249e+05	3110.7	-0.52948	0.1261	0.82892
0.04	63.42	-5.825e+05	3110.5	-0.53046	0.12737	0.82814
0.042	63.444	-5.825e+05	3110.2	-0.52919	0.12747	0.82814
0.044	63.451	-5.8251e+05	3110	-0.52792	0.12756	0.82814
0.046	63.445	-5.8251e+05	3109.8	-0.52665	0.12766	0.82814
0.048	63.431	-5.8251e+05	3109.5	-0.52538	0.12776	0.82814
0.05	63.393	-5.8251e+05	3109.2	-0.52411	0.12786	0.82814
0.052	63.372	-5.8252e+05	3109	-0.52499	0.12727	0.82843
