t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	62.266	-5.8136e+05	2730.2	-0.5857	0.073493	0.79134
0.002	62.266	-5.8136e+05	2729.9	-0.58589	0.07359	0.79241
0.004	62.274	-5.8136e+05	2729.7	-0.58609	0.073688	0.79349
0.006	62.292	-5.8136e+05	2729.4	-0.58628	0.073786	0.79456
0.008	62.312	-5.8136e+05	2729.2	-0.58648	0.073883	0.79564
0.01	62.31	-5.8137e+05	2729	-0.58667	0.073981	0.79671
0.012	62.298	-5.8137e+05	2728.7	-0.58687	0.074078	0.79778
0.014	62.289	-5.8137e+05	2728.5	-0.58706	0.074176	0.79886
0.016	62.268	-5.8137e+05	2728.3	-0.58677	0.074078	0.79817
0.018	62.259	-5.8137e+05	2728.1	-0.58648	0.073981	0.79749
0.02	62.272	-5.8138e+05	2727.9	-0.58619	0.073883	0.79681
0.022	62.271	-5.8138e+05	2727.9	-0.58589	0.073786	0.79612
0.024	62.294	-5.8137e+05	2727.8	-0.5856	0.073688	0.79544
0.026	62.308	-5.8137e+05	2727.7	-0.5856	0.073298	0.79437
0.028	62.304	-5.8137e+05	2727.6	-0.5856	0.072907	0.79329
0.03	62.29	-5.8138e+05	2727.5	-0.5856	0.072517	0.79222
0.032	62.27	-5.8138e+05	2727.5	-0.5856	0.072126	0.79115
0.034	62.254	-5.8139e+05	2727.5	-0.5856	0.071736	0.79007
0.036	62.262	-5.8139e+05	2727.5	-0.58521	0.071248	0.79017
0.038	62.272	-5.8139e+05	2727.5	-0.58482	0.07076	0.79027
0.04	62.289	-5.814e+05	2727.5	-0.58443	0.070272	0.79036
0.042	62.298	-5.814e+05	2727.6	-0.58404	0.069784	0.79046
0.044	62.295	-5.814e+05	2727.7	-0.58365	0.069296	0.79056
0.046	62.298	-5.814e+05	2727.7	-0.58355	0.069198	0.79046
0.048	62.29	-5.814e+05	2727.8	-0.58345	0.069101	0.79036
0.05	62.272	-5.814e+05	2727.9	-0.58336	0.069003	0.79027
0.052	62.267	-5.814e+05	2727.9	-0.58326	0.068906	0.79017
0.054	62.273	-5.8141e+05	2728	-0.58316	0.068808	0.79007
0.056	62.288	-5.8141e+05	2728.2	-0.58375	0.069296	0.79017
0.058	62.304	-5.8142e+05	2728.3	-0.58433	0.069784	0.79027
0.06	62.31	-5.8142e+05	2728.4	-0.58492	0.070272	0.79036
0.062	62.305	-5.8142e+05	2728.5	-0.5855	0.07076	0.79046
0.064	62.289	-5.8141e+05	2728.5	-0.58609	0.071248	0.79056
0.066	62.267	-5.8141e+05	2728.7	-0.58609	0.070565	0.79027
0.068	62.254	-5.8142e+05	2728.8	-0.58609	0.069882	0.78997
0.07	62.258	-5.8142e+05	2728.9	-0.58609	0.069198	0.78968
0.072	62.274	-5.8142e+05	2729.1	-0.58609	0.068515	0.78939
0.074	62.294	-5.8142e+05	2729.3	-0.58609	0.067832	0.7891
0.076	62.306	-5.8142e+05	2729.4	-0.58609	0.068906	0.79017
0.078	62.307	-5.8142e+05	2729.5	-0.58609	0.069979	0.79124
0.08	62.302	-5.8142e+05	2729.6	-0.58609	0.071053	0.79232
0.082	62.282	-5.8142e+05	2729.7	-0.58609	0.072126	0.79339
0.084	62.263	-5.8142e+05	2729.7	-0.58609	0.0732	0.79446
0.086	62.269	-5.8142e+05	2729.8	-0.58648	0.073981	0.79446
0.088	62.28	-5.8142e+05	2729.9	-0.58687	0.074762	0.79446
0.09	62.289	-5.8142e+05	2729.9	-0.58726	0.075542	0.79446
0.092	62.298	-5.8142e+05	2729.9	-0.58765	0.076323	0.79446
0.094	62.301	-5.8142e+05	2729.9	-0.58804	0.077104	0.79446
0.096	62.297	-5.8141e+05	2729.9	-0.58843	0.07603	0.79524
0.098	62.279	-5.8142e+05	2729.9	-0.58882	0.074957	0.79603
0.1	62.259	-5.8143e+05	2729.8	-0.58921	0.073883	0.79681
0.102	62.255	-5.8143e+05	2729.7	-0.5896	0.07281	0.79759
