t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	1.8547	-5.8065e+05	2472.1	-0.96234	0.1503	0.16202
0.002	1.8682	-5.8063e+05	2472.2	-0.96282	0.1504	0.16153
0.004	1.8857	-5.8061e+05	2472.2	-0.96331	0.1505	0.16104
0.006	1.8807	-5.806e+05	2472.1	-0.9638	0.1506	0.16055
0.008	1.8682	-5.806e+05	2472	-0.96429	0.15069	0.16006
0.01	1.8581	-5.8058e+05	2471.9	-0.96478	0.15079	0.15958
0.012	1.8502	-5.8057e+05	2471.8	-0.96575	0.15108	0.15948
0.014	1.8462	-5.8056e+05	2471.6	-0.96673	0.15138	0.15938
0.016	1.8458	-5.8054e+05	2471.4	-0.9677	0.15167	0.15928
0.018	1.8584	-5.8053e+05	2471.1	-0.96868	0.15196	0.15919
0.02	1.8714	-5.8053e+05	2470.8	-0.96966	0.15226	0.15909
0.022	1.8598	-5.8051e+05	2470.6	-0.96985	0.15187	0.15948
0.024	1.8508	-5.8049e+05	2470.3	-0.97005	0.15148	0.15987
0.026	1.8431	-5.8049e+05	2470	-0.97024	0.15108	0.16026
0.028	1.8293	-5.8048e+05	2469.7	-0.97044	0.15069	0.16065
0.03	1.8285	-5.8047e+05	2469.3	-0.97063	0.1503	0.16104
0.032	1.8352	-5.8047e+05	2469	-0.96985	0.1505	0.16094
0.034	1.8403	-5.8045e+05	2468.6	-0.96907	0.15069	0.16084
0.036	1.8497	-5.8044e+05	2468.2	-0.96829	0.15089	0.16075
0.038	1.8585	-5.8043e+05	2467.9	-0.96751	0.15108	0.16065
0.04	1.8614	-5.8042e+05	2467.6	-0.96673	0.15128	0.16055
0.042	1.8719	-5.8042e+05	2467.2	-0.96673	0.15177	0.16104
0.044	1.8712	-5.8041e+05	2466.9	-0.96673	0.15226	0.16153
0.046	1.833	-5.8038e+05	2466.5	-0.96673	0.15274	0.16202
0.048	1.8112	-5.8036e+05	2466.1	-0.96673	0.15323	0.1625
0.05	1.8252	-5.8036e+05	2465.7	-0.96673	0.15372	0.16299
0.052	1.8481	-5.8035e+05	2465.3	-0.96604	0.15304	0.16202
0.054	1.8652	-5.8035e+05	2464.9	-0.96536	0.15235	0.16104
0.056	1.8702	-5.8034e+05	2464.6	-0.96468	0.15167	0.16006
0.058	1.8733	-5.8033e+05	2464.2	-0.964	0.15099	0.15909
0.06	1.8604	-5.8032e+05	2463.9	-0.96331	0.1503	0.15811
0.062	1.831	-5.8031e+05	2463.5	-0.9636	0.15118	0.1588
0.064	1.8275	-5.8031e+05	2463	-0.9639	0.15206	0.15948
0.066	1.8362	-5.803e+05	2462.7	-0.96419	0.15294	0.16016
0.068	1.8564	-5.803e+05	2462.3	-0.96448	0.15382	0.16084
0.07	1.8743	-5.8029e+05	2462	-0.96478	0.1547	0.16153
0.072	1.8627	-5.8027e+05	2461.7	-0.96468	0.15411	0.16202
0.074	1.8549	-5.8026e+05	2461.3	-0.96458	0.15352	0.1625
0.076	1.8546	-5.8025e+05	2461	-0.96448	0.15294	0.16299
0.078	1.8492	-5.8024e+05	2460.8	-0.96439	0.15235	0.16348
0.08	1.8485	-5.8024e+05	2460.5	-0.96429	0.15177	0.16397
0.082	1.8522	-5.8023e+05	2460.3	-0.96478	0.15274	0.16358
0.084	1.8633	-5.8023e+05	2460	-0.96526	0.15372	0.16319
0.086	1.8696	-5.8023e+05	2459.8	-0.96575	0.1547	0.1628
0.088	1.8658	-5.8022e+05	2459.5	-0.96624	0.15567	0.16241
0.09	1.8724	-5.8022e+05	2459.3	-0.96673	0.15665	0.16202
0.092	1.8708	-5.8021e+05	2459.1	-0.96595	0.15587	0.16094
0.094	1.8578	-5.802e+05	2458.9	-0.96517	0.15509	0.15987
0.096	1.8535	-5.802e+05	2458.8	-0.96439	0.15431	0.1588
0.098	1.8498	-5.8019e+05	2458.6	-0.9636	0.15352	0.15772
0.1	1.8496	-5.8019e+05	2458.4	-0.96282	0.15274	0.15665
0.102	1.8809	-5.8018e+05	2458.1	-0.96243	0.15226	0.1586
0.104	1.9093	-5.8017e+05	2457.9	-0.96204	0.15177	0.16055
0.106	1.884	-5.8017e+05	2457.7	-0.96165	0.15128	0.1625
0.108	1.8477	-5.8016e+05	2457.4	-0.96126	0.15079	0.16446
0.11	1.8372	-5.8016e+05	2457.1	-0.96087	0.1503	0.16641
0.112	1.8341	-5.8015e+05	2456.8	-0.96204	0.1505	0.16602
0.114	1.8346	-5.8014e+05	2456.4	-0.96321	0.15069	0.16563
0.116	1.8435	-5.8014e+05	2456	-0.96439	0.15089	0.16524
0.118	1.8615	-5.8014e+05	2455.6	-0.96556	0.15108	0.16485
0.12	1.8773	-5.8014e+05	2455.2	-0.96673	0.15128	0.16446
0.122	1.8822	-5.8013e+05	2454.8	-0.96497	0.1503	0.16485
0.124	1.8758	-5.8012e+05	2454.4	-0.96321	0.14933	0.16524
0.126	1.8648	-5.8012e+05	2454.1	-0.96146	0.14835	0.16563
0.128	1.863	-5.8013e+05	2453.7	-0.9597	0.14738	0.16602
0.13	1.8679	-5.8012e+05	2453.3	-0.95794	0.1464	0.16641
0.132	1.8592	-5.8011e+05	2453	-0.95882	0.14747	0.16631
0.134	1.8426	-5.8011e+05	2452.7	-0.9597	0.14855	0.16621
0.136	1.8584	-5.801e+05	2452.4	-0.96058	0.14962	0.16612
0.138	1.8723	-5.8011e+05	2452.1	-0.96146	0.15069	0.16602
0.14	1.8666	-5.8011e+05	2451.8	-0.96234	0.15177	0.16592
0.142	1.8668	-5.8011e+05	2451.5	-0.96292	0.15157	0.16524
0.144	1.8532	-5.801e+05	2451.2	-0.96351	0.15138	0.16455
0.146	1.8438	-5.801e+05	2450.9	-0.96409	0.15118	0.16387
0.148	1.8478	-5.801e+05	2450.6	-0.96468	0.15099	0.16319
0.15	1.8526	-5.801e+05	2450.4	-0.96526	0.15079	0.1625
0.152	1.8685	-5.8009e+05	2450.1	-0.96565	0.15196	0.16172
0.154	1.8853	-5.8009e+05	2449.8	-0.96604	0.15313	0.16094
0.156	1.8909	-5.8009e+05	2449.5	-0.96644	0.15431	0.16016
0.158	1.8823	-5.8009e+05	2449.2	-0.96683	0.15548	0.15938
0.16	1.8676	-5.8008e+05	2449	-0.96722	0.15665	0.1586
0.162	1.8598	-5.8008e+05	2448.7	-0.96634	0.15577	0.1586
0.164	1.8655	-5.8008e+05	2448.5	-0.96546	0.15489	0.1586
0.166	1.8708	-5.8008e+05	2448.3	-0.96458	0.15401	0.1586
0.168	1.8748	-5.8007e+05	2448.1	-0.9637	0.15313	0.1586
0.17	1.8921	-5.8008e+05	2447.9	-0.96282	0.15226	0.1586
0.172	1.9058	-5.8008e+05	2447.7	-0.96458	0.15206	0.15928
0.174	1.8844	-5.8008e+05	2447.6	-0.96634	0.15187	0.15997
0.176	1.876	-5.8007e+05	2447.4	-0.96809	0.15167	0.16065
0.178	1.854	-5.8007e+05	2447.3	-0.96985	0.15148	0.16133
0.18	1.8396	-5.8008e+05	2447.2	-0.97161	0.15128	0.16202
0.182	1.8444	-5.8008e+05	2447.2	-0.97005	0.15157	0.16182
0.184	1.853	-5.8008e+05	2447.1	-0.96848	0.15187	0.16163
0.186	1.8629	-5.8008e+05	2447	-0.96692	0.15216	0.16143
0.188	1.884	-5.8008e+05	2447	-0.96536	0.15245	0.16124
0.19	1.8907	-5.8008e+05	2446.9	-0.9638	0.15274	0.16104
0.192	1.8842	-5.8008e+05	2446.9	-0.96321	0.15235	0.16016
0.194	1.8644	-5.8008e+05	2446.9	-0.96263	0.15196	0.15928
0.196	1.8521	-5.8008e+05	2446.8	-0.96204	0.15157	0.1584
0.198	1.8504	-5.8008e+05	2446.8	-0.96146	0.15118	0.15753
0.2	1.8534	-5.8009e+05	2446.8	-0.96087	0.15079	0.15665
0.202	1.8639	-5.8009e+05	2446.8	-0.96077	0.14991	0.15636
0.204	1.8775	-5.8009e+05	2446.8	-0.96068	0.14904	0.15606
0.206	1.8835	-5.8009e+05	2446.7	-0.96058	0.14816	0.15577
0.208	1.8811	-5.801e+05	2446.7	-0.96048	0.14728	0.15548
0.21	1.869	-5.801e+05	2446.8	-0.96038	0.1464	0.15518
0.212	1.8525	-5.801e+05	2446.7	-0.9599	0.14669	0.15509
0.214	1.8518	-5.801e+05	2446.7	-0.95941	0.14699	0.15499
0.216	1.8613	-5.801e+05	2446.7	-0.95892	0.14728	0.15489
0.218	1.8672	-5.801e+05	2446.7	-0.95843	0.14757	0.15479
0.22	1.875	-5.801e+05	2446.8	-0.95794	0.14786	0.1547
0.222	1.8774	-5.8011e+05	2446.8	-0.95765	0.14767	0.15489
0.224	1.8783	-5.8011e+05	2446.8	-0.95736	0.14747	0.15509
0.226	1.8691	-5.8011e+05	2446.8	-0.95707	0.14728	0.15528
0.228	1.8457	-5.8011e+05	2446.8	-0.95677	0.14708	0.15548
0.23	1.8335	-5.8011e+05	2446.8	-0.95648	0.14689	0.15567
0.232	1.8401	-5.801e+05	2446.9	-0.95687	0.1464	0.15538
0.234	1.8518	-5.801e+05	2446.9	-0.95726	0.14591	0.15509
0.236	1.873	-5.801e+05	2446.9	-0.95765	0.14542	0.15479
0.238	1.8816	-5.801e+05	2446.9	-0.95804	0.14494	0.1545
0.24	1.8772	-5.801e+05	2446.9	-0.95843	0.14445	0.15421
0.242	1.8701	-5.8011e+05	2446.9	-0.95843	0.14445	0.15479
0.244	1.8565	-5.8011e+05	2447	-0.95843	0.14445	0.15538
0.246	1.8486	-5.8011e+05	2447	-0.95843	0.14445	0.15596
0.248	1.8523	-5.8011e+05	2447	-0.95843	0.14445	0.15655
0.25	1.849	-5.8011e+05	2447	-0.95843	0.14445	0.15714
0.252	1.8583	-5.8011e+05	2447	-0.9599	0.14523	0.15753
0.254	1.8713	-5.8012e+05	2446.9	-0.96136	0.14601	0.15792
0.256	1.8848	-5.8012e+05	2446.9	-0.96282	0.14679	0.15831
