t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-32.493	-45873	3426.9	-0.97112	-0.10843	0.26176
0.002	-32.498	-45878	3427.8	-0.97112	-0.10814	0.26215
0.004	-32.481	-45882	3428.7	-0.97112	-0.10785	0.26254
0.006	-32.485	-45887	3429.6	-0.97112	-0.10756	0.26293
0.008	-32.502	-45887	3430.6	-0.97112	-0.10726	0.26332
0.01	-32.507	-45888	3431.7	-0.97112	-0.10697	0.26372
0.012	-32.52	-45892	3433.1	-0.97112	-0.10668	0.26411
0.014	-32.532	-45897	3434.4	-0.97112	-0.10638	0.2645
0.016	-32.541	-45893	3436.3	-0.97063	-0.10609	0.26411
0.018	-32.546	-45889	3438.1	-0.97014	-0.1058	0.26372
0.02	-32.539	-45893	3440.2	-0.96966	-0.10551	0.26332
0.022	-32.538	-45897	3442.5	-0.96917	-0.10521	0.26293
0.024	-32.542	-45907	3444.8	-0.96868	-0.10492	0.26254
0.026	-32.548	-45918	3447.5	-0.96848	-0.10453	0.26147
0.028	-32.544	-45909	3450.2	-0.96829	-0.10414	0.2604
0.03	-32.539	-45899	3452.9	-0.96809	-0.10375	0.25932
0.032	-32.542	-45901	3455.8	-0.9679	-0.10336	0.25825
0.034	-32.547	-45902	3458.7	-0.9677	-0.10297	0.25718
0.036	-32.538	-45909	3461.5	-0.96839	-0.10268	0.25854
0.038	-32.535	-45915	3464.3	-0.96907	-0.10238	0.25991
0.04	-32.543	-45915	3467.1	-0.96975	-0.10209	0.26128
0.042	-32.535	-45915	3469.7	-0.97044	-0.1018	0.26264
0.044	-32.547	-45914	3472.3	-0.97112	-0.1015	0.26401
0.046	-32.576	-45913	3474.6	-0.97063	-0.1015	0.26274
0.048	-32.586	-45912	3476.9	-0.97014	-0.1015	0.26147
0.05	-32.585	-45911	3479.1	-0.96966	-0.1015	0.2602
0.052	-32.593	-45917	3481.2	-0.96917	-0.1015	0.25893
0.054	-32.599	-45923	3483.4	-0.96868	-0.1015	0.25766
0.056	-32.603	-45922	3485.5	-0.96829	-0.1017	0.25757
0.058	-32.603	-45921	3487.6	-0.9679	-0.10189	0.25747
0.06	-32.592	-45914	3489.8	-0.96751	-0.10209	0.25737
0.062	-32.587	-45907	3492	-0.96712	-0.10228	0.25727
0.064	-32.585	-45912	3494.2	-0.96673	-0.10248	0.25718
0.066	-32.595	-45917	3496.1	-0.96702	-0.10238	0.25776
0.068	-32.617	-45911	3498.1	-0.96731	-0.10228	0.25835
0.07	-32.63	-45904	3499.9	-0.96761	-0.10219	0.25893
0.072	-32.646	-45904	3501.5	-0.9679	-0.10209	0.25952
0.074	-32.665	-45904	3503.1	-0.96819	-0.10199	0.2601
0.076	-32.668	-45902	3504.4	-0.96917	-0.1017	0.26001
0.078	-32.67	-45900	3505.7	-0.97014	-0.10141	0.25991
0.08	-32.677	-45901	3506.8	-0.97112	-0.10111	0.25981
0.082	-32.689	-45902	3507.9	-0.9721	-0.10082	0.25971
0.084	-32.705	-45895	3508.9	-0.97307	-0.10053	0.25962
0.086	-32.706	-45888	3509.7	-0.97307	-0.10131	0.25981
0.088	-32.701	-45887	3510.5	-0.97307	-0.10209	0.26001
0.09	-32.699	-45885	3511.3	-0.97307	-0.10287	0.2602
0.092	-32.693	-45888	3512	-0.97307	-0.10365	0.2604
0.094	-32.692	-45891	3512.8	-0.97307	-0.10443	0.26059
0.096	-32.7	-45888	3513.4	-0.97219	-0.10414	0.2603
0.098	-32.716	-45886	3514.1	-0.97132	-0.10385	0.26001
0.1	-32.735	-45875	3514.7	-0.97044	-0.10355	0.25971
0.102	-32.746	-45865	3515.4	-0.96956	-0.10326	0.25942
0.104	-32.734	-45870	3516	-0.96868	-0.10297	0.25913
0.106	-32.733	-45875	3516.7	-0.96907	-0.10336	0.25981
0.108	-32.737	-45876	3517.3	-0.96946	-0.10375	0.26049
0.11	-32.727	-45877	3517.9	-0.96985	-0.10414	0.26118
