t	ekg	optical	pressure	accel_x	accel_y	accel_z
4.5475e-13	72.264	-26450	2105.6	-0.29475	0.9111	0.27572
0.002	72.274	-26448	2105.8	-0.29475	0.91178	0.27455
0.004	72.273	-26446	2106	-0.29475	0.91246	0.27338
0.006	72.264	-26445	2106.2	-0.29475	0.91315	0.27221
0.008	72.244	-26438	2106.4	-0.29475	0.91383	0.27104
0.01	72.227	-26432	2106.7	-0.29475	0.91451	0.26986
0.012	72.234	-26437	2107	-0.29348	0.9152	0.26977
0.014	72.268	-26442	2107.3	-0.29221	0.91588	0.26967
0.016	72.306	-26438	2107.5	-0.29095	0.91656	0.26957
0.018	72.329	-26435	2107.8	-0.28968	0.91724	0.26947
0.02	72.327	-26444	2108.1	-0.28841	0.91793	0.26938
0.022	72.305	-26453	2108.4	-0.2886	0.91734	0.26928
0.024	72.279	-26449	2108.7	-0.2888	0.91676	0.26918
0.026	72.262	-26446	2109	-0.28899	0.91617	0.26908
0.028	72.278	-26440	2109.3	-0.28919	0.91559	0.26899
0.03	72.31	-26435	2109.5	-0.28938	0.915	0.26889
0.032	72.34	-26430	2109.8	-0.28938	0.91461	0.26928
0.034	72.372	-26425	2110.1	-0.28938	0.91422	0.26967
0.036	72.393	-26425	2110.4	-0.28938	0.91383	0.27006
0.038	72.388	-26426	2110.7	-0.28938	0.91344	0.27045
0.04	72.363	-26425	2110.9	-0.28938	0.91305	0.27084
0.042	72.336	-26424	2111.2	-0.28968	0.91285	0.27123
0.044	72.326	-26421	2111.5	-0.28997	0.91266	0.27162
0.046	72.341	-26419	2111.7	-0.29026	0.91246	0.27201
0.048	72.384	-26417	2112	-0.29056	0.91227	0.2724
0.05	72.425	-26415	2112.2	-0.29085	0.91207	0.27279
0.052	72.438	-26413	2112.4	-0.2927	0.91227	0.27289
0.054	72.436	-26411	2112.6	-0.29456	0.91246	0.27299
0.056	72.412	-26414	2112.8	-0.29641	0.91266	0.27308
0.058	72.371	-26417	2113	-0.29827	0.91285	0.27318
0.06	72.356	-26414	2113.2	-0.30012	0.91305	0.27328
0.062	72.368	-26412	2113.3	-0.29992	0.91305	0.27357
0.064	72.393	-26412	2113.4	-0.29973	0.91305	0.27387
0.066	72.442	-26413	2113.5	-0.29953	0.91305	0.27416
0.068	72.469	-26406	2113.7	-0.29934	0.91305	0.27445
0.07	72.474	-26399	2113.8	-0.29914	0.91305	0.27474
0.072	72.444	-26400	2113.9	-0.29866	0.91256	0.27426
0.074	72.419	-26402	2114	-0.29817	0.91207	0.27377
0.076	72.403	-26400	2114	-0.29768	0.91158	0.27328
0.078	72.415	-26398	2114.1	-0.29719	0.9111	0.27279
0.08	72.436	-26396	2114.1	-0.2967	0.91061	0.2723
0.082	72.46	-26393	2114.2	-0.29563	0.91188	0.27143
0.084	72.485	-26392	2114.3	-0.29456	0.91315	0.27055
0.086	72.485	-26392	2114.3	-0.29348	0.91441	0.26967
0.088	72.465	-26390	2114.3	-0.29241	0.91568	0.26879
0.09	72.435	-26389	2114.3	-0.29134	0.91695	0.26791
0.092	72.412	-26391	2114.3	-0.29143	0.91588	0.2684
0.094	72.404	-26394	2114.2	-0.29153	0.9148	0.26889
0.096	72.413	-26394	2114.2	-0.29163	0.91373	0.26938
0.098	72.442	-26393	2114.2	-0.29173	0.91266	0.26986
0.1	72.474	-26394	2114.2	-0.29182	0.91158	0.27035
0.102	72.49	-26394	2114.2	-0.29251	0.91188	0.26928
0.104	72.482	-26394	2114.2	-0.29319	0.91217	0.2682
0.106	72.456	-26394	2114.2	-0.29387	0.91246	0.26713
0.108	72.427	-26394	2114.1	-0.29456	0.91276	0.26606
0.11	72.41	-26394	2114.1	-0.29524	0.91305	0.26498
0.112	72.408	-26392	2114	-0.29446	0.91276	0.26625
0.114	72.428	-26391	2113.9	-0.29368	0.91246	0.26752
0.116	72.461	-26389	2113.8	-0.2929	0.91217	0.26879
0.118	72.484	-26387	2113.8	-0.29212	0.91188	0.27006
0.12	72.485	-26389	2113.7	-0.29134	0.91158	0.27133
0.122	72.461	-26390	2113.6	-0.29192	0.91178	0.27104
0.124	72.426	-26394	2113.5	-0.29251	0.91197	0.27074
0.126	72.4	-26398	2113.4	-0.29309	0.91217	0.27045
0.128	72.4	-26397	2113.3	-0.29368	0.91236	0.27016
0.13	72.418	-26396	2113.2	-0.29426	0.91256	0.26986
0.132	72.446	-26397	2113.1	-0.29465	0.91188	0.27064
0.134	72.465	-26397	2113	-0.29504	0.91119	0.27143
0.136	72.474	-26394	2112.9	-0.29544	0.91051	0.27221
0.138	72.465	-26391	2112.8	-0.29583	0.90983	0.27299
0.14	72.44	-26392	2112.7	-0.29622	0.90914	0.27377
0.142	72.406	-26393	2112.7	-0.29592	0.90924	0.27348
0.144	72.393	-26395	2112.6	-0.29563	0.90934	0.27318
0.146	72.4	-26398	2112.5	-0.29534	0.90944	0.27289
0.148	72.427	-26392	2112.5	-0.29504	0.90953	0.2726
0.15	72.47	-26386	2112.4	-0.29475	0.90963	0.2723
0.152	72.475	-26388	2112.3	-0.29495	0.91022	0.27182
0.154	72.456	-26389	2112.3	-0.29514	0.9108	0.27133
0.156	72.427	-26390	2112.2	-0.29534	0.91139	0.27084
0.158	72.392	-26391	2112.2	-0.29553	0.91197	0.27035
0.16	72.372	-26387	2112.1	-0.29573	0.91256	0.26986
0.162	72.371	-26383	2112.1	-0.29583	0.91276	0.26967
0.164	72.405	-26389	2112	-0.29592	0.91295	0.26947
0.166	72.444	-26395	2111.9	-0.29602	0.91315	0.26928
0.168	72.463	-26400	2111.9	-0.29612	0.91334	0.26908
0.17	72.46	-26405	2111.9	-0.29622	0.91354	0.26889
0.172	72.439	-26406	2111.8	-0.29592	0.91334	0.26928
0.174	72.418	-26408	2111.8	-0.29563	0.91315	0.26967
0.176	72.405	-26408	2111.8	-0.29534	0.91295	0.27006
0.178	72.405	-26408	2111.7	-0.29504	0.91276	0.27045
0.18	72.414	-26407	2111.6	-0.29475	0.91256	0.27084
0.182	72.436	-26405	2111.6	-0.29544	0.91246	0.27104
0.184	72.463	-26403	2111.6	-0.29612	0.91236	0.27123
0.186	72.469	-26401	2111.5	-0.2968	0.91227	0.27143
0.188	72.452	-26400	2111.5	-0.29748	0.91217	0.27162
0.19	72.42	-26400	2111.4	-0.29817	0.91207	0.27182
0.192	72.388	-26399	2111.3	-0.29758	0.91139	0.27143
0.194	72.376	-26399	2111.3	-0.297	0.91071	0.27104
0.196	72.394	-26401	2111.2	-0.29641	0.91002	0.27064
0.198	72.429	-26404	2111.2	-0.29583	0.90934	0.27025
0.2	72.456	-26401	2111.1	-0.29524	0.90866	0.26986
0.202	72.465	-26398	2111.1	-0.29553	0.90885	0.27035
0.204	72.455	-26398	2111	-0.29583	0.90905	0.27084
0.206	72.425	-26397	2110.9	-0.29612	0.90924	0.27133
0.208	72.394	-26396	2110.9	-0.29641	0.90944	0.27182
0.21	72.379	-26396	2110.8	-0.2967	0.90963	0.2723
0.212	72.387	-26397	2110.8	-0.2967	0.90924	0.2724
0.214	72.411	-26399	2110.8	-0.2967	0.90885	0.2725
0.216	72.437	-26403	2110.8	-0.2967	0.90846	0.2726
0.218	72.459	-26406	2110.7	-0.2967	0.90807	0.27269
0.22	72.453	-26406	2110.7	-0.2967	0.90768	0.27279
0.222	72.431	-26405	2110.7	-0.29592	0.90846	0.2723
0.224	72.397	-26405	2110.6	-0.29514	0.90924	0.27182
0.226	72.375	-26405	2110.6	-0.29436	0.91002	0.27133
0.228	72.377	-26408	2110.5	-0.29358	0.9108	0.27084
