t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	69.809	-26113	2019.6	-0.29134	0.92935	0.25083
0.002	69.762	-26112	2019.6	-0.29182	0.92827	0.25034
0.004	69.716	-26111	2019.5	-0.29231	0.9272	0.24986
0.006	69.701	-26109	2019.5	-0.2928	0.92613	0.24937
0.008	69.733	-26109	2019.5	-0.29329	0.92505	0.24888
0.01	69.786	-26109	2019.5	-0.29378	0.92398	0.24839
0.012	69.827	-26110	2019.4	-0.29426	0.92291	0.2479
0.014	69.832	-26112	2019.3	-0.29475	0.92183	0.24742
0.016	69.8	-26113	2019.3	-0.29387	0.92203	0.248
0.018	69.739	-26114	2019.3	-0.293	0.92222	0.24859
0.02	69.692	-26112	2019.2	-0.29212	0.92242	0.24917
0.022	69.682	-26110	2019.1	-0.29124	0.92261	0.24976
0.024	69.711	-26118	2019	-0.29036	0.92281	0.25034
0.026	69.763	-26127	2018.9	-0.29173	0.92281	0.24956
0.028	69.807	-26125	2018.9	-0.29309	0.92281	0.24878
0.03	69.821	-26124	2018.8	-0.29446	0.92281	0.248
0.032	69.795	-26123	2018.7	-0.29583	0.92281	0.24722
0.034	69.748	-26122	2018.6	-0.29719	0.92281	0.24644
0.036	69.703	-26124	2018.6	-0.29534	0.92271	0.24517
0.038	69.673	-26126	2018.5	-0.29348	0.92261	0.2439
0.04	69.673	-26123	2018.4	-0.29163	0.92252	0.24263
0.042	69.706	-26120	2018.4	-0.28977	0.92242	0.24136
0.044	69.752	-26122	2018.4	-0.28792	0.92232	0.2401
0.046	69.782	-26123	2018.4	-0.28938	0.92183	0.24136
0.048	69.777	-26123	2018.4	-0.29085	0.92134	0.24263
0.05	69.737	-26123	2018.4	-0.29231	0.92086	0.2439
0.052	69.682	-26126	2018.4	-0.29378	0.92037	0.24517
0.054	69.637	-26128	2018.4	-0.29524	0.91988	0.24644
0.056	69.614	-26127	2018.5	-0.29475	0.92008	0.24634
0.058	69.621	-26126	2018.6	-0.29426	0.92027	0.24624
0.06	69.667	-26128	2018.6	-0.29378	0.92047	0.24615
0.062	69.721	-26130	2018.7	-0.29329	0.92066	0.24605
0.064	69.738	-26128	2018.7	-0.2928	0.92086	0.24595
0.066	69.713	-26125	2018.8	-0.293	0.92144	0.24703
0.068	69.672	-26123	2018.9	-0.29319	0.92203	0.2481
0.07	69.639	-26121	2019	-0.29339	0.92261	0.24917
0.072	69.632	-26120	2019.2	-0.29358	0.9232	0.25025
0.074	69.651	-26119	2019.3	-0.29378	0.92378	0.25132
0.076	69.693	-26115	2019.5	-0.29339	0.92427	0.25112
0.078	69.73	-26110	2019.6	-0.293	0.92476	0.25093
0.08	69.754	-26111	2019.8	-0.2926	0.92525	0.25073
0.082	69.739	-26111	2020	-0.29221	0.92574	0.25054
0.084	69.691	-26111	2020.1	-0.29182	0.92622	0.25034
0.086	69.642	-26111	2020.3	-0.28987	0.92613	0.25073
0.088	69.627	-26107	2020.6	-0.28792	0.92603	0.25112
0.09	69.659	-26104	2020.8	-0.28597	0.92593	0.25152
0.092	69.702	-26102	2021	-0.28402	0.92583	0.25191
0.094	69.729	-26100	2021.3	-0.28206	0.92574	0.2523
0.096	69.744	-26099	2021.5	-0.28333	0.92603	0.25171
0.098	69.752	-26098	2021.7	-0.2846	0.92632	0.25112
0.1	69.739	-26098	2022	-0.28587	0.92661	0.25054
0.102	69.693	-26097	2022.3	-0.28714	0.92691	0.24995
0.104	69.653	-26095	2022.5	-0.28841	0.9272	0.24937
0.106	69.651	-26093	2022.8	-0.28987	0.92544	0.24868
0.108	69.685	-26093	2023.1	-0.29134	0.92369	0.248
0.11	69.738	-26092	2023.4	-0.2928	0.92193	0.24732
0.112	69.792	-26092	2023.6	-0.29426	0.92017	0.24664
0.114	69.815	-26093	2023.9	-0.29573	0.91842	0.24595
0.116	69.798	-26089	2024.2	-0.29524	0.91764	0.24556
0.118	69.76	-26086	2024.4	-0.29475	0.91685	0.24517
0.12	69.717	-26085	2024.7	-0.29426	0.91607	0.24478
0.122	69.701	-26085	2024.9	-0.29378	0.91529	0.24439
0.124	69.722	-26084	2025.1	-0.29329	0.91451	0.244
0.126	69.769	-26083	2025.3	-0.29309	0.91539	0.2442
0.128	69.818	-26078	2025.5	-0.2929	0.91627	0.24439
0.13	69.847	-26073	2025.7	-0.2927	0.91715	0.24459
0.132	69.837	-26070	2025.8	-0.29251	0.91803	0.24478
0.134	69.793	-26066	2026	-0.29231	0.9189	0.24498
0.136	69.746	-26067	2026.1	-0.29212	0.91929	0.24468
0.138	69.719	-26068	2026.2	-0.29192	0.91968	0.24439
0.14	69.725	-26074	2026.3	-0.29173	0.92008	0.2441
0.142	69.764	-26079	2026.4	-0.29153	0.92047	0.2438
0.144	69.816	-26066	2026.5	-0.29134	0.92086	0.24351
0.146	69.857	-26053	2026.5	-0.29163	0.92017	0.24302
0.148	69.862	-26051	2026.6	-0.29192	0.91949	0.24254
0.15	69.826	-26049	2026.7	-0.29221	0.91881	0.24205
0.152	69.782	-26056	2026.7	-0.29251	0.91812	0.24156
0.154	69.746	-26062	2026.7	-0.2928	0.91744	0.24107
0.156	69.738	-26054	2026.7	-0.29319	0.91783	0.24156
0.158	69.77	-26045	2026.7	-0.29358	0.91822	0.24205
0.16	69.822	-26047	2026.7	-0.29397	0.91861	0.24254
0.162	69.864	-26050	2026.7	-0.29436	0.919	0.24302
0.164	69.873	-26048	2026.7	-0.29475	0.91939	0.24351
0.166	69.85	-26047	2026.6	-0.29387	0.91959	0.24302
0.168	69.8	-26049	2026.6	-0.293	0.91978	0.24254
0.17	69.755	-26051	2026.5	-0.29212	0.91998	0.24205
0.172	69.739	-26049	2026.5	-0.29124	0.92017	0.24156
0.174	69.764	-26047	2026.5	-0.29036	0.92037	0.24107
0.176	69.803	-26045	2026.4	-0.28997	0.92105	0.24166
0.178	69.849	-26044	2026.4	-0.28958	0.92173	0.24224
0.18	69.882	-26050	2026.3	-0.28919	0.92242	0.24283
0.182	69.87	-26056	2026.2	-0.2888	0.9231	0.24341
0.184	69.827	-26055	2026.1	-0.28841	0.92378	0.244
0.186	69.788	-26055	2025.9	-0.28987	0.92378	0.24488
0.188	69.768	-26047	2025.8	-0.29134	0.92378	0.24576
0.19	69.78	-26039	2025.7	-0.2928	0.92378	0.24664
0.192	69.819	-26041	2025.7	-0.29426	0.92378	0.24751
0.194	69.862	-26042	2025.6	-0.29573	0.92378	0.24839
0.196	69.895	-26043	2025.4	-0.29573	0.92349	0.248
0.198	69.894	-26043	2025.3	-0.29573	0.9232	0.24761
0.2	69.853	-26036	2025.2	-0.29573	0.92291	0.24722
