t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	72.341	-32480	2491.5	0.17178	-0.01708	0.97307
0.002	72.363	-32477	2492	0.17129	-0.017178	0.97307
0.004	72.483	-32475	2492.5	0.1708	-0.017275	0.97307
0.006	72.536	-32472	2493	0.17031	-0.017373	0.97307
0.008	72.492	-32470	2493.5	0.16982	-0.01747	0.97307
0.01	72.432	-32468	2494	0.16934	-0.017568	0.97307
0.012	72.371	-32464	2494.4	0.16748	-0.017568	0.97376
0.014	72.383	-32460	2494.8	0.16563	-0.017568	0.97444
0.016	72.459	-32453	2495.1	0.16377	-0.017568	0.97512
0.018	72.571	-32445	2495.5	0.16192	-0.017568	0.9758
0.02	72.603	-32445	2495.8	0.16006	-0.017568	0.97649
0.022	72.521	-32445	2496.1	0.1584	-0.016787	0.97746
0.024	72.475	-32447	2496.4	0.15675	-0.016006	0.97844
0.026	72.479	-32449	2496.7	0.15509	-0.015226	0.97942
0.028	72.472	-32443	2497	0.15343	-0.014445	0.98039
0.03	72.504	-32437	2497.2	0.15177	-0.013664	0.98137
0.032	72.519	-32437	2497.5	0.15372	-0.014054	0.97981
0.034	72.476	-32436	2497.8	0.15567	-0.014445	0.97824
0.036	72.475	-32436	2498.1	0.15762	-0.014835	0.97668
0.038	72.484	-32436	2498.3	0.15958	-0.015226	0.97512
0.04	72.48	-32420	2498.6	0.16153	-0.015616	0.97356
0.042	72.51	-32404	2498.8	0.16084	-0.016006	0.9719
0.044	72.552	-32406	2499	0.16016	-0.016397	0.97024
0.046	72.496	-32408	2499.2	0.15948	-0.016787	0.96858
0.048	72.439	-32410	2499.4	0.1588	-0.017178	0.96692
0.05	72.448	-32412	2499.6	0.15811	-0.017568	0.96526
0.052	72.497	-32402	2499.7	0.15723	-0.017275	0.96575
0.054	72.567	-32392	2499.8	0.15636	-0.016982	0.96624
0.056	72.572	-32390	2499.9	0.15548	-0.01669	0.96673
0.058	72.614	-32387	2500	0.1546	-0.016397	0.96722
0.06	72.581	-32385	2500	0.15372	-0.016104	0.9677
0.062	72.526	-32382	2500	0.15362	-0.016202	0.96634
0.064	72.516	-32376	2499.9	0.15352	-0.016299	0.96497
0.066	72.476	-32370	2499.9	0.15343	-0.016397	0.9636
0.068	72.433	-32370	2499.8	0.15333	-0.016494	0.96224
0.07	72.458	-32369	2499.7	0.15323	-0.016592	0.96087
0.072	72.49	-32368	2499.6	0.15274	-0.016787	0.96195
0.074	72.466	-32367	2499.5	0.15226	-0.016982	0.96302
0.076	72.438	-32362	2499.5	0.15177	-0.017178	0.96409
0.078	72.487	-32358	2499.4	0.15128	-0.017373	0.96517
0.08	72.595	-32355	2499.3	0.15079	-0.017568	0.96624
0.082	72.561	-32353	2499.2	0.15187	-0.017568	0.96624
0.084	72.518	-32349	2499.1	0.15294	-0.017568	0.96624
0.086	72.47	-32345	2499	0.15401	-0.017568	0.96624
0.088	72.469	-32336	2498.8	0.15509	-0.017568	0.96624
0.09	72.533	-32327	2498.6	0.15616	-0.017568	0.96624
0.092	72.561	-32326	2498.5	0.15645	-0.01747	0.96683
0.094	72.54	-32324	2498.3	0.15675	-0.017373	0.96741
0.096	72.494	-32324	2498.1	0.15704	-0.017275	0.968
0.098	72.484	-32325	2497.9	0.15733	-0.017178	0.96858
0.1	72.497	-32318	2497.7	0.15762	-0.01708	0.96917
0.102	72.498	-32312	2497.5	0.15684	-0.017666	0.9679
0.104	72.5	-32310	2497.2	0.15606	-0.018251	0.96663
0.106	72.511	-32309	2497	0.15528	-0.018837	0.96536
0.108	72.511	-32310	2496.8	0.1545	-0.019422	0.96409
0.11	72.493	-32310	2496.5	0.15372	-0.020008	0.96282
