t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	6.651	-29132	2170.7	-0.61927	-0.62025	0.48458
0.002	6.6928	-29129	2170.7	-0.61761	-0.62064	0.48556
0.004	6.732	-29127	2170.6	-0.61595	-0.62103	0.48654
0.006	6.7576	-29130	2170.5	-0.61429	-0.62142	0.48751
0.008	6.7558	-29134	2170.4	-0.61264	-0.62181	0.48849
0.01	6.7043	-29134	2170.3	-0.61098	-0.6222	0.48946
0.012	6.6724	-29133	2170.3	-0.61117	-0.62249	0.48946
0.014	6.6584	-29135	2170.3	-0.61137	-0.62279	0.48946
0.016	6.6827	-29136	2170.2	-0.61156	-0.62308	0.48946
0.018	6.7352	-29135	2170.1	-0.61176	-0.62337	0.48946
0.02	6.7983	-29134	2170	-0.61195	-0.62366	0.48946
0.022	6.8075	-29133	2169.9	-0.61185	-0.62269	0.48946
0.024	6.7834	-29133	2169.8	-0.61176	-0.62171	0.48946
0.026	6.7358	-29136	2169.7	-0.61166	-0.62074	0.48946
0.028	6.6988	-29139	2169.6	-0.61156	-0.61976	0.48946
0.03	6.6891	-29140	2169.5	-0.61146	-0.61878	0.48946
0.032	6.733	-29141	2169.5	-0.61254	-0.61937	0.49064
0.034	6.7889	-29138	2169.6	-0.61361	-0.61996	0.49181
0.036	6.8216	-29134	2169.7	-0.61468	-0.62054	0.49298
0.038	6.8426	-29138	2169.8	-0.61576	-0.62113	0.49415
0.04	6.828	-29143	2169.9	-0.61683	-0.62171	0.49532
0.042	6.767	-29145	2169.9	-0.61732	-0.62337	0.49356
0.044	6.6874	-29147	2169.9	-0.61781	-0.62503	0.49181
0.046	6.6693	-29147	2169.9	-0.6183	-0.62669	0.49005
0.048	6.7091	-29147	2169.8	-0.61878	-0.62835	0.48829
0.05	6.7449	-29143	2169.7	-0.61927	-0.63001	0.48654
0.052	6.7813	-29138	2169.5	-0.61908	-0.62932	0.48615
0.054	6.7996	-29143	2169.4	-0.61888	-0.62864	0.48576
0.056	6.7838	-29147	2169.2	-0.61869	-0.62796	0.48536
0.058	6.752	-29151	2169	-0.61849	-0.62728	0.48497
0.06	6.7204	-29155	2168.8	-0.6183	-0.62659	0.48458
0.062	6.7026	-29150	2168.7	-0.6183	-0.62571	0.48595
0.064	6.7136	-29145	2168.7	-0.6183	-0.62484	0.48732
0.066	6.7475	-29152	2168.7	-0.6183	-0.62396	0.48868
0.068	6.8113	-29159	2168.8	-0.6183	-0.62308	0.49005
0.07	6.8807	-29163	2168.9	-0.6183	-0.6222	0.49142
0.072	6.8779	-29167	2168.9	-0.61908	-0.62347	0.49151
0.074	6.8191	-29161	2168.9	-0.61986	-0.62474	0.49161
0.076	6.7683	-29156	2169.1	-0.62064	-0.62601	0.49171
0.078	6.7334	-29159	2169.3	-0.62142	-0.62728	0.49181
0.08	6.7279	-29162	2169.5	-0.6222	-0.62854	0.4919
0.082	6.7594	-29167	2169.8	-0.62405	-0.62737	0.49278
0.084	6.7932	-29172	2170.1	-0.62591	-0.6262	0.49366
0.086	6.8213	-29170	2170.3	-0.62776	-0.62503	0.49454
0.088	6.8246	-29168	2170.4	-0.62962	-0.62386	0.49542
0.09	6.7918	-29170	2170.4	-0.63147	-0.62269	0.4963
0.092	6.7612	-29172	2170.2	-0.63147	-0.62259	0.49561
0.094	6.7534	-29173	2170	-0.63147	-0.62249	0.49493
0.096	6.6879	-29175	2169.9	-0.63147	-0.6224	0.49425
0.098	6.6965	-29174	2169.9	-0.63147	-0.6223	0.49356
0.1	6.7751	-29174	2169.8	-0.63147	-0.6222	0.49288
0.102	6.8406	-29179	2170.1	-0.62972	-0.62318	0.492
0.104	6.907	-29184	2170.4	-0.62796	-0.62415	0.49112
0.106	6.9017	-29181	2170.7	-0.6262	-0.62513	0.49024
0.108	6.8414	-29178	2171	-0.62444	-0.6261	0.48937
0.11	6.7734	-29189	2171.2	-0.62269	-0.62708	0.48849
0.112	6.7524	-29199	2171.4	-0.62347	-0.6263	0.48741
0.114	6.7675	-29195	2171.5	-0.62425	-0.62552	0.48634
0.116	6.7999	-29190	2171.6	-0.62503	-0.62474	0.48527
0.118	6.8339	-29191	2171.7	-0.62581	-0.62396	0.48419
0.12	6.8451	-29192	2171.9	-0.62659	-0.62318	0.48312
0.122	6.8324	-29193	2172.2	-0.62542	-0.62405	0.48322
0.124	6.8107	-29195	2172.6	-0.62425	-0.62493	0.48332
0.126	6.7896	-29202	2173	-0.62308	-0.62581	0.48341
0.128	6.7645	-29209	2173.4	-0.62191	-0.62669	0.48351
0.13	6.7597	-29207	2173.8	-0.62074	-0.62757	0.48361
0.132	6.7868	-29205	2174	-0.618	-0.62806	0.48136
0.134	6.8479	-29206	2174.3	-0.61527	-0.62854	0.47912
0.136	6.9104	-29206	2174.7	-0.61254	-0.62903	0.47687
0.138	6.9096	-29202	2175.1	-0.6098	-0.62952	0.47463
0.14	6.8714	-29197	2175.5	-0.60707	-0.63001	0.47238
0.142	6.8337	-29201	2176.1	-0.60805	-0.62932	0.4717
0.144	6.7952	-29206	2176.7	-0.60902	-0.62864	0.47102
0.146	6.7771	-29207	2177.2	-0.61	-0.62796	0.47033
0.148	6.8006	-29208	2177.8	-0.61098	-0.62728	0.46965
0.15	6.8413	-29208	2178.3	-0.61195	-0.62659	0.46897
0.152	6.8857	-29208	2178.7	-0.61205	-0.62669	0.46907
0.154	6.9143	-29208	2179.2	-0.61215	-0.62679	0.46916
0.156	6.8837	-29208	2179.6	-0.61224	-0.62688	0.46926
0.158	6.8277	-29212	2180	-0.61234	-0.62698	0.46936
0.16	6.8051	-29215	2180.5	-0.61244	-0.62708	0.46946
0.162	6.801	-29212	2180.9	-0.61351	-0.62776	0.46907
0.164	6.8046	-29210	2181.2	-0.61459	-0.62845	0.46868
0.166	6.8407	-29200	2181.5	-0.61566	-0.62913	0.46828
0.168	6.8824	-29190	2181.7	-0.61673	-0.62981	0.46789
0.17	6.9097	-29195	2181.9	-0.61781	-0.6305	0.4675
0.172	6.9082	-29200	2181.8	-0.61605	-0.62952	0.46926
0.174	6.8733	-29195	2181.8	-0.61429	-0.62854	0.47102
0.176	6.8202	-29190	2181.7	-0.61254	-0.62757	0.47277
0.178	6.7815	-29188	2181.6	-0.61078	-0.62659	0.47453
0.18	6.7712	-29186	2181.5	-0.60902	-0.62562	0.47629
0.182	6.8069	-29185	2181.5	-0.61107	-0.62562	0.47717
0.184	6.8516	-29184	2181.5	-0.61312	-0.62562	0.47804
0.186	6.9051	-29182	2181.4	-0.61517	-0.62562	0.47892
0.188	6.9178	-29179	2181.3	-0.61722	-0.62562	0.4798
0.19	6.8767	-29184	2181.2	-0.61927	-0.62562	0.48068
0.192	6.8828	-29189	2180.9	-0.61966	-0.6261	0.4799
0.194	6.8351	-29187	2180.6	-0.62005	-0.62659	0.47912
0.196	6.757	-29184	2180.2	-0.62044	-0.62708	0.47834
0.198	6.7718	-29184	2179.9	-0.62083	-0.62757	0.47756
0.2	6.8216	-29184	2179.5	-0.62122	-0.62806	0.47678
0.202	6.8428	-29178	2179.2	-0.62249	-0.62708	0.47775
0.204	6.8802	-29173	2178.9	-0.62376	-0.6261	0.47873
0.206	6.879	-29177	2178.5	-0.62503	-0.62513	0.4797
0.208	6.8341	-29181	2178.3	-0.6263	-0.62415	0.48068
0.21	6.7928	-29180	2178	-0.62757	-0.62318	0.48166
0.212	6.7555	-29178	2177.7	-0.62737	-0.62269	0.48185
0.214	6.7656	-29172	2177.5	-0.62718	-0.6222	0.48205
0.216	6.8046	-29165	2177.3	-0.62698	-0.62171	0.48224
0.218	6.8396	-29163	2177	-0.62679	-0.62122	0.48244
0.22	6.8643	-29162	2176.7	-0.62659	-0.62074	0.48263
0.222	6.8629	-29164	2176.3	-0.62659	-0.62093	0.48312
0.224	6.8233	-29167	2175.9	-0.62659	-0.62113	0.48361
0.226	6.7727	-29170	2175.5	-0.62659	-0.62132	0.4841
0.228	6.7295	-29174	2175.1	-0.62659	-0.62152	0.48458
0.23	6.7148	-29173	2174.7	-0.62659	-0.62171	0.48507
0.232	6.7416	-29172	2174.2	-0.62601	-0.62269	0.48332
0.234	6.7976	-29171	2173.8	-0.62542	-0.62366	0.48156
0.236	6.8597	-29170	2173.4	-0.62484	-0.62464	0.4798
0.238	6.8788	-29167	2173	-0.62425	-0.62562	0.47804
0.24	6.8406	-29165	2172.6	-0.62366	-0.62659	0.47629
0.242	6.7956	-29167	2172.2	-0.62386	-0.6263	0.47687
0.244	6.7612	-29168	2171.8	-0.62405	-0.62601	0.47746
0.246	6.7343	-29169	2171.5	-0.62425	-0.62571	0.47804
0.248	6.7398	-29170	2171.1	-0.62444	-0.62542	0.47863
0.25	6.7836	-29168	2170.7	-0.62464	-0.62513	0.47922
0.252	6.8375	-29166	2170.4	-0.62454	-0.62542	0.4799
0.254	6.867	-29166	2170.1	-0.62444	-0.62571	0.48058
0.256	6.8536	-29166	2169.8	-0.62435	-0.62601	0.48127
0.258	6.8305	-29165	2169.5	-0.62425	-0.6263	0.48195
0.26	6.7906	-29164	2169.2	-0.62415	-0.62659	0.48263
0.262	6.7282	-29165	2168.9	-0.62435	-0.62552	0.48302
0.264	6.707	-29166	2168.6	-0.62454	-0.62444	0.48341
0.266	6.7589	-29167	2168.4	-0.62474	-0.62337	0.4838
0.268	6.8353	-29168	2168.1	-0.62493	-0.6223	0.48419
0.27	6.9017	-29166	2167.9	-0.62513	-0.62122	0.48458
0.272	6.9117	-29164	2167.8	-0.62425	-0.62279	0.48351
0.274	6.8834	-29162	2167.6	-0.62337	-0.62435	0.48244
0.276	6.8242	-29159	2167.5	-0.62249	-0.62591	0.48136
0.278	6.7826	-29161	2167.3	-0.62161	-0.62747	0.48029
0.28	6.7431	-29162	2167.1	-0.62074	-0.62903	0.47922
0.282	6.7527	-29165	2167	-0.62083	-0.62903	0.4797
0.284	6.8157	-29168	2166.9	-0.62093	-0.62903	0.48019
0.286	6.8624	-29170	2166.8	-0.62103	-0.62903	0.48068
0.288	6.878	-29172	2166.7	-0.62113	-0.62903	0.48117
0.29	6.8549	-29171	2166.5	-0.62122	-0.62903	0.48166
0.292	6.8104	-29170	2166.5	-0.62181	-0.62874	0.48195
0.294	6.7683	-29168	2166.4	-0.6224	-0.62845	0.48224
0.296	6.7434	-29167	2166.4	-0.62298	-0.62815	0.48253
0.298	6.7655	-29173	2166.3	-0.62357	-0.62786	0.48283
0.3	6.8155	-29179	2166.2	-0.62415	-0.62757	0.48312
0.302	6.8568	-29182	2166.2	-0.62318	-0.62649	0.48478
0.304	6.8896	-29184	2166.2	-0.6222	-0.62542	0.48644
0.306	6.8804	-29181	2166.1	-0.62122	-0.62435	0.4881
0.308	6.8348	-29178	2166	-0.62025	-0.62327	0.48976
0.31	6.7909	-29177	2165.9	-0.61927	-0.6222	0.49142
0.312	6.7655	-29177	2165.9	-0.61976	-0.6222	0.49171
0.314	6.7738	-29176	2165.8	-0.62025	-0.6222	0.492
0.316	6.8138	-29176	2165.7	-0.62074	-0.6222	0.49229
0.318	6.8474	-29176	2165.5	-0.62122	-0.6222	0.49259
0.32	6.8619	-29176	2165.3	-0.62171	-0.6222	0.49288
0.322	6.87	-29179	2165.2	-0.62161	-0.62249	0.49259
0.324	6.862	-29182	2165.1	-0.62152	-0.62279	0.49229
0.326	6.8345	-29186	2164.9	-0.62142	-0.62308	0.492
0.328	6.8054	-29189	2164.8	-0.62132	-0.62337	0.49171
0.33	6.7945	-29192	2164.7	-0.62122	-0.62366	0.49142
0.332	6.8276	-29195	2164.6	-0.62054	-0.62249	0.48927
0.334	6.8875	-29190	2164.6	-0.61986	-0.62132	0.48712
0.336	6.9169	-29185	2164.5	-0.61917	-0.62015	0.48497
0.338	6.9119	-29186	2164.4	-0.61849	-0.61898	0.48283
0.34	6.8791	-29187	2164.4	-0.61781	-0.61781	0.48068
0.342	6.8317	-29189	2164.3	-0.61839	-0.61927	0.48068
0.344	6.7807	-29191	2164.3	-0.61898	-0.62074	0.48068
0.346	6.7582	-29197	2164.2	-0.61956	-0.6222	0.48068
0.348	6.7836	-29203	2164.2	-0.62015	-0.62366	0.48068
0.35	6.8306	-29200	2164.1	-0.62074	-0.62513	0.48068
0.352	6.8646	-29198	2164.1	-0.62015	-0.62513	0.4798
0.354	6.8975	-29196	2164	-0.61956	-0.62513	0.47892
0.356	6.8908	-29193	2164	-0.61898	-0.62513	0.47804
0.358	6.8318	-29195	2164	-0.61839	-0.62513	0.47717
0.36	6.7708	-29196	2164	-0.61781	-0.62513	0.47629
0.362	6.7596	-29199	2164	-0.61781	-0.62493	0.47765
0.364	6.7656	-29201	2164	-0.61781	-0.62474	0.47902
0.366	6.8176	-29205	2164	-0.61781	-0.62454	0.48039
0.368	6.8495	-29208	2164.1	-0.61781	-0.62435	0.48175
0.37	6.8703	-29210	2164.1	-0.61781	-0.62415	0.48312
0.372	6.875	-29211	2164.1	-0.61781	-0.62474	0.48253
0.374	6.8457	-29209	2164.1	-0.61781	-0.62532	0.48195
0.376	6.7947	-29208	2164	-0.61781	-0.62591	0.48136
0.378	6.7614	-29206	2164	-0.61781	-0.62649	0.48078
0.38	6.7567	-29204	2164	-0.61781	-0.62708	0.48019
0.382	6.7784	-29209	2164.1	-0.61673	-0.62542	0.48166
0.384	6.8247	-29215	2164.2	-0.61566	-0.62376	0.48312
0.386	6.8664	-29215	2164.3	-0.61459	-0.6221	0.48458
0.388	6.8789	-29215	2164.3	-0.61351	-0.62044	0.48605
0.39	6.8557	-29214	2164.4	-0.61244	-0.61878	0.48751
0.392	6.8102	-29213	2164.4	-0.61185	-0.61937	0.48761
0.394	6.7721	-29213	2164.5	-0.61127	-0.61996	0.48771
0.396	6.7494	-29212	2164.5	-0.61068	-0.62054	0.4878
0.398	6.7546	-29215	2164.6	-0.6101	-0.62113	0.4879
0.4	6.7926	-29218	2164.6	-0.60951	-0.62171	0.488
0.402	6.8471	-29220	2164.6	-0.61234	-0.62171	0.48702
0.404	6.8863	-29223	2164.5	-0.61517	-0.62171	0.48605
0.406	6.8779	-29217	2164.4	-0.618	-0.62171	0.48507
0.408	6.8289	-29212	2164.4	-0.62083	-0.62171	0.4841
0.41	6.7746	-29210	2164.3	-0.62366	-0.62171	0.48312
0.412	6.7502	-29208	2164.3	-0.62386	-0.6221	0.48341
0.414	6.7776	-29214	2164.3	-0.62405	-0.62249	0.48371
0.416	6.8351	-29221	2164.4	-0.62425	-0.62288	0.484
0.418	6.8846	-29220	2164.4	-0.62444	-0.62327	0.48429
0.42	6.8997	-29218	2164.5	-0.62464	-0.62366	0.48458
0.422	6.8874	-29214	2164.4	-0.62474	-0.62366	0.48419
0.424	6.879	-29210	2164.4	-0.62484	-0.62366	0.4838
0.426	6.844	-29212	2164.4	-0.62493	-0.62366	0.48341
0.428	6.792	-29214	2164.4	-0.62503	-0.62366	0.48302
0.43	6.7645	-29215	2164.4	-0.62513	-0.62366	0.48263
0.432	6.7932	-29217	2164.4	-0.62435	-0.62386	0.48361
0.434	6.8424	-29219	2164.3	-0.62357	-0.62405	0.48458
0.436	6.8757	-29221	2164.3	-0.62279	-0.62425	0.48556
0.438	6.8892	-29223	2164.2	-0.622	-0.62444	0.48654
0.44	6.8618	-29226	2164.2	-0.62122	-0.62464	0.48751
0.442	6.8176	-29223	2164.1	-0.62288	-0.62425	0.48693
0.444	6.7817	-29219	2164.1	-0.62454	-0.62386	0.48634
0.446	6.7653	-29225	2164.1	-0.6262	-0.62347	0.48576
0.448	6.7896	-29230	2164	-0.62786	-0.62308	0.48517
0.45	6.8528	-29233	2164	-0.62952	-0.62269	0.48458
0.452	6.9171	-29236	2164.1	-0.6305	-0.62269	0.48449
0.454	6.9535	-29237	2164.2	-0.63147	-0.62269	0.48439
0.456	6.9424	-29237	2164.2	-0.63245	-0.62269	0.48429
0.458	6.8964	-29239	2164.2	-0.63342	-0.62269	0.48419
0.46	6.8298	-29240	2164.3	-0.6344	-0.62269	0.4841
0.462	6.7839	-29237	2164.2	-0.63342	-0.62132	0.4841
