t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-16.546	-32138	3279.8	-0.63782	-0.5329	-0.56266
0.002	-16.538	-32135	3279.6	-0.63704	-0.5329	-0.56344
0.004	-16.526	-32131	3279.5	-0.63625	-0.5329	-0.56423
0.006	-16.519	-32129	3279.4	-0.63547	-0.5329	-0.56501
0.008	-16.53	-32128	3279.3	-0.63469	-0.5329	-0.56579
0.01	-16.547	-32131	3279.1	-0.63391	-0.5329	-0.56657
0.012	-16.553	-32134	3278.9	-0.63333	-0.53182	-0.5652
0.014	-16.53	-32137	3278.8	-0.63274	-0.53075	-0.56384
0.016	-16.513	-32139	3278.6	-0.63216	-0.52968	-0.56247
0.018	-16.542	-32138	3278.4	-0.63157	-0.5286	-0.5611
0.02	-16.553	-32137	3278.1	-0.63098	-0.52753	-0.55974
0.022	-16.515	-32139	3277.8	-0.63069	-0.52753	-0.56003
0.024	-16.5	-32140	3277.5	-0.6304	-0.52753	-0.56032
0.026	-16.527	-32139	3277.2	-0.63011	-0.52753	-0.56061
0.028	-16.517	-32137	3276.8	-0.62981	-0.52753	-0.56091
0.03	-16.498	-32139	3276.5	-0.62952	-0.52753	-0.5612
0.032	-16.486	-32141	3276.2	-0.62952	-0.52802	-0.5611
0.034	-16.5	-32146	3275.9	-0.62952	-0.5285	-0.561
0.036	-16.51	-32150	3275.7	-0.62952	-0.52899	-0.56091
0.038	-16.509	-32149	3275.4	-0.62952	-0.52948	-0.56081
0.04	-16.491	-32148	3275.1	-0.62952	-0.52997	-0.56071
0.042	-16.479	-32151	3274.8	-0.62854	-0.52948	-0.55993
0.044	-16.466	-32154	3274.5	-0.62757	-0.52899	-0.55915
0.046	-16.49	-32155	3274.2	-0.62659	-0.5285	-0.55837
0.048	-16.502	-32155	3273.8	-0.62562	-0.52802	-0.55759
0.05	-16.473	-32158	3273.5	-0.62464	-0.52753	-0.55681
0.052	-16.477	-32160	3273.1	-0.62513	-0.52724	-0.557
0.054	-16.482	-32156	3272.7	-0.62562	-0.52694	-0.5572
0.056	-16.476	-32153	3272.3	-0.6261	-0.52665	-0.55739
0.058	-16.471	-32160	3271.9	-0.62659	-0.52636	-0.55759
0.06	-16.474	-32167	3271.5	-0.62708	-0.52606	-0.55778
0.062	-16.479	-32165	3271.1	-0.62854	-0.52548	-0.55915
0.064	-16.486	-32163	3270.6	-0.63001	-0.52489	-0.56052
0.066	-16.506	-32166	3270.2	-0.63147	-0.52431	-0.56188
0.068	-16.54	-32169	3269.8	-0.63294	-0.52372	-0.56325
0.07	-16.553	-32173	3269.3	-0.6344	-0.52314	-0.56462
0.072	-16.549	-32178	3268.9	-0.63362	-0.52294	-0.56491
0.074	-16.543	-32177	3268.4	-0.63284	-0.52275	-0.5652
0.076	-16.538	-32177	3268	-0.63206	-0.52255	-0.56549
0.078	-16.538	-32178	3267.5	-0.63128	-0.52236	-0.56579
0.08	-16.546	-32179	3267.1	-0.6305	-0.52216	-0.56608
0.082	-16.556	-32181	3266.5	-0.63059	-0.52284	-0.56452
0.084	-16.564	-32184	3266	-0.63069	-0.52353	-0.56296
0.086	-16.556	-32184	3265.4	-0.63079	-0.52421	-0.5614
0.088	-16.538	-32183	3264.8	-0.63089	-0.52489	-0.55983
0.09	-16.536	-32182	3264.1	-0.63098	-0.52558	-0.55827
0.092	-16.556	-32180	3263.5	-0.6302	-0.52528	-0.55876
0.094	-16.566	-32181	3262.9	-0.62942	-0.52499	-0.55925
0.096	-16.549	-32182	3262.3	-0.62864	-0.5247	-0.55974
0.098	-16.555	-32182	3261.8	-0.62786	-0.5244	-0.56022
0.1	-16.56	-32182	3261.2	-0.62708	-0.52411	-0.56071
0.102	-16.548	-32189	3261	-0.62757	-0.52382	-0.5612
0.104	-16.541	-32196	3260.8	-0.62806	-0.52353	-0.56169
0.106	-16.544	-32196	3260.6	-0.62854	-0.52323	-0.56218
0.108	-16.564	-32196	3260.5	-0.62903	-0.52294	-0.56266
0.11	-16.577	-32197	3260.4	-0.62952	-0.52265	-0.56315
0.112	-16.564	-32199	3260.3	-0.63128	-0.5248	-0.56364
0.114	-16.549	-32198	3260.2	-0.63303	-0.52694	-0.56413
0.116	-16.521	-32198	3260.2	-0.63479	-0.52909	-0.56462
0.118	-16.518	-32198	3260.1	-0.63655	-0.53124	-0.5651
0.12	-16.532	-32197	3260.1	-0.6383	-0.53338	-0.56559
0.122	-16.525	-32200	3260.1	-0.63811	-0.53338	-0.5653
0.124	-16.512	-32202	3260.2	-0.63791	-0.53338	-0.56501
0.126	-16.527	-32207	3260.3	-0.63772	-0.53338	-0.56471
0.128	-16.535	-32212	3260.4	-0.63752	-0.53338	-0.56442
0.13	-16.506	-32208	3260.4	-0.63733	-0.53338	-0.56413
0.132	-16.497	-32203	3260.5	-0.63694	-0.53368	-0.56549
0.134	-16.517	-32210	3260.7	-0.63655	-0.53397	-0.56686
0.136	-16.515	-32216	3260.8	-0.63616	-0.53426	-0.56823
0.138	-16.475	-32209	3260.8	-0.63577	-0.53456	-0.56959
0.14	-16.462	-32203	3260.9	-0.63538	-0.53485	-0.57096
0.142	-16.447	-32210	3261.1	-0.63499	-0.53426	-0.57067
0.144	-16.433	-32216	3261.3	-0.6346	-0.53368	-0.57037
0.146	-16.416	-32211	3261.5	-0.6342	-0.53309	-0.57008
0.148	-16.412	-32207	3261.7	-0.63381	-0.53251	-0.56979
0.15	-16.427	-32214	3262	-0.63342	-0.53192	-0.5695
0.152	-16.429	-32221	3262.2	-0.63372	-0.53251	-0.56959
0.154	-16.443	-32213	3262.5	-0.63401	-0.53309	-0.56969
0.156	-16.493	-32205	3262.7	-0.6343	-0.53368	-0.56979
0.158	-16.551	-32213	3262.9	-0.6346	-0.53426	-0.56989
0.16	-16.59	-32220	3263.1	-0.63489	-0.53485	-0.56998
0.162	-16.629	-32220	3263.2	-0.63479	-0.53397	-0.56979
0.164	-16.674	-32220	3263.4	-0.63469	-0.53309	-0.56959
0.166	-16.709	-32220	3263.5	-0.6346	-0.53221	-0.5694
0.168	-16.721	-32219	3263.6	-0.6345	-0.53133	-0.5692
0.17	-16.713	-32214	3263.7	-0.6344	-0.53046	-0.56901
0.172	-16.692	-32210	3263.8	-0.63489	-0.53114	-0.56872
0.174	-16.653	-32214	3263.9	-0.63538	-0.53182	-0.56842
0.176	-16.624	-32219	3263.9	-0.63586	-0.53251	-0.56813
0.178	-16.61	-32218	3263.9	-0.63635	-0.53319	-0.56784
0.18	-16.591	-32218	3263.9	-0.63684	-0.53387	-0.56754
0.182	-16.573	-32222	3263.9	-0.63645	-0.53309	-0.56696
0.184	-16.552	-32226	3263.9	-0.63606	-0.53231	-0.56637
0.186	-16.546	-32225	3263.9	-0.63567	-0.53153	-0.56579
0.188	-16.55	-32224	3263.9	-0.63528	-0.53075	-0.5652
0.19	-16.545	-32220	3263.8	-0.63489	-0.52997	-0.56462
0.192	-16.545	-32216	3263.8	-0.63245	-0.52987	-0.56344
0.194	-16.535	-32213	3263.8	-0.63001	-0.52977	-0.56227
0.196	-16.522	-32211	3263.8	-0.62757	-0.52968	-0.5611
0.198	-16.526	-32217	3263.9	-0.62513	-0.52958	-0.55993
0.2	-16.532	-32223	3264	-0.62269	-0.52948	-0.55876
0.202	-16.539	-32222	3264	-0.62347	-0.5288	-0.55856
0.204	-16.538	-32221	3264.1	-0.62425	-0.52811	-0.55837
0.206	-16.545	-32221	3264.2	-0.62503	-0.52743	-0.55817
0.208	-16.544	-32221	3264.1	-0.62581	-0.52675	-0.55798
0.21	-16.545	-32227	3264.1	-0.62659	-0.52606	-0.55778
0.212	-16.531	-32233	3264	-0.62601	-0.52645	-0.55769
0.214	-16.531	-32233	3263.9	-0.62542	-0.52684	-0.55759
0.216	-16.539	-32234	3263.8	-0.62484	-0.52724	-0.55749
0.218	-16.531	-32232	3263.7	-0.62425	-0.52763	-0.55739
0.22	-16.521	-32230	3263.7	-0.62366	-0.52802	-0.5573
0.222	-16.507	-32226	3263.6	-0.62386	-0.52909	-0.55847
0.224	-16.518	-32222	3263.6	-0.62405	-0.53016	-0.55964
0.226	-16.54	-32222	3263.6	-0.62425	-0.53124	-0.56081
0.228	-16.565	-32223	3263.6	-0.62444	-0.53231	-0.56198
0.23	-16.531	-32223	3263.6	-0.62464	-0.53338	-0.56315
0.232	-16.518	-32223	3263.6	-0.6262	-0.53192	-0.56325
0.234	-16.535	-32222	3263.6	-0.62776	-0.53046	-0.56335
0.236	-16.532	-32220	3263.6	-0.62932	-0.52899	-0.56344
0.238	-16.548	-32224	3263.6	-0.63089	-0.52753	-0.56354
0.24	-16.567	-32227	3263.6	-0.63245	-0.52606	-0.56364
0.242	-16.543	-32231	3263.7	-0.63167	-0.52733	-0.5651
0.244	-16.534	-32235	3263.9	-0.63089	-0.5286	-0.56657
0.246	-16.547	-32235	3264	-0.63011	-0.52987	-0.56803
0.248	-16.534	-32235	3264	-0.62932	-0.53114	-0.5695
0.25	-16.528	-32232	3264.1	-0.62854	-0.53241	-0.57096
0.252	-16.535	-32229	3264	-0.62981	-0.53212	-0.57028
0.254	-16.534	-32232	3263.9	-0.63108	-0.53182	-0.56959
0.256	-16.54	-32236	3263.7	-0.63235	-0.53153	-0.56891
0.258	-16.546	-32231	3263.4	-0.63362	-0.53124	-0.56823
0.26	-16.541	-32226	3263.2	-0.63489	-0.53094	-0.56754
0.262	-16.535	-32231	3262.8	-0.63489	-0.53124	-0.56696
0.264	-16.524	-32236	3262.4	-0.63489	-0.53153	-0.56637
0.266	-16.52	-32235	3262	-0.63489	-0.53182	-0.56579
0.268	-16.528	-32235	3261.6	-0.63489	-0.53212	-0.5652
0.27	-16.53	-32240	3261.2	-0.63489	-0.53241	-0.56462
0.272	-16.551	-32245	3260.8	-0.63499	-0.53231	-0.56481
0.274	-16.553	-32243	3260.3	-0.63508	-0.53221	-0.56501
0.276	-16.543	-32241	3259.9	-0.63518	-0.53212	-0.5652
0.278	-16.524	-32239	3259.6	-0.63528	-0.53202	-0.5654
0.28	-16.495	-32237	3259.2	-0.63538	-0.53192	-0.56559
0.282	-16.484	-32240	3258.8	-0.6345	-0.53085	-0.56471
0.284	-16.506	-32243	3258.4	-0.63362	-0.52977	-0.56384
0.286	-16.537	-32245	3258	-0.63274	-0.5287	-0.56296
0.288	-16.53	-32246	3257.6	-0.63186	-0.52763	-0.56208
0.29	-16.518	-32243	3257.3	-0.63098	-0.52655	-0.5612
0.292	-16.515	-32240	3256.9	-0.62981	-0.52714	-0.561
0.294	-16.504	-32242	3256.6	-0.62864	-0.52772	-0.56081
0.296	-16.508	-32243	3256.3	-0.62747	-0.52831	-0.56061
0.298	-16.525	-32244	3256.1	-0.6263	-0.52889	-0.56042
0.3	-16.531	-32245	3255.9	-0.62513	-0.52948	-0.56022
0.302	-16.514	-32244	3255.7	-0.62532	-0.53094	-0.56081
0.304	-16.499	-32243	3255.5	-0.62552	-0.53241	-0.5614
0.306	-16.493	-32242	3255.4	-0.62571	-0.53387	-0.56198
0.308	-16.509	-32240	3255.3	-0.62591	-0.53534	-0.56257
0.31	-16.504	-32242	3255.2	-0.6261	-0.5368	-0.56315
0.312	-16.522	-32244	3255.1	-0.62591	-0.53641	-0.56296
0.314	-16.526	-32245	3255	-0.62571	-0.53602	-0.56276
0.316	-16.522	-32245	3254.9	-0.62552	-0.53563	-0.56257
0.318	-16.528	-32243	3254.8	-0.62532	-0.53524	-0.56237
0.32	-16.53	-32241	3254.7	-0.62513	-0.53485	-0.56218
0.322	-16.509	-32239	3254.6	-0.62601	-0.53416	-0.56227
0.324	-16.464	-32236	3254.6	-0.62688	-0.53348	-0.56237
0.326	-16.466	-32236	3254.7	-0.62776	-0.5328	-0.56247
0.328	-16.49	-32236	3254.9	-0.62864	-0.53212	-0.56257
0.33	-16.508	-32235	3255.1	-0.62952	-0.53143	-0.56266
0.332	-16.515	-32235	3255.5	-0.63059	-0.53133	-0.56354
0.334	-16.509	-32239	3256	-0.63167	-0.53124	-0.56442
0.336	-16.498	-32242	3256.6	-0.63274	-0.53114	-0.5653
0.338	-16.482	-32242	3257.3	-0.63381	-0.53104	-0.56618
0.34	-16.482	-32242	3258	-0.63489	-0.53094	-0.56706
0.342	-16.49	-32243	3258.8	-0.63372	-0.53094	-0.56784
0.344	-16.483	-32244	3259.7	-0.63255	-0.53094	-0.56862
0.346	-16.476	-32242	3260.6	-0.63137	-0.53094	-0.5694
0.348	-16.486	-32240	3261.6	-0.6302	-0.53094	-0.57018
0.35	-16.497	-32242	3262.7	-0.62903	-0.53094	-0.57096
0.352	-16.484	-32243	3263.8	-0.63118	-0.53104	-0.56998
0.354	-16.469	-32245	3265	-0.63333	-0.53114	-0.56901
0.356	-16.448	-32248	3266.2	-0.63547	-0.53124	-0.56803
0.358	-16.442	-32249	3267.5	-0.63762	-0.53133	-0.56706
0.36	-16.46	-32250	3268.8	-0.63977	-0.53143	-0.56608
0.362	-16.478	-32252	3270.2	-0.64055	-0.53007	-0.56686
0.364	-16.467	-32255	3271.5	-0.64133	-0.5287	-0.56764
0.366	-16.424	-32254	3272.8	-0.64211	-0.52733	-0.56842
0.368	-16.384	-32253	3274	-0.64289	-0.52597	-0.5692
0.37	-16.412	-32250	3275.3	-0.64367	-0.5246	-0.56998
0.372	-16.47	-32248	3276.6	-0.64396	-0.52519	-0.5692
0.374	-16.462	-32244	3277.8	-0.64426	-0.52577	-0.56842
0.376	-16.44	-32241	3279.1	-0.64455	-0.52636	-0.56764
0.378	-16.423	-32251	3280.5	-0.64484	-0.52694	-0.56686
0.38	-16.43	-32262	3281.9	-0.64514	-0.52753	-0.56608
0.382	-16.43	-32260	3283.3	-0.64445	-0.52724	-0.56579
0.384	-16.419	-32257	3284.7	-0.64377	-0.52694	-0.56549
0.386	-16.402	-32256	3286	-0.64309	-0.52665	-0.5652
0.388	-16.427	-32254	3287.3	-0.6424	-0.52636	-0.56491
0.39	-16.448	-32256	3288.6	-0.64172	-0.52606	-0.56462
0.392	-16.423	-32258	3289.8	-0.64074	-0.52587	-0.56344
0.394	-16.42	-32255	3291	-0.63977	-0.52567	-0.56227
0.396	-16.432	-32253	3292.1	-0.63879	-0.52548	-0.5611
0.398	-16.418	-32257	3293.1	-0.63782	-0.52528	-0.55993
0.4	-16.403	-32261	3294.1	-0.63684	-0.52509	-0.55876
0.402	-16.419	-32254	3294.9	-0.63508	-0.5248	-0.55896
0.404	-16.438	-32246	3295.6	-0.63333	-0.5245	-0.55915
0.406	-16.417	-32247	3296.4	-0.63157	-0.52421	-0.55935
0.408	-16.403	-32249	3297	-0.62981	-0.52392	-0.55954
0.41	-16.398	-32249	3297.6	-0.62806	-0.52362	-0.55974
0.412	-16.403	-32250	3298.1	-0.62747	-0.52353	-0.56032
0.414	-16.42	-32244	3298.6	-0.62688	-0.52343	-0.56091
0.416	-16.449	-32238	3299	-0.6263	-0.52333	-0.56149
0.418	-16.44	-32236	3299.4	-0.62571	-0.52323	-0.56208
0.42	-16.426	-32234	3299.8	-0.62513	-0.52314	-0.56266
0.422	-16.462	-32228	3300.1	-0.62484	-0.5246	-0.56149
0.424	-16.477	-32223	3300.3	-0.62454	-0.52606	-0.56032
0.426	-16.455	-32225	3300.5	-0.62425	-0.52753	-0.55915
0.428	-16.437	-32226	3300.7	-0.62396	-0.52899	-0.55798
0.43	-16.431	-32227	3300.8	-0.62366	-0.53046	-0.55681
0.432	-16.448	-32228	3300.8	-0.6223	-0.52958	-0.55642
0.434	-16.461	-32219	3300.8	-0.62093	-0.5287	-0.55603
0.436	-16.466	-32211	3300.8	-0.61956	-0.52782	-0.55564
0.438	-16.487	-32207	3300.8	-0.6182	-0.52694	-0.55525
0.44	-16.489	-32203	3300.7	-0.61683	-0.52606	-0.55486
0.442	-16.478	-32200	3300.6	-0.61869	-0.52724	-0.55642
0.444	-16.5	-32197	3300.6	-0.62054	-0.52841	-0.55798
0.446	-16.505	-32194	3300.4	-0.6224	-0.52958	-0.55954
0.448	-16.493	-32191	3300.2	-0.62425	-0.53075	-0.5611
0.45	-16.498	-32186	3300	-0.6261	-0.53192	-0.56266
0.452	-16.489	-32182	3299.8	-0.62513	-0.53231	-0.56198
0.454	-16.487	-32177	3299.5	-0.62415	-0.5327	-0.5613
0.456	-16.491	-32172	3299.2	-0.62318	-0.53309	-0.56061
0.458	-16.496	-32168	3298.9	-0.6222	-0.53348	-0.55993
0.46	-16.509	-32165	3298.6	-0.62122	-0.53387	-0.55925
0.462	-16.511	-32160	3298.3	-0.62337	-0.53299	-0.55974
0.464	-16.502	-32155	3298	-0.62552	-0.53212	-0.56022
0.466	-16.533	-32153	3297.7	-0.62767	-0.53124	-0.56071
0.468	-16.535	-32151	3297.4	-0.62981	-0.53036	-0.5612
0.47	-16.51	-32150	3297.1	-0.63196	-0.52948	-0.56169
0.472	-16.503	-32150	3296.7	-0.63128	-0.52958	-0.5611
0.474	-16.502	-32144	3296.3	-0.63059	-0.52968	-0.56052
0.476	-16.494	-32138	3295.9	-0.62991	-0.52977	-0.55993
0.478	-16.514	-32135	3295.5	-0.62923	-0.52987	-0.55935
0.48	-16.535	-32133	3295.1	-0.62854	-0.52997	-0.55876
0.482	-16.518	-32136	3294.8	-0.62845	-0.52948	-0.55944
0.484	-16.528	-32139	3294.4	-0.62835	-0.52899	-0.56013
0.486	-16.496	-32142	3294	-0.62825	-0.5285	-0.56081
0.488	-16.466	-32145	3293.7	-0.62815	-0.52802	-0.56149
0.49	-16.486	-32145	3293.4	-0.62806	-0.52753	-0.56218
0.492	-16.508	-32144	3293.1	-0.62864	-0.5287	-0.56413
0.494	-16.495	-32133	3292.8	-0.62923	-0.52987	-0.56608
0.496	-16.494	-32123	3292.6	-0.62981	-0.53104	-0.56803
0.498	-16.502	-32121	3292.4	-0.6304	-0.53221	-0.56998
0.5	-16.511	-32119	3292.1	-0.63098	-0.53338	-0.57194
0.502	-16.531	-32118	3292	-0.62962	-0.53348	-0.57213
0.504	-16.527	-32118	3291.8	-0.62825	-0.53358	-0.57233
