t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-11.705	-34816	2205.4	0.256	0.18339	0.95072
0.002	-11.712	-34818	2205.3	0.2561	0.18271	0.95043
0.004	-11.706	-34821	2205.2	0.2562	0.18202	0.95014
0.006	-11.667	-34823	2205.1	0.2563	0.18134	0.94984
0.008	-11.657	-34821	2205	0.2564	0.18066	0.94955
0.01	-11.695	-34818	2205	0.25649	0.17997	0.94926
0.012	-11.714	-34817	2205	0.25659	0.17929	0.94896
0.014	-11.698	-34815	2205.1	0.25669	0.17861	0.94867
0.016	-11.701	-34819	2205.2	0.25659	0.17919	0.94672
0.018	-11.762	-34824	2205.3	0.25649	0.17978	0.94477
0.02	-11.781	-34825	2205.4	0.2564	0.18036	0.94282
0.022	-11.778	-34826	2205.5	0.2563	0.18095	0.94086
0.024	-11.769	-34826	2205.6	0.2562	0.18154	0.93891
0.026	-11.758	-34827	2205.7	0.25727	0.18232	0.9395
0.028	-11.71	-34827	2205.8	0.25835	0.1831	0.94008
0.03	-11.685	-34827	2205.9	0.25942	0.18388	0.94067
0.032	-11.66	-34827	2206	0.26049	0.18466	0.94125
0.034	-11.625	-34827	2206.1	0.26157	0.18544	0.94184
0.036	-11.638	-34828	2206.1	0.25874	0.18495	0.94301
0.038	-11.673	-34829	2206.2	0.25591	0.18446	0.94418
0.04	-11.742	-34828	2206.2	0.25308	0.18398	0.94535
0.042	-11.752	-34827	2206.2	0.25025	0.18349	0.94652
0.044	-11.748	-34827	2206.2	0.24742	0.183	0.9477
0.046	-11.742	-34827	2206.2	0.24937	0.18183	0.94975
0.048	-11.784	-34826	2206.2	0.25132	0.18066	0.9518
0.05	-11.793	-34826	2206.1	0.25327	0.17949	0.95384
0.052	-11.657	-34828	2206	0.25522	0.17832	0.95589
0.054	-11.62	-34831	2206	0.25718	0.17714	0.95794
0.056	-11.667	-34832	2205.9	0.25571	0.17666	0.95921
0.058	-11.697	-34833	2205.8	0.25425	0.17617	0.96048
0.06	-11.727	-34833	2205.7	0.25278	0.17568	0.96175
0.062	-11.745	-34833	2205.5	0.25132	0.17519	0.96302
0.064	-11.724	-34835	2205.4	0.24986	0.1747	0.96429
0.066	-11.701	-34837	2205.3	0.25034	0.17548	0.96321
0.068	-11.679	-34839	2205.2	0.25083	0.17627	0.96214
0.07	-11.667	-34841	2205.1	0.25132	0.17705	0.96107
0.072	-11.682	-34841	2205.1	0.25181	0.17783	0.95999
0.074	-11.709	-34841	2205	0.2523	0.17861	0.95892
0.076	-11.72	-34844	2205	0.25317	0.17812	0.95872
0.078	-11.742	-34847	2204.9	0.25405	0.17763	0.95853
0.08	-11.738	-34848	2204.9	0.25493	0.17714	0.95833
0.082	-11.682	-34848	2204.8	0.25581	0.17666	0.95814
0.084	-11.674	-34848	2204.7	0.25669	0.17617	0.95794
0.086	-11.717	-34848	2204.5	0.25552	0.17607	0.95736
0.088	-11.74	-34851	2204.4	0.25435	0.17597	0.95677
0.09	-11.732	-34853	2204.3	0.25317	0.17588	0.95619
0.092	-11.683	-34852	2204.2	0.252	0.17578	0.9556
0.094	-11.673	-34851	2204.1	0.25083	0.17568	0.95502
0.096	-11.698	-34850	2204.1	0.25122	0.17539	0.95531
0.098	-11.735	-34850	2204	0.25161	0.17509	0.9556
0.1	-11.775	-34851	2204	0.252	0.1748	0.95589
0.102	-11.736	-34852	2204.1	0.25239	0.17451	0.95619
0.104	-11.68	-34850	2204.1	0.25278	0.17422	0.95648
0.106	-11.7	-34848	2204	0.25288	0.17451	0.95638
0.108	-11.697	-34848	2204	0.25298	0.1748	0.95628
0.11	-11.635	-34848	2204	0.25308	0.17509	0.95619
0.112	-11.65	-34853	2203.9	0.25317	0.17539	0.95609
0.114	-11.688	-34858	2203.9	0.25327	0.17568	0.95599
0.116	-11.712	-34857	2203.8	0.25425	0.17666	0.95638
0.118	-11.713	-34857	2203.7	0.25522	0.17763	0.95677
0.12	-11.703	-34861	2203.6	0.2562	0.17861	0.95716
0.122	-11.697	-34865	2203.5	0.25718	0.17958	0.95755
0.124	-11.62	-34867	2203.5	0.25815	0.18056	0.95794
0.126	-11.627	-34869	2203.4	0.25854	0.18085	0.95726
0.128	-11.674	-34868	2203.2	0.25893	0.18115	0.95658
0.13	-11.7	-34867	2203.1	0.25932	0.18144	0.95589
0.132	-11.721	-34869	2203.1	0.25971	0.18173	0.95521
0.134	-11.677	-34870	2203	0.2601	0.18202	0.95453
0.136	-11.628	-34876	2202.9	0.25991	0.18271	0.95453
0.138	-11.632	-34881	2202.9	0.25971	0.18339	0.95453
0.14	-11.669	-34879	2202.8	0.25952	0.18407	0.95453
0.142	-11.671	-34876	2202.8	0.25932	0.18476	0.95453
0.144	-11.669	-34876	2202.9	0.25913	0.18544	0.95453
0.146	-11.658	-34877	2203	0.25942	0.18603	0.95482
0.148	-11.62	-34873	2203.1	0.25971	0.18661	0.95511
0.15	-11.602	-34869	2203.3	0.26001	0.1872	0.95541
0.152	-11.648	-34873	2203.6	0.2603	0.18778	0.9557
0.154	-11.695	-34877	2203.8	0.26059	0.18837	0.95599
0.156	-11.72	-34885	2204.2	0.2603	0.18817	0.95541
0.158	-11.703	-34893	2204.5	0.26001	0.18798	0.95482
0.16	-11.663	-34893	2204.9	0.25971	0.18778	0.95424
0.162	-11.654	-34894	2205.3	0.25942	0.18759	0.95365
0.164	-11.664	-34894	2205.7	0.25913	0.18739	0.95306
0.166	-11.63	-34894	2206.1	0.25991	0.18739	0.95424
0.168	-11.587	-34888	2206.5	0.26069	0.18739	0.95541
0.17	-11.606	-34882	2206.8	0.26147	0.18739	0.95658
0.172	-11.659	-34882	2207.3	0.26225	0.18739	0.95775
0.174	-11.703	-34882	2207.7	0.26303	0.18739	0.95892
0.176	-11.734	-34886	2208.1	0.26313	0.18524	0.96009
0.178	-11.729	-34889	2208.6	0.26323	0.1831	0.96126
0.18	-11.672	-34883	2209	0.26332	0.18095	0.96243
0.182	-11.608	-34877	2209.5	0.26342	0.1788	0.9636
0.184	-11.572	-34880	2210	0.26352	0.17666	0.96478
0.186	-11.551	-34883	2210.3	0.26245	0.17763	0.96458
0.188	-11.545	-34885	2210.7	0.26137	0.17861	0.96439
0.19	-11.558	-34887	2211.1	0.2603	0.17958	0.96419
0.192	-11.541	-34887	2211.4	0.25923	0.18056	0.964
0.194	-11.582	-34886	2211.8	0.25815	0.18154	0.9638
0.196	-11.633	-34881	2212	0.25864	0.18056	0.96487
0.198	-11.643	-34876	2212.3	0.25913	0.17958	0.96595
0.2	-11.623	-34879	2212.6	0.25962	0.17861	0.96702
0.202	-11.651	-34882	2212.9	0.2601	0.17763	0.96809
0.204	-11.658	-34884	2213.2	0.26059	0.17666	0.96917
