t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	9.5883	-28857	2237.4	-0.60122	-0.62318	0.50752
0.002	9.5633	-28866	2237.3	-0.60083	-0.62288	0.50742
0.004	9.5036	-28876	2237.2	-0.60044	-0.62259	0.50732
0.006	9.4509	-28877	2237	-0.60004	-0.6223	0.50723
0.008	9.4325	-28877	2236.9	-0.59965	-0.622	0.50713
0.01	9.45	-28870	2236.8	-0.59926	-0.62171	0.50703
0.012	9.4924	-28862	2236.6	-0.59926	-0.62113	0.50703
0.014	9.5461	-28867	2236.4	-0.59926	-0.62054	0.50703
0.016	9.6005	-28873	2236.3	-0.59926	-0.61996	0.50703
0.018	9.6054	-28882	2236.3	-0.59926	-0.61937	0.50703
0.02	9.5432	-28891	2236.2	-0.59926	-0.61878	0.50703
0.022	9.4718	-28886	2236.2	-0.59956	-0.61849	0.50586
0.024	9.4329	-28880	2236.1	-0.59985	-0.6182	0.50469
0.026	9.4532	-28873	2236.1	-0.60014	-0.61791	0.50352
0.028	9.5011	-28866	2236	-0.60044	-0.61761	0.50235
0.03	9.555	-28870	2235.9	-0.60073	-0.61732	0.50118
0.032	9.6016	-28874	2235.9	-0.60083	-0.61732	0.50166
0.034	9.5919	-28878	2235.9	-0.60092	-0.61732	0.50215
0.036	9.5398	-28881	2235.9	-0.60102	-0.61732	0.50264
0.038	9.4786	-28884	2236	-0.60112	-0.61732	0.50313
0.04	9.4519	-28887	2236.1	-0.60122	-0.61732	0.50362
0.042	9.4516	-28882	2236.1	-0.60131	-0.61791	0.50332
0.044	9.4786	-28877	2236.1	-0.60141	-0.61849	0.50303
0.046	9.5274	-28876	2236.1	-0.60151	-0.61908	0.50274
0.048	9.5661	-28874	2236.2	-0.60161	-0.61966	0.50244
0.05	9.5741	-28878	2236.2	-0.6017	-0.62025	0.50215
0.052	9.5452	-28882	2236.2	-0.60024	-0.61966	0.50215
0.054	9.49	-28884	2236.2	-0.59878	-0.61908	0.50215
0.056	9.4512	-28887	2236.3	-0.59731	-0.61849	0.50215
0.058	9.4541	-28888	2236.3	-0.59585	-0.61791	0.50215
0.06	9.4956	-28889	2236.3	-0.59438	-0.61732	0.50215
0.062	9.533	-28893	2236.5	-0.59516	-0.61732	0.50313
0.064	9.5645	-28897	2236.6	-0.59595	-0.61732	0.5041
0.066	9.5896	-28900	2236.8	-0.59673	-0.61732	0.50508
0.068	9.5819	-28904	2237.1	-0.59751	-0.61732	0.50606
0.07	9.5392	-28906	2237.3	-0.59829	-0.61732	0.50703
0.072	9.479	-28908	2237.7	-0.59868	-0.61781	0.50625
0.074	9.434	-28909	2238	-0.59907	-0.6183	0.50547
0.076	9.4426	-28910	2238.4	-0.59946	-0.61878	0.50469
0.078	9.5008	-28910	2238.8	-0.59985	-0.61927	0.50391
0.08	9.5624	-28909	2239.2	-0.60024	-0.61976	0.50313
0.082	9.5963	-28908	2239.7	-0.60004	-0.61986	0.50352
0.084	9.593	-28906	2240.2	-0.59985	-0.61996	0.50391
0.086	9.5556	-28906	2240.8	-0.59965	-0.62005	0.5043
0.088	9.509	-28906	2241.4	-0.59946	-0.62015	0.50469
0.09	9.4675	-28909	2242.1	-0.59926	-0.62025	0.50508
0.092	9.4579	-28912	2242.8	-0.60034	-0.62093	0.50567
0.094	9.4877	-28911	2243.5	-0.60141	-0.62161	0.50625
0.096	9.5402	-28910	2244.2	-0.60248	-0.6223	0.50684
0.098	9.588	-28908	2244.9	-0.60356	-0.62298	0.50742
0.1	9.6177	-28906	2245.5	-0.60463	-0.62366	0.50801
0.102	9.6084	-28905	2246.1	-0.60414	-0.62386	0.50742
0.104	9.56	-28905	2246.8	-0.60366	-0.62405	0.50684
0.106	9.4976	-28908	2247.4	-0.60317	-0.62425	0.50625
0.108	9.4724	-28910	2248	-0.60268	-0.62444	0.50567
0.11	9.4977	-28911	2248.7	-0.60219	-0.62464	0.50508
0.112	9.5492	-28912	2249.3	-0.60248	-0.62513	0.50528
0.114	9.5953	-28907	2250	-0.60278	-0.62562	0.50547
0.116	9.6313	-28901	2250.6	-0.60307	-0.6261	0.50567
0.118	9.6245	-28901	2251.1	-0.60336	-0.62659	0.50586
0.12	9.5764	-28900	2251.7	-0.60366	-0.62708	0.50606
0.122	9.5167	-28901	2252.1	-0.60453	-0.6264	0.50674
0.124	9.4759	-28902	2252.5	-0.60541	-0.62571	0.50742
0.126	9.4949	-28902	2252.9	-0.60629	-0.62503	0.50811
0.128	9.5504	-28901	2253.4	-0.60717	-0.62435	0.50879
0.13	9.6056	-28901	2253.8	-0.60805	-0.62366	0.50947
0.132	9.6434	-28901	2254.1	-0.60561	-0.62279	0.50811
0.134	9.6385	-28898	2254.5	-0.60317	-0.62191	0.50674
0.136	9.6066	-28896	2254.8	-0.60073	-0.62103	0.50537
0.138	9.5574	-28889	2255.2	-0.59829	-0.62015	0.50401
0.14	9.5117	-28881	2255.6	-0.59585	-0.61927	0.50264
0.142	9.5006	-28881	2255.8	-0.59516	-0.62015	0.50323
0.144	9.5332	-28880	2256.1	-0.59448	-0.62103	0.50381
0.146	9.5919	-28876	2256.4	-0.5938	-0.62191	0.5044
0.148	9.645	-28872	2256.6	-0.59312	-0.62279	0.50498
0.15	9.6612	-28864	2256.8	-0.59243	-0.62366	0.50557
0.152	9.6351	-28855	2256.9	-0.59331	-0.62337	0.50528
0.154	9.5897	-28856	2257	-0.59419	-0.62308	0.50498
0.156	9.5414	-28856	2257.2	-0.59507	-0.62279	0.50469
0.158	9.5113	-28854	2257.3	-0.59595	-0.62249	0.5044
0.16	9.5307	-28852	2257.4	-0.59682	-0.6222	0.5041
0.162	9.5884	-28843	2257.5	-0.59653	-0.62259	0.50459
0.164	9.6428	-28835	2257.5	-0.59624	-0.62298	0.50508
0.166	9.6712	-28833	2257.5	-0.59595	-0.62337	0.50557
0.168	9.6599	-28832	2257.6	-0.59565	-0.62376	0.50606
0.17	9.6108	-28830	2257.6	-0.59536	-0.62415	0.50654
0.172	9.5505	-28828	2257.5	-0.59575	-0.62327	0.50557
0.174	9.5044	-28815	2257.4	-0.59614	-0.6224	0.50459
0.176	9.4945	-28802	2257.3	-0.59653	-0.62152	0.50362
0.178	9.5339	-28803	2257.2	-0.59692	-0.62064	0.50264
0.18	9.602	-28803	2257.1	-0.59731	-0.61976	0.50166
0.182	9.6575	-28802	2256.9	-0.59721	-0.61986	0.50293
0.184	9.6679	-28802	2256.8	-0.59712	-0.61996	0.5042
0.186	9.624	-28798	2256.6	-0.59702	-0.62005	0.50547
0.188	9.5723	-28794	2256.5	-0.59692	-0.62015	0.50674
0.19	9.5414	-28792	2256.4	-0.59682	-0.62025	0.50801
0.192	9.5313	-28789	2256.3	-0.59721	-0.61927	0.50713
0.194	9.5564	-28783	2256.1	-0.5976	-0.6183	0.50625
0.196	9.6023	-28777	2256	-0.598	-0.61732	0.50537
0.198	9.6464	-28773	2255.8	-0.59839	-0.61634	0.50449
0.2	9.6633	-28769	2255.6	-0.59878	-0.61537	0.50362
0.202	9.6328	-28766	2255.4	-0.59936	-0.61586	0.50342
0.204	9.5573	-28762	2255.2	-0.59995	-0.61634	0.50323
0.206	9.5023	-28768	2255	-0.60053	-0.61683	0.50303
0.208	9.4734	-28774	2254.9	-0.60112	-0.61732	0.50284
0.21	9.4872	-28765	2254.7	-0.6017	-0.61781	0.50264
0.212	9.5434	-28757	2254.6	-0.60239	-0.6181	0.50235
0.214	9.6055	-28754	2254.4	-0.60307	-0.61839	0.50205
0.216	9.6338	-28751	2254.3	-0.60375	-0.61869	0.50176
0.218	9.6148	-28755	2254.2	-0.60444	-0.61898	0.50147
0.22	9.5605	-28759	2254.1	-0.60512	-0.61927	0.50118
0.222	9.5042	-28757	2253.9	-0.60492	-0.61956	0.50147
0.224	9.4654	-28755	2253.8	-0.60473	-0.61986	0.50176
0.226	9.4627	-28751	2253.6	-0.60453	-0.62015	0.50205
0.228	9.5022	-28747	2253.4	-0.60434	-0.62044	0.50235
0.23	9.5507	-28742	2253.3	-0.60414	-0.62074	0.50264
0.232	9.5927	-28736	2253.2	-0.60346	-0.62035	0.50313
0.234	9.5946	-28735	2253.1	-0.60278	-0.61996	0.50362
0.236	9.5478	-28734	2253	-0.60209	-0.61956	0.5041
0.238	9.4874	-28737	2252.9	-0.60141	-0.61917	0.50459
0.24	9.4458	-28740	2252.8	-0.60073	-0.61878	0.50508
0.242	9.4409	-28736	2252.8	-0.60073	-0.61927	0.50567
0.244	9.467	-28733	2252.7	-0.60073	-0.61976	0.50625
0.246	9.5133	-28732	2252.6	-0.60073	-0.62025	0.50684
0.248	9.5642	-28731	2252.6	-0.60073	-0.62074	0.50742
0.25	9.5833	-28738	2252.5	-0.60073	-0.62122	0.50801
0.252	9.555	-28744	2252.5	-0.60209	-0.6224	0.50615
0.254	9.5051	-28742	2252.4	-0.60346	-0.62357	0.5043
0.256	9.4566	-28739	2252.3	-0.60483	-0.62474	0.50244
0.258	9.4234	-28740	2252.3	-0.60619	-0.62591	0.50059
0.26	9.4366	-28740	2252.3	-0.60756	-0.62708	0.49874
0.262	9.4915	-28742	2252.3	-0.60551	-0.62591	0.5002
