t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-16.299	-26627	2391	-0.64055	-0.70096	0.28997
0.002	-16.284	-26626	2391	-0.64162	-0.70135	0.29065
0.004	-16.284	-26625	2391	-0.6427	-0.70174	0.29134
0.006	-16.303	-26624	2391	-0.64377	-0.70213	0.29202
0.008	-16.325	-26624	2391	-0.64484	-0.70252	0.2927
0.01	-16.35	-26624	2391	-0.64592	-0.70292	0.29339
0.012	-16.394	-26624	2390.9	-0.64699	-0.70331	0.29407
0.014	-16.444	-26625	2390.9	-0.64806	-0.7037	0.29475
0.016	-16.487	-26623	2390.9	-0.64806	-0.70331	0.29485
0.018	-16.518	-26622	2390.9	-0.64806	-0.70292	0.29495
0.02	-16.541	-26621	2390.8	-0.64806	-0.70252	0.29504
0.022	-16.554	-26620	2390.8	-0.64806	-0.70213	0.29514
0.024	-16.55	-26620	2390.7	-0.64806	-0.70174	0.29524
0.026	-16.532	-26619	2390.7	-0.64816	-0.70194	0.29446
0.028	-16.505	-26619	2390.6	-0.64826	-0.70213	0.29368
0.03	-16.486	-26619	2390.6	-0.64836	-0.70233	0.2929
0.032	-16.474	-26620	2390.5	-0.64845	-0.70252	0.29212
0.034	-16.461	-26621	2390.4	-0.64855	-0.70272	0.29134
0.036	-16.453	-26621	2390.4	-0.64904	-0.70311	0.29182
0.038	-16.435	-26622	2390.3	-0.64953	-0.7035	0.29231
0.04	-16.424	-26627	2390.2	-0.65002	-0.70389	0.2928
0.042	-16.424	-26632	2390.1	-0.6505	-0.70428	0.29329
0.044	-16.429	-26630	2390	-0.65099	-0.70467	0.29378
0.046	-16.441	-26628	2389.9	-0.6506	-0.70428	0.29368
0.048	-16.443	-26627	2389.9	-0.65021	-0.70389	0.29358
0.05	-16.432	-26625	2389.8	-0.64982	-0.7035	0.29348
0.052	-16.416	-26627	2389.7	-0.64943	-0.70311	0.29339
0.054	-16.42	-26628	2389.6	-0.64904	-0.70272	0.29329
0.056	-16.426	-26630	2389.5	-0.64875	-0.70243	0.29368
0.058	-16.429	-26633	2389.4	-0.64845	-0.70213	0.29407
0.06	-16.434	-26635	2389.3	-0.64816	-0.70184	0.29446
0.062	-16.439	-26637	2389.3	-0.64787	-0.70155	0.29485
0.064	-16.44	-26637	2389.2	-0.64758	-0.70126	0.29524
0.066	-16.434	-26637	2389.2	-0.64719	-0.70174	0.29426
0.068	-16.43	-26639	2389.1	-0.6468	-0.70223	0.29329
0.07	-16.438	-26640	2389.1	-0.6464	-0.70272	0.29231
0.072	-16.441	-26635	2389	-0.64601	-0.70321	0.29134
0.074	-16.441	-26630	2389	-0.64562	-0.7037	0.29036
0.076	-16.444	-26635	2389	-0.64611	-0.7034	0.29095
0.078	-16.441	-26639	2389	-0.6466	-0.70311	0.29153
0.08	-16.436	-26637	2389	-0.64709	-0.70282	0.29212
0.082	-16.435	-26635	2389	-0.64758	-0.70252	0.2927
0.084	-16.439	-26636	2389.1	-0.64806	-0.70223	0.29329
0.086	-16.447	-26636	2389.1	-0.6467	-0.70262	0.29221
0.088	-16.449	-26638	2389.2	-0.64533	-0.70301	0.29114
