t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-17.145	-24508	2227.7	-0.52509	-0.73688	0.44554
0.002	-17.153	-24511	2227.4	-0.52353	-0.73473	0.44418
0.004	-17.165	-24513	2227.1	-0.52196	-0.73259	0.44281
0.006	-17.174	-24515	2226.8	-0.5204	-0.73044	0.44144
0.008	-17.174	-24518	2226.5	-0.51884	-0.72829	0.44008
0.01	-17.158	-24521	2226.2	-0.51728	-0.72614	0.43871
0.012	-17.145	-24521	2226	-0.51806	-0.72575	0.43774
0.014	-17.149	-24522	2225.8	-0.51884	-0.72536	0.43676
0.016	-17.153	-24521	2225.7	-0.51962	-0.72497	0.43578
0.018	-17.142	-24520	2225.5	-0.5204	-0.72458	0.43481
0.02	-17.142	-24518	2225.4	-0.52118	-0.72419	0.43383
0.022	-17.154	-24515	2225.3	-0.52089	-0.72527	0.43412
0.024	-17.167	-24518	2225.2	-0.5206	-0.72634	0.43442
0.026	-17.171	-24521	2225.1	-0.52031	-0.72741	0.43471
0.028	-17.157	-24519	2225	-0.52001	-0.72849	0.435
0.03	-17.14	-24518	2224.9	-0.51972	-0.72956	0.4353
0.032	-17.145	-24514	2225	-0.51884	-0.73054	0.43559
0.034	-17.15	-24510	2225	-0.51796	-0.73151	0.43588
0.036	-17.14	-24515	2225	-0.51708	-0.73249	0.43617
0.038	-17.14	-24521	2225	-0.51621	-0.73346	0.43647
0.04	-17.143	-24521	2225.1	-0.51533	-0.73444	0.43676
0.042	-17.152	-24521	2225.1	-0.51552	-0.73444	0.43705
0.044	-17.155	-24521	2225.1	-0.51572	-0.73444	0.43735
0.046	-17.144	-24520	2225.2	-0.51591	-0.73444	0.43764
0.048	-17.151	-24518	2225.2	-0.51611	-0.73444	0.43793
0.05	-17.155	-24517	2225.3	-0.5163	-0.73444	0.43822
0.052	-17.153	-24517	2225.4	-0.51543	-0.73473	0.43861
0.054	-17.138	-24517	2225.6	-0.51455	-0.73503	0.439
