t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	40.621	-37040	2271.8	-0.98439	0.049581	0.23336
0.002	40.621	-37035	2271.6	-0.984	0.049386	0.23346
0.004	40.62	-37031	2271.4	-0.98361	0.04919	0.23356
0.006	40.62	-37028	2271.2	-0.98322	0.048995	0.23365
0.008	40.62	-37025	2271	-0.98283	0.0488	0.23375
0.01	40.618	-37023	2270.9	-0.98244	0.048605	0.23385
0.012	40.618	-37022	2270.7	-0.98205	0.04841	0.23395
0.014	40.618	-37020	2270.6	-0.98166	0.048214	0.23404
0.016	40.618	-37018	2270.5	-0.98127	0.048019	0.23414
0.018	40.618	-37018	2270.4	-0.98088	0.047824	0.23424
0.02	40.619	-37019	2270.4	-0.98117	0.047726	0.23414
0.022	40.618	-37015	2270.3	-0.98147	0.047629	0.23404
0.024	40.618	-37012	2270.2	-0.98176	0.047531	0.23395
0.026	40.617	-37009	2270.2	-0.98205	0.047434	0.23385
0.028	40.616	-37006	2270.2	-0.98234	0.047336	0.23375
0.03	40.616	-37009	2270.2	-0.98166	0.047629	0.23356
0.032	40.615	-37012	2270.2	-0.98098	0.047922	0.23336
0.034	40.615	-37009	2270.2	-0.98029	0.048214	0.23317
0.036	40.616	-37007	2270.3	-0.97961	0.048507	0.23297
0.038	40.614	-37003	2270.4	-0.97893	0.0488	0.23278
0.04	40.614	-36999	2270.5	-0.97903	0.049093	0.23287
0.042	40.616	-36997	2270.6	-0.97912	0.049386	0.23297
0.044	40.617	-36995	2270.6	-0.97922	0.049678	0.23307
0.046	40.615	-36998	2270.7	-0.97932	0.049971	0.23317
0.048	40.615	-37001	2270.8	-0.97942	0.050264	0.23326
0.05	40.614	-36995	2270.9	-0.9799	0.049483	0.23326
0.052	40.613	-36989	2271	-0.98039	0.048702	0.23326
0.054	40.612	-36988	2271.1	-0.98088	0.047922	0.23326
0.056	40.612	-36987	2271.3	-0.98137	0.047141	0.23326
0.058	40.612	-36988	2271.4	-0.98186	0.04636	0.23326
0.06	40.613	-36990	2271.5	-0.98234	0.048117	0.232
0.062	40.613	-36986	2271.7	-0.98283	0.049874	0.23073
0.064	40.612	-36982	2271.8	-0.98332	0.05163	0.22946
0.066	40.61	-36977	2271.9	-0.98381	0.053387	0.22819
0.068	40.609	-36973	2272.1	-0.9843	0.055144	0.22692
0.07	40.608	-36973	2272.2	-0.98439	0.054851	0.22751
0.072	40.607	-36972	2272.3	-0.98449	0.054558	0.22809
0.074	40.608	-36967	2272.4	-0.98459	0.054266	0.22868
0.076	40.608	-36962	2272.5	-0.98469	0.053973	0.22926
0.078	40.608	-36968	2272.7	-0.98478	0.05368	0.22985
0.08	40.609	-36974	2272.7	-0.98459	0.053582	0.22985
0.082	40.61	-36971	2272.8	-0.98439	0.053485	0.22985
0.084	40.609	-36969	2272.9	-0.9842	0.053387	0.22985
0.086	40.608	-36970	2273	-0.984	0.05329	0.22985
0.088	40.607	-36970	2273.1	-0.98381	0.053192	0.22985
0.09	40.607	-36968	2273.2	-0.98361	0.053094	0.23014
0.092	40.605	-36966	2273.3	-0.98342	0.052997	0.23043
0.094	40.603	-36965	2273.4	-0.98322	0.052899	0.23073
0.096	40.602	-36964	2273.4	-0.98303	0.052802	0.23102
0.098	40.601	-36956	2273.4	-0.98283	0.052704	0.23131
0.1	40.6	-36947	2273.5	-0.98361	0.052899	0.23121
0.102	40.598	-36949	2273.5	-0.98439	0.053094	0.23112
0.104	40.599	-36951	2273.6	-0.98517	0.05329	0.23102
0.106	40.599	-36947	2273.6	-0.98596	0.053485	0.23092
0.108	40.6	-36944	2273.6	-0.98674	0.05368	0.23082
0.11	40.599	-36943	2273.6	-0.98586	0.053192	0.23121
0.112	40.598	-36943	2273.6	-0.98498	0.052704	0.2316
0.114	40.598	-36949	2273.6	-0.9841	0.052216	0.232
0.116	40.597	-36955	2273.6	-0.98322	0.051728	0.23239
0.118	40.595	-36945	2273.6	-0.98234	0.05124	0.23278
0.12	40.594	-36935	2273.5	-0.98303	0.051533	0.23268
0.122	40.596	-36936	2273.5	-0.98371	0.051826	0.23258
0.124	40.595	-36937	2273.4	-0.98439	0.052118	0.23248
0.126	40.594	-36934	2273.4	-0.98508	0.052411	0.23239
0.128	40.593	-36930	2273.3	-0.98576	0.052704	0.23229
0.13	40.593	-36933	2273.3	-0.98576	0.052606	0.23209
0.132	40.592	-36936	2273.2	-0.98576	0.052509	0.2319
0.134	40.591	-36933	2273.1	-0.98576	0.052411	0.2317
0.136	40.591	-36930	2273.1	-0.98576	0.052314	0.23151
0.138	40.592	-36929	2273	-0.98576	0.052216	0.23131
0.14	40.592	-36927	2272.9	-0.98537	0.051826	0.2316
0.142	40.592	-36926	2272.8	-0.98498	0.051435	0.2319
0.144	40.591	-36925	2272.7	-0.98459	0.051045	0.23219
0.146	40.588	-36921	2272.6	-0.9842	0.050654	0.23248
0.148	40.589	-36917	2272.5	-0.98381	0.050264	0.23278
0.15	40.588	-36911	2272.4	-0.98391	0.049971	0.23258
0.152	40.589	-36904	2272.3	-0.984	0.049678	0.23239
0.154	40.59	-36907	2272.1	-0.9841	0.049386	0.23219
0.156	40.59	-36911	2272	-0.9842	0.049093	0.232
0.158	40.59	-36909	2271.9	-0.9843	0.0488	0.2318
0.16	40.588	-36908	2271.7	-0.98381	0.049776	0.23121
0.162	40.587	-36905	2271.5	-0.98332	0.050752	0.23063
0.164	40.586	-36901	2271.4	-0.98283	0.051728	0.23004
0.166	40.585	-36904	2271.2	-0.98234	0.052704	0.22946
0.168	40.584	-36906	2271.1	-0.98186	0.05368	0.22887
0.17	40.583	-36909	2270.9	-0.98205	0.052606	0.22916
0.172	40.583	-36911	2270.7	-0.98225	0.051533	0.22946
0.174	40.583	-36910	2270.5	-0.98244	0.050459	0.22975
0.176	40.585	-36909	2270.4	-0.98264	0.049386	0.23004
0.178	40.584	-36905	2270.2	-0.98283	0.048312	0.23034
0.18	40.581	-36900	2270	-0.98303	0.048702	0.23053
0.182	40.579	-36902	2269.9	-0.98322	0.049093	0.23073
0.184	40.579	-36904	2269.7	-0.98342	0.049483	0.23092
0.186	40.577	-36906	2269.5	-0.98361	0.049874	0.23112
0.188	40.576	-36907	2269.3	-0.98381	0.050264	0.23131
0.19	40.577	-36903	2269.1	-0.984	0.050557	0.23141
0.192	40.577	-36899	2269	-0.9842	0.05085	0.23151
0.194	40.578	-36896	2268.8	-0.98439	0.051142	0.2316
0.196	40.577	-36892	2268.6	-0.98459	0.051435	0.2317
0.198	40.578	-36892	2268.5	-0.98478	0.051728	0.2318
0.2	40.578	-36891	2268.3	-0.98469	0.052509	0.23073
0.202	40.576	-36888	2268.1	-0.98459	0.05329	0.22965
0.204	40.577	-36884	2268	-0.98449	0.05407	0.22858
0.206	40.577	-36890	2267.8	-0.98439	0.054851	0.22751
0.208	40.578	-36896	2267.6	-0.9843	0.055632	0.22643
0.21	40.578	-36893	2267.5	-0.984	0.054851	0.22741
0.212	40.576	-36889	2267.3	-0.98371	0.05407	0.22838
0.214	40.576	-36891	2267.2	-0.98342	0.05329	0.22936
0.216	40.576	-36892	2267	-0.98312	0.052509	0.23034
0.218	40.577	-36884	2266.8	-0.98283	0.051728	0.23131
0.22	40.576	-36875	2266.7	-0.98264	0.050947	0.23131
0.222	40.576	-36877	2266.6	-0.98244	0.050166	0.23131
0.224	40.577	-36878	2266.4	-0.98225	0.049386	0.23131
0.226	40.577	-36881	2266.3	-0.98205	0.048605	0.23131
0.228	40.576	-36884	2266.2	-0.98186	0.047824	0.23131
0.23	40.574	-36885	2266.1	-0.98254	0.047726	0.2316
0.232	40.574	-36887	2265.9	-0.98322	0.047629	0.2319
0.234	40.575	-36886	2265.8	-0.98391	0.047531	0.23219
0.236	40.576	-36884	2265.7	-0.98459	0.047434	0.23248
0.238	40.577	-36879	2265.5	-0.98527	0.047336	0.23278
0.24	40.577	-36873	2265.4	-0.98449	0.048605	0.2318
0.242	40.577	-36874	2265.3	-0.98371	0.049874	0.23082
0.244	40.578	-36874	2265.2	-0.98293	0.051142	0.22985
0.246	40.577	-36878	2265.1	-0.98215	0.052411	0.22887
0.248	40.575	-36882	2265	-0.98137	0.05368	0.2279
0.25	40.574	-36883	2264.9	-0.98156	0.052411	0.22819
0.252	40.575	-36884	2264.8	-0.98176	0.051142	0.22848
0.254	40.576	-36880	2264.7	-0.98195	0.049874	0.22877
0.256	40.575	-36875	2264.7	-0.98215	0.048605	0.22907
0.258	40.574	-36878	2264.6	-0.98234	0.047336	0.22936
0.26	40.575	-36881	2264.5	-0.98293	0.048214	0.22926
0.262	40.576	-36882	2264.4	-0.98352	0.049093	0.22916
0.264	40.575	-36883	2264.3	-0.9841	0.049971	0.22907
0.266	40.573	-36880	2264.2	-0.98469	0.05085	0.22897
0.268	40.572	-36877	2264.1	-0.98527	0.051728	0.22887
0.27	40.571	-36879	2264	-0.98527	0.051728	0.22936
0.272	40.571	-36881	2264	-0.98527	0.051728	0.22985
0.274	40.572	-36881	2263.9	-0.98527	0.051728	0.23034
0.276	40.574	-36881	2263.8	-0.98527	0.051728	0.23082
0.278	40.573	-36882	2263.8	-0.98527	0.051728	0.23131
0.28	40.572	-36884	2263.7	-0.98508	0.052118	0.23092
0.282	40.57	-36883	2263.6	-0.98488	0.052509	0.23053
0.284	40.571	-36881	2263.5	-0.98469	0.052899	0.23014
0.286	40.573	-36883	2263.5	-0.98449	0.05329	0.22975
0.288	40.572	-36884	2263.4	-0.9843	0.05368	0.22936
0.29	40.569	-36886	2263.3	-0.984	0.052802	0.22965
0.292	40.57	-36889	2263.2	-0.98371	0.051923	0.22995
0.294	40.571	-36889	2263.1	-0.98342	0.051045	0.23024
0.296	40.57	-36890	2263	-0.98312	0.050166	0.23053
0.298	40.571	-36891	2263	-0.98283	0.049288	0.23082
0.3	40.571	-36893	2262.9	-0.98332	0.049288	0.23092
0.302	40.57	-36891	2262.8	-0.98381	0.049288	0.23102
0.304	40.567	-36890	2262.7	-0.9843	0.049288	0.23112
0.306	40.567	-36888	2262.6	-0.98478	0.049288	0.23121
0.308	40.568	-36887	2262.5	-0.98527	0.049288	0.23131
0.31	40.57	-36886	2262.5	-0.98508	0.050069	0.23131
0.312	40.57	-36886	2262.4	-0.98488	0.05085	0.23131
0.314	40.569	-36887	2262.3	-0.98469	0.05163	0.23131
0.316	40.568	-36888	2262.2	-0.98449	0.052411	0.23131
0.318	40.569	-36888	2262.1	-0.9843	0.053192	0.23131
0.32	40.57	-36888	2262	-0.98312	0.052411	0.2319
0.322	40.57	-36888	2261.9	-0.98195	0.05163	0.23248
0.324	40.57	-36888	2261.9	-0.98078	0.05085	0.23307
0.326	40.568	-36893	2261.8	-0.97961	0.050069	0.23365
0.328	40.567	-36898	2261.7	-0.97844	0.049288	0.23424
0.33	40.568	-36898	2261.6	-0.97951	0.049386	0.23434
0.332	40.568	-36898	2261.5	-0.98059	0.049483	0.23444
0.334	40.565	-36900	2261.4	-0.98166	0.049581	0.23453
0.336	40.564	-36903	2261.3	-0.98273	0.049678	0.23463
0.338	40.564	-36901	2261.2	-0.98381	0.049776	0.23473
0.34	40.563	-36899	2261.1	-0.98342	0.049288	0.23463
0.342	40.564	-36897	2261.1	-0.98303	0.0488	0.23453
0.344	40.567	-36894	2261	-0.98264	0.048312	0.23444
0.346	40.568	-36894	2260.9	-0.98225	0.047824	0.23434
0.348	40.567	-36895	2260.8	-0.98186	0.047336	0.23424
0.35	40.566	-36895	2260.8	-0.98205	0.047531	0.23404
0.352	40.564	-36895	2260.7	-0.98225	0.047726	0.23385
