t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-25.865	-8.649e+05	3073.2	-0.2196	-0.18983	0.9555
0.002	-25.891	-8.649e+05	3073	-0.2198	-0.18993	0.95531
0.004	-25.856	-8.649e+05	3072.9	-0.21999	-0.19003	0.95511
0.006	-25.825	-8.649e+05	3072.7	-0.22019	-0.19012	0.95492
0.008	-25.817	-8.649e+05	3072.6	-0.22038	-0.19022	0.95472
0.01	-25.866	-8.6491e+05	3072.5	-0.22058	-0.19032	0.95453
0.012	-25.868	-8.6491e+05	3072.5	-0.22058	-0.19012	0.95531
0.014	-25.886	-8.6492e+05	3072.4	-0.22058	-0.18993	0.95609
0.016	-25.929	-8.6492e+05	3072.3	-0.22058	-0.18973	0.95687
0.018	-25.893	-8.6493e+05	3072.3	-0.22058	-0.18954	0.95765
0.02	-25.875	-8.6493e+05	3072.2	-0.22058	-0.18934	0.95843
0.022	-25.91	-8.6494e+05	3072.1	-0.22097	-0.18856	0.95843
0.024	-25.891	-8.6494e+05	3072.1	-0.22136	-0.18778	0.95843
0.026	-25.876	-8.6494e+05	3072	-0.22175	-0.187	0.95843
0.028	-25.885	-8.6494e+05	3071.9	-0.22214	-0.18622	0.95843
0.03	-25.869	-8.6494e+05	3071.9	-0.22253	-0.18544	0.95843
0.032	-25.847	-8.6495e+05	3071.8	-0.2237	-0.18671	0.95863
0.034	-25.855	-8.6495e+05	3071.8	-0.22487	-0.18798	0.95882
0.036	-25.865	-8.6496e+05	3071.8	-0.22604	-0.18925	0.95902
0.038	-25.859	-8.6497e+05	3071.8	-0.22721	-0.19052	0.95921
0.04	-25.86	-8.6497e+05	3071.8	-0.22838	-0.19178	0.95941
0.042	-25.852	-8.6497e+05	3071.7	-0.22799	-0.191	0.95931
0.044	-25.857	-8.6496e+05	3071.7	-0.2276	-0.19022	0.95921
0.046	-25.878	-8.6495e+05	3071.6	-0.22721	-0.18944	0.95912
0.048	-25.881	-8.6496e+05	3071.5	-0.22682	-0.18866	0.95902
0.05	-25.874	-8.6496e+05	3071.4	-0.22643	-0.18788	0.95892
0.052	-25.869	-8.6497e+05	3071.3	-0.22624	-0.18817	0.95902
0.054	-25.856	-8.6498e+05	3071.2	-0.22604	-0.18847	0.95912
0.056	-25.857	-8.6498e+05	3071.1	-0.22585	-0.18876	0.95921
0.058	-25.87	-8.6499e+05	3071.1	-0.22565	-0.18905	0.95931
0.06	-25.878	-8.6499e+05	3071	-0.22546	-0.18934	0.95941
0.062	-25.881	-8.6499e+05	3070.9	-0.22536	-0.18778	0.95892
0.064	-25.896	-8.6499e+05	3070.8	-0.22526	-0.18622	0.95843
0.066	-25.907	-8.6499e+05	3070.6	-0.22516	-0.18466	0.95794
0.068	-25.904	-8.6499e+05	3070.5	-0.22507	-0.1831	0.95746
0.07	-25.935	-8.65e+05	3070.3	-0.22497	-0.18154	0.95697
0.072	-25.969	-8.65e+05	3070.2	-0.22448	-0.18202	0.95746
0.074	-25.997	-8.65e+05	3070.1	-0.22399	-0.18251	0.95794
0.076	-26.03	-8.65e+05	3070	-0.2235	-0.183	0.95843
0.078	-26.081	-8.65e+05	3069.8	-0.22302	-0.18349	0.95892
0.08	-26.137	-8.6501e+05	3069.7	-0.22253	-0.18398	0.95941
0.082	-26.161	-8.6503e+05	3069.5	-0.22311	-0.18456	0.95931
0.084	-26.202	-8.6503e+05	3069.4	-0.2237	-0.18515	0.95921
0.086	-26.273	-8.6503e+05	3069.2	-0.22428	-0.18573	0.95912
0.088	-26.302	-8.6503e+05	3069.1	-0.22487	-0.18632	0.95902
0.09	-26.294	-8.6503e+05	3068.9	-0.22546	-0.1869	0.95892
0.092	-26.248	-8.6504e+05	3068.7	-0.22594	-0.1871	0.95921
0.094	-26.205	-8.6504e+05	3068.5	-0.22643	-0.18729	0.95951
0.096	-26.183	-8.6504e+05	3068.2	-0.22692	-0.18749	0.9598
0.098	-26.167	-8.6505e+05	3068.1	-0.22741	-0.18768	0.96009
0.1	-26.078	-8.6505e+05	3067.9	-0.2279	-0.18788	0.96038
0.102	-26.011	-8.6506e+05	3067.7	-0.22682	-0.18642	0.95951
0.104	-25.951	-8.6506e+05	3067.6	-0.22575	-0.18495	0.95863
0.106	-25.871	-8.6506e+05	3067.5	-0.22468	-0.18349	0.95775
0.108	-25.847	-8.6507e+05	3067.4	-0.2236	-0.18202	0.95687
0.11	-25.872	-8.6507e+05	3067.3	-0.22253	-0.18056	0.95599
0.112	-25.868	-8.6507e+05	3067.1	-0.22253	-0.18124	0.95726
0.114	-25.833	-8.6507e+05	3067	-0.22253	-0.18193	0.95853
0.116	-25.818	-8.6508e+05	3066.9	-0.22253	-0.18261	0.9598
0.118	-25.826	-8.6509e+05	3066.8	-0.22253	-0.18329	0.96107
0.12	-25.821	-8.651e+05	3066.7	-0.22253	-0.18398	0.96234
0.122	-25.857	-8.651e+05	3066.7	-0.22194	-0.18495	0.96156
0.124	-25.895	-8.6511e+05	3066.6	-0.22136	-0.18593	0.96077
0.126	-25.898	-8.6511e+05	3066.6	-0.22077	-0.1869	0.95999
0.128	-25.872	-8.6511e+05	3066.5	-0.22019	-0.18788	0.95921
0.13	-25.886	-8.6511e+05	3066.4	-0.2196	-0.18886	0.95843
0.132	-25.915	-8.6511e+05	3066.2	-0.22019	-0.18808	0.95843
0.134	-25.925	-8.6512e+05	3066.1	-0.22077	-0.18729	0.95843
0.136	-25.924	-8.6512e+05	3066	-0.22136	-0.18651	0.95843
0.138	-25.924	-8.6512e+05	3065.8	-0.22194	-0.18573	0.95843
0.14	-25.915	-8.6512e+05	3065.6	-0.22253	-0.18495	0.95843
0.142	-25.894	-8.6512e+05	3065.4	-0.22341	-0.18534	0.95882
0.144	-25.884	-8.6512e+05	3065.2	-0.22428	-0.18573	0.95921
0.146	-25.899	-8.6512e+05	3064.9	-0.22516	-0.18612	0.9596
0.148	-25.916	-8.6513e+05	3064.7	-0.22604	-0.18651	0.95999
0.15	-25.928	-8.6514e+05	3064.5	-0.22692	-0.1869	0.96038
0.152	-25.947	-8.6514e+05	3064.2	-0.22643	-0.18681	0.96029
0.154	-25.958	-8.6515e+05	3064	-0.22594	-0.18671	0.96019
0.156	-25.95	-8.6515e+05	3063.8	-0.22546	-0.18661	0.96009
0.158	-25.918	-8.6515e+05	3063.6	-0.22497	-0.18651	0.95999
0.16	-25.879	-8.6515e+05	3063.4	-0.22448	-0.18642	0.9599
0.162	-25.883	-8.6515e+05	3063.1	-0.22458	-0.18739	0.9597
0.164	-25.911	-8.6516e+05	3062.9	-0.22468	-0.18837	0.95951
0.166	-25.932	-8.6517e+05	3062.6	-0.22477	-0.18934	0.95931
0.168	-25.928	-8.6517e+05	3062.3	-0.22487	-0.19032	0.95912
0.17	-25.932	-8.6517e+05	3062.1	-0.22497	-0.1913	0.95892
