t	ekg	optical	pressure	accel_x	accel_y	accel_z
4.5475e-13	-38.309	-8.6526e+05	2420.3	-0.090768	-0.031232	1.0038
0.002	-38.385	-8.6527e+05	2420.3	-0.091549	-0.030256	1.0042
0.004	-38.46	-8.6527e+05	2420.3	-0.09233	-0.02928	1.0046
0.006	-38.448	-8.6528e+05	2420.6	-0.09311	-0.028304	1.005
0.008	-38.367	-8.6529e+05	2421.1	-0.093891	-0.027328	1.0054
0.01	-38.306	-8.6529e+05	2421.7	-0.094672	-0.026352	1.0058
0.012	-38.27	-8.6529e+05	2423.1	-0.093208	-0.02684	1.0055
0.014	-38.309	-8.6529e+05	2424.4	-0.091744	-0.027328	1.0052
0.016	-38.364	-8.6529e+05	2426.1	-0.09028	-0.027816	1.0049
0.018	-38.392	-8.6529e+05	2428.1	-0.088816	-0.028304	1.0046
0.02	-38.4	-8.653e+05	2430.1	-0.087352	-0.028792	1.0043
0.022	-38.346	-8.653e+05	2432.1	-0.08784	-0.028694	1.0048
0.024	-38.346	-8.6531e+05	2434.1	-0.088328	-0.028597	1.0053
0.026	-38.32	-8.6531e+05	2436	-0.088816	-0.028499	1.0058
0.028	-38.225	-8.6531e+05	2437.7	-0.089304	-0.028402	1.0063
0.03	-38.301	-8.6531e+05	2439.4	-0.089792	-0.028304	1.0067
0.032	-38.441	-8.6532e+05	2440.9	-0.089694	-0.027426	1.0052
0.034	-38.46	-8.6532e+05	2442.3	-0.089597	-0.026547	1.0036
0.036	-38.518	-8.6532e+05	2443.6	-0.089499	-0.025669	1.0021
0.038	-38.481	-8.6532e+05	2444.8	-0.089402	-0.02479	1.0005
0.04	-38.412	-8.6532e+05	2445.9	-0.089304	-0.023912	0.99894
0.042	-38.402	-8.6532e+05	2446.9	-0.088328	-0.023522	0.99933
0.044	-38.367	-8.6533e+05	2447.8	-0.087352	-0.023131	0.99972
0.046	-38.367	-8.6533e+05	2448.7	-0.086376	-0.022741	1.0001
0.048	-38.41	-8.6533e+05	2449.5	-0.0854	-0.02235	1.0005
0.05	-38.428	-8.6533e+05	2450.2	-0.084424	-0.02196	1.0009
0.052	-38.485	-8.6533e+05	2450.9	-0.084717	-0.022838	1.0012
0.054	-38.511	-8.6534e+05	2451.6	-0.08501	-0.023717	1.0015
0.056	-38.46	-8.6534e+05	2452.2	-0.085302	-0.024595	1.0018
0.058	-38.439	-8.6534e+05	2452.8	-0.085595	-0.025474	1.0021
0.06	-38.394	-8.6534e+05	2453.4	-0.085888	-0.026352	1.0024
0.062	-38.364	-8.6533e+05	2453.9	-0.085205	-0.025571	1.0021
0.064	-38.391	-8.6532e+05	2454.4	-0.084522	-0.02479	1.0018
0.066	-38.416	-8.6533e+05	2454.9	-0.083838	-0.02401	1.0015
0.068	-38.493	-8.6533e+05	2455.3	-0.083155	-0.023229	1.0012
0.07	-38.57	-8.6532e+05	2455.7	-0.082472	-0.022448	1.0009
0.072	-38.576	-8.6531e+05	2456.1	-0.083643	-0.023912	1.0006
0.074	-38.521	-8.6531e+05	2456.4	-0.084814	-0.025376	1.0003
0.076	-38.443	-8.6531e+05	2456.6	-0.085986	-0.02684	1
0.078	-38.381	-8.6531e+05	2456.9	-0.087157	-0.028304	0.99972
0.08	-38.366	-8.653e+05	2457.1	-0.088328	-0.029768	0.99942
0.082	-38.393	-8.653e+05	2457.2	-0.087059	-0.028987	1.0003
0.084	-38.437	-8.6529e+05	2457.3	-0.08579	-0.028206	1.0012
