t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	69.627	-18797	2395	-0.34004	0.91334	0.28636
0.002	69.636	-18795	2395	-0.34082	0.91246	0.28714
0.004	69.644	-18794	2394.9	-0.3416	0.91158	0.28792
0.006	69.647	-18793	2394.9	-0.34238	0.91071	0.2887
0.008	69.648	-18794	2394.9	-0.34316	0.90983	0.28948
0.01	69.65	-18797	2394.8	-0.34394	0.90895	0.29026
0.012	69.655	-18796	2394.8	-0.34472	0.90807	0.29104
0.014	69.667	-18791	2394.8	-0.3455	0.90719	0.29182
0.016	69.683	-18788	2394.7	-0.34609	0.90836	0.29134
0.018	69.703	-18788	2394.7	-0.34668	0.90953	0.29085
0.02	69.724	-18791	2394.6	-0.34726	0.91071	0.29036
0.022	69.735	-18798	2394.6	-0.34785	0.91188	0.28987
0.024	69.737	-18801	2394.6	-0.34843	0.91305	0.28938
0.026	69.73	-18800	2394.6	-0.34716	0.91197	0.28968
0.028	69.718	-18800	2394.6	-0.34589	0.9109	0.28997
0.03	69.713	-18800	2394.6	-0.34463	0.90983	0.29026
0.032	69.716	-18800	2394.5	-0.34336	0.90875	0.29056
0.034	69.721	-18801	2394.5	-0.34209	0.90768	0.29085
0.036	69.725	-18801	2394.5	-0.34287	0.90856	0.29075
0.038	69.731	-18802	2394.5	-0.34365	0.90944	0.29065
0.04	69.733	-18801	2394.5	-0.34443	0.91032	0.29056
0.042	69.728	-18799	2394.5	-0.34521	0.91119	0.29046
0.044	69.72	-18798	2394.5	-0.34599	0.91207	0.29036
0.046	69.714	-18799	2394.4	-0.34658	0.91207	0.29036
0.048	69.712	-18800	2394.4	-0.34716	0.91207	0.29036
0.05	69.719	-18800	2394.4	-0.34775	0.91207	0.29036
0.052	69.73	-18799	2394.3	-0.34833	0.91207	0.29036
0.054	69.738	-18798	2394.3	-0.34892	0.91207	0.29036
0.056	69.74	-18799	2394.3	-0.34921	0.91207	0.29085
0.058	69.73	-18800	2394.3	-0.34951	0.91207	0.29134
0.06	69.715	-18800	2394.3	-0.3498	0.91207	0.29182
0.062	69.706	-18798	2394.2	-0.35009	0.91207	0.29231
0.064	69.709	-18799	2394.2	-0.35038	0.91207	0.2928
0.066	69.713	-18803	2394.2	-0.34912	0.91168	0.29221
0.068	69.722	-18805	2394.2	-0.34785	0.91129	0.29163
