t	ekg	optical	pressure	accel_x	accel_y	accel_z
4.5475e-13	55.181	-18419	2259.7	-0.30549	0.90817	0.27133
0.002	55.125	-18420	2258.5	-0.30978	0.90758	0.27426
0.004	54.963	-18420	2257.2	-0.31408	0.907	0.27718
0.006	54.917	-18421	2255.9	-0.31837	0.90641	0.28011
0.008	55	-18419	2254.4	-0.32267	0.90583	0.28304
0.01	55.011	-18413	2252.9	-0.32696	0.90524	0.28597
0.012	54.899	-18409	2251.2	-0.32725	0.90563	0.28587
0.014	54.946	-18407	2249.4	-0.32755	0.90602	0.28577
0.016	54.969	-18405	2247.6	-0.32784	0.90641	0.28568
0.018	55.03	-18403	2245.7	-0.32813	0.9068	0.28558
0.02	55.077	-18400	2243.7	-0.32842	0.90719	0.28548
0.022	55.099	-18396	2241.7	-0.32803	0.90612	0.28363
0.024	54.991	-18395	2239.7	-0.32764	0.90504	0.28177
0.026	54.83	-18397	2237.5	-0.32725	0.90397	0.27992
0.028	54.685	-18393	2235.1	-0.32686	0.9029	0.27806
0.03	54.992	-18384	2232.8	-0.32647	0.90182	0.27621
0.032	55.311	-18377	2230.3	-0.3252	0.90397	0.2764
0.034	55.022	-18373	2227.9	-0.32393	0.90612	0.2766
0.036	54.847	-18370	2225.4	-0.32267	0.90827	0.27679
0.038	54.945	-18370	2223	-0.3214	0.91041	0.27699
0.04	55.137	-18366	2220.5	-0.32013	0.91256	0.27718
0.042	55.182	-18357	2218.2	-0.31583	0.91354	0.27572
0.044	55.202	-18353	2215.8	-0.31154	0.91451	0.27426
0.046	55.116	-18354	2213.4	-0.30724	0.91549	0.27279
0.048	55.032	-18356	2211	-0.30295	0.91646	0.27133
0.05	54.981	-18358	2208.6	-0.29866	0.91744	0.26986
0.052	54.955	-18353	2205.9	-0.30393	0.91685	0.27094
0.054	54.917	-18340	2203.3	-0.3092	0.91627	0.27201
0.056	54.962	-18331	2200.6	-0.31447	0.91568	0.27308
0.058	55.169	-18328	2197.9	-0.31974	0.9151	0.27416
0.06	55.208	-18325	2195.2	-0.32501	0.91451	0.27523
0.062	55.037	-18325	2192.3	-0.32579	0.9151	0.27728
0.064	55.003	-18324	2189.3	-0.32657	0.91568	0.27933
0.066	55.141	-18321	2186.5	-0.32735	0.91627	0.28138
0.068	55.205	-18318	2183.6	-0.32813	0.91685	0.28343
0.07	55.065	-18314	2180.8	-0.32891	0.91744	0.28548
0.072	54.988	-18309	2178	-0.33116	0.91803	0.28763
0.074	54.946	-18304	2175.3	-0.3334	0.91861	0.28977
0.076	54.966	-18298	2172.6	-0.33565	0.9192	0.29192
0.078	55.072	-18291	2170.2	-0.33789	0.91978	0.29407
0.08	55.116	-18285	2167.7	-0.34014	0.92037	0.29622
0.082	55.072	-18280	2165.5	-0.3457	0.91988	0.29973
0.084	55.019	-18277	2163.4	-0.35126	0.91939	0.30324
0.086	54.994	-18277	2161.4	-0.35683	0.9189	0.30676
0.088	55	-18274	2159.5	-0.36239	0.91842	0.31027
0.09	55.015	-18269	2157.7	-0.36795	0.91793	0.31378
0.092	55.019	-18265	2155.8	-0.36034	0.91968	0.31203
0.094	55.03	-18262	2154	-0.35273	0.92144	0.31027
0.096	54.96	-18259	2152.2	-0.34511	0.9232	0.30851
0.098	54.84	-18254	2150.4	-0.3375	0.92496	0.30676
0.1	54.823	-18249	2148.6	-0.32989	0.92671	0.305
0.102	54.926	-18243	2146.9	-0.32345	0.92583	0.30266
0.104	55.113	-18238	2145.2	-0.317	0.92496	0.30032
0.106	55.246	-18235	2143.5	-0.31056	0.92408	0.29797
0.108	55.205	-18233	2141.8	-0.30412	0.9232	0.29563
0.11	55.103	-18233	2140	-0.29768	0.92232	0.29329
0.112	55.025	-18231	2138.1	-0.30041	0.92134	0.29231
0.114	54.972	-18228	2136.2	-0.30315	0.92037	0.29134
0.116	54.978	-18226	2134.3	-0.30588	0.91939	0.29036
0.118	55.077	-18224	2132.4	-0.30861	0.91842	0.28938
0.12	55.087	-18223	2130.4	-0.31134	0.91744	0.28841
0.122	55.094	-18220	2128.5	-0.31261	0.91842	0.28812
0.124	55.043	-18219	2126.5	-0.31388	0.91939	0.28782
0.126	55.017	-18220	2124.4	-0.31515	0.92037	0.28753
0.128	54.969	-18218	2122.3	-0.31642	0.92134	0.28724
0.13	54.928	-18212	2120.1	-0.31769	0.92232	0.28694
