t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	176.25	-20762	2909.5	-0.78958	0.40065	-0.48214
0.002	176.26	-20761	2909.6	-0.78851	0.40172	-0.48156
0.004	176.27	-20760	2909.7	-0.78744	0.4028	-0.48097
0.006	176.28	-20759	2909.8	-0.78636	0.40387	-0.48039
0.008	176.27	-20760	2909.8	-0.78529	0.40494	-0.4798
0.01	176.26	-20763	2909.9	-0.78422	0.40602	-0.47922
0.012	176.25	-20762	2910	-0.78597	0.40504	-0.47912
0.014	176.26	-20759	2910.1	-0.78773	0.40406	-0.47902
0.016	176.27	-20757	2910.1	-0.78949	0.40309	-0.47892
0.018	176.26	-20756	2910.2	-0.79124	0.40211	-0.47883
0.02	176.24	-20755	2910.2	-0.793	0.40114	-0.47873
0.022	176.23	-20756	2910.2	-0.79163	0.40231	-0.47912
0.024	176.24	-20755	2910.2	-0.79027	0.40348	-0.47951
0.026	176.25	-20752	2910.2	-0.7889	0.40465	-0.4799
0.028	176.25	-20750	2910.2	-0.78753	0.40582	-0.48029
0.03	176.25	-20748	2910.1	-0.78617	0.40699	-0.48068
0.032	176.25	-20746	2910.1	-0.78656	0.40641	-0.48058
0.034	176.25	-20743	2910.1	-0.78695	0.40582	-0.48048
0.036	176.24	-20742	2910.1	-0.78734	0.40524	-0.48039
0.038	176.24	-20741	2910	-0.78773	0.40465	-0.48029
0.04	176.24	-20740	2909.9	-0.78812	0.40406	-0.48019
0.042	176.24	-20739	2909.8	-0.78773	0.40553	-0.47951
0.044	176.24	-20742	2909.7	-0.78734	0.40699	-0.47883
0.046	176.24	-20751	2909.6	-0.78695	0.40846	-0.47814
0.048	176.23	-20750	2909.4	-0.78656	0.40992	-0.47746
0.05	176.25	-20740	2909.2	-0.78617	0.41138	-0.47678
0.052	176.25	-20737	2909	-0.78675	0.4108	-0.47678
0.054	176.25	-20740	2908.7	-0.78734	0.41021	-0.47678
0.056	176.25	-20739	2908.5	-0.78792	0.40963	-0.47678
0.058	176.24	-20736	2908.3	-0.78851	0.40904	-0.47678
0.06	176.23	-20734	2908.1	-0.7891	0.40846	-0.47678
0.062	176.23	-20735	2907.9	-0.78929	0.40865	-0.47668
0.064	176.21	-20736	2907.6	-0.78949	0.40885	-0.47658
0.066	176.21	-20740	2907.4	-0.78968	0.40904	-0.47648
0.068	176.22	-20740	2907.2	-0.78988	0.40924	-0.47639
0.07	176.22	-20737	2906.9	-0.79007	0.40943	-0.47629
0.072	176.21	-20736	2906.8	-0.79017	0.40894	-0.47648
0.074	176.21	-20737	2906.6	-0.79027	0.40846	-0.47668
0.076	176.21	-20735	2906.4	-0.79036	0.40797	-0.47687
0.078	176.18	-20732	2906.2	-0.79046	0.40748	-0.47707
0.08	176.18	-20730	2906	-0.79056	0.40699	-0.47726
0.082	176.19	-20731	2905.8	-0.78988	0.40728	-0.47697
0.084	176.2	-20732	2905.6	-0.78919	0.40758	-0.47668
0.086	176.2	-20733	2905.4	-0.78851	0.40787	-0.47639
0.088	176.19	-20735	2905.2	-0.78783	0.40816	-0.47609
0.09	176.18	-20739	2905.1	-0.78714	0.40846	-0.4758
