t	ekg	optical	pressure	accel_x	accel_y	accel_z
2.8422e-14	0.016545	207.05	-16.417	-0.0016272	-0.00099072	0.0028966
0.002	0.012723	204.34	-16.442	-0.0015298	-0.00074053	0.0032074
0.004	0.0086385	201.62	-16.466	-0.0014325	-0.00049033	0.0035181
0.006	0.0042185	198.9	-16.49	-0.0013351	-0.00024014	0.0038289
0.008	-0.00055064	196.18	-16.515	-0.0012377	1.0056e-05	0.0041397
0.01	-0.0056251	193.45	-16.52	-0.0011404	0.00026025	0.0044505
0.012	-0.010917	190.74	-16.524	-0.001043	0.00051044	0.0047612
0.014	-0.016312	188.04	-16.519	-0.00094561	0.00076064	0.005072
0.016	-0.021694	185.37	-16.504	-0.00084824	0.0010108	0.0053828
0.018	-0.02696	182.72	-16.489	-0.00075087	0.001261	0.0056935
0.02	-0.032032	180.11	-16.454	-0.00031798	0.0015219	0.0057211
0.022	-0.036855	177.53	-16.419	0.00011491	0.0017828	0.0057488
0.024	-0.041394	175.01	-16.375	0.0005478	0.0020437	0.0057764
0.026	-0.045615	172.53	-16.323	0.00098069	0.0023046	0.005804
0.028	-0.04948	170.1	-16.27	0.0014136	0.0025655	0.0058316
0.03	-0.052937	167.74	-16.204	0.0017727	0.0026264	0.0055244
0.032	-0.055923	165.43	-16.137	0.0021318	0.0026873	0.0052172
0.034	-0.058382	163.18	-16.065	0.0024909	0.0027482	0.00491
0.036	-0.060281	161	-15.988	0.00285	0.0028091	0.0046027
0.038	-0.06164	158.88	-15.911	0.0032092	0.00287	0.0042955
0.04	-0.062542	156.82	-15.829	0.0032486	0.0026936	0.0037694
0.042	-0.063146	154.83	-15.747	0.0032881	0.0025171	0.0032433
0.044	-0.063675	152.91	-15.663	0.0033276	0.0023407	0.0027172
0.046	-0.064387	151.04	-15.579	0.0033671	0.0021643	0.0021911
0.048	-0.065531	149.23	-15.496	0.0034066	0.0019879	0.001665
0.05	-0.067299	147.48	-15.413	0.0031705	0.0017034	0.001214
0.052	-0.069782	145.79	-15.331	0.0029344	0.0014188	0.00076299
0.054	-0.072933	144.14	-15.251	0.0026983	0.0011343	0.000312
0.056	-0.076562	142.54	-15.173	0.0024622	0.00084973	-0.00013898
0.058	-0.080356	140.99	-15.094	0.0022261	0.00056518	-0.00058996
0.06	-0.083926	139.47	-15.022	0.001925	0.00035244	-0.00069525
0.062	-0.086868	137.99	-14.949	0.0016238	0.0001397	-0.00080053
0.064	-0.088841	136.53	-14.88	0.0013226	-7.3037e-05	-0.00090581
0.066	-0.089628	135.1	-14.814	0.0010215	-0.00028578	-0.0010111
0.068	-0.089182	133.69	-14.749	0.00072029	-0.00049852	-0.0011164
0.07	-0.087637	132.29	-14.691	0.00056094	-0.00053784	-0.00088753
0.072	-0.085284	130.91	-14.634	0.00040159	-0.00057717	-0.00065868
0.074	-0.082523	129.53	-14.582	0.00024224	-0.0006165	-0.00042983
0.076	-0.079781	128.15	-14.534	8.2892e-05	-0.00065583	-0.00020099
0.078	-0.077435	126.77	-14.486	-7.6457e-05	-0.00069516	2.7863e-05
0.08	-0.075745	125.38	-14.45	2.5072e-06	-0.00060307	0.0003419
0.082	-0.074807	123.99	-14.414	8.1471e-05	-0.00051099	0.00065594
0.084	-0.074542	122.58	-14.383	0.00016044	-0.0004189	0.00096998
0.086	-0.074726	121.16	-14.359	0.0002394	-0.00032682	0.001284
0.088	-0.075041	119.73	-14.334	0.00031836	-0.00023473	0.0015981
0.09	-0.075149	118.27	-14.322	0.00056389	-0.00015119	0.0018193
0.092	-0.074762	116.8	-14.31	0.00080942	-6.7657e-05	0.0020405
0.094	-0.073698	115.31	-14.303	0.001055	1.588e-05	0.0022617
0.096	-0.071913	113.8	-14.302	0.0013005	9.9417e-05	0.0024829
0.098	-0.069492	112.27	-14.301	0.001546	0.00018295	0.0027042
0.1	-0.066621	110.72	-14.309	0.0017287	0.00013262	0.0028739
0.102	-0.06353	109.16	-14.316	0.0019114	8.2294e-05	0.0030437
