t	ekg	optical	pressure	accel_x	accel_y	accel_z
7.1054e-15	56.823	-14490	2287.3	-0.2357	0.91939	0.35966
0.002	56.829	-14497	2287.4	-0.23522	0.9191	0.36005
0.004	56.833	-14504	2287.5	-0.23473	0.91881	0.36044
0.006	56.836	-14511	2287.7	-0.23424	0.91851	0.36083
0.008	56.836	-14508	2287.9	-0.23375	0.91822	0.36122
0.01	56.839	-14505	2288	-0.23326	0.91793	0.36161
0.012	56.834	-14509	2288.2	-0.23239	0.91715	0.36161
0.014	56.824	-14513	2288.4	-0.23151	0.91637	0.36161
0.016	56.831	-14509	2288.5	-0.23063	0.91559	0.36161
0.018	56.855	-14505	2288.6	-0.22975	0.9148	0.36161
0.02	56.881	-14501	2288.7	-0.22887	0.91402	0.36161
0.022	56.891	-14498	2288.8	-0.22907	0.9151	0.36132
0.024	56.896	-14506	2288.9	-0.22926	0.91617	0.36102
0.026	56.9	-14514	2289	-0.22946	0.91724	0.36073
0.028	56.914	-14513	2289	-0.22965	0.91832	0.36044
0.03	56.933	-14511	2289	-0.22985	0.91939	0.36014
0.032	56.92	-14515	2289	-0.23141	0.91978	0.36014
0.034	56.906	-14518	2289.1	-0.23297	0.92017	0.36014
0.036	56.92	-14517	2289.1	-0.23453	0.92056	0.36014
0.038	56.922	-14517	2289.1	-0.23609	0.92095	0.36014
0.04	56.919	-14517	2289.1	-0.23766	0.92134	0.36014
0.042	56.918	-14516	2289.1	-0.23668	0.92076	0.36063
0.044	56.918	-14515	2289.1	-0.2357	0.92017	0.36112
0.046	56.92	-14514	2289.2	-0.23473	0.91959	0.36161
0.048	56.923	-14514	2289.2	-0.23375	0.919	0.3621
0.05	56.922	-14514	2289.2	-0.23278	0.91842	0.36258
0.052	56.917	-14512	2289.2	-0.23336	0.91861	0.3618
0.054	56.908	-14511	2289.2	-0.23395	0.91881	0.36102
0.056	56.918	-14507	2289.3	-0.23453	0.919	0.36024
0.058	56.924	-14503	2289.3	-0.23512	0.9192	0.35946
0.06	56.909	-14511	2289.4	-0.2357	0.91939	0.35868
0.062	56.893	-14520	2289.4	-0.23502	0.919	0.35858
0.064	56.897	-14518	2289.5	-0.23434	0.91861	0.35848
0.066	56.904	-14517	2289.5	-0.23365	0.91822	0.35839
0.068	56.913	-14514	2289.5	-0.23297	0.91783	0.35829
0.07	56.917	-14511	2289.5	-0.23229	0.91744	0.35819
0.072	56.918	-14516	2289.5	-0.2316	0.91705	0.35907
0.074	56.915	-14520	2289.5	-0.23092	0.91666	0.35995
0.076	56.908	-14514	2289.5	-0.23024	0.91627	0.36083
0.078	56.907	-14509	2289.5	-0.22956	0.91588	0.36171
0.08	56.914	-14513	2289.5	-0.22887	0.91549	0.36258
0.082	56.924	-14517	2289.4	-0.22897	0.9149	0.36249
0.084	56.945	-14513	2289.4	-0.22907	0.91432	0.36239
0.086	56.975	-14510	2289.3	-0.22916	0.91373	0.36229
0.088	57.005	-14514	2289.3	-0.22926	0.91315	0.36219
0.09	57.049	-14517	2289.3	-0.22936	0.91256	0.3621
0.092	57.091	-14516	2289.3	-0.22916	0.91246	0.36239
0.094	57.103	-14515	2289.2	-0.22897	0.91236	0.36268
0.096	57.106	-14510	2289.1	-0.22877	0.91227	0.36297
0.098	57.089	-14506	2289	-0.22858	0.91217	0.36327
0.1	57.043	-14502	2288.9	-0.22838	0.91207	0.36356
0.102	57	-14498	2288.8	-0.22868	0.91197	0.36336
0.104	56.94	-14506	2288.7	-0.22897	0.91188	0.36317
0.106	56.844	-14515	2288.6	-0.22926	0.91178	0.36297
0.108	56.755	-14514	2288.5	-0.22956	0.91168	0.36278
0.11	56.648	-14512	2288.4	-0.22985	0.91158	0.36258
0.112	56.526	-14514	2288.3	-0.23004	0.91149	0.36278
0.114	56.365	-14515	2288.3	-0.23024	0.91139	0.36297
0.116	56.192	-14512	2288.1	-0.23043	0.91129	0.36317
0.118	56.017	-14510	2288	-0.23063	0.91119	0.36336
