t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	54.652	-17820	1917	0.16592	-0.010248	1.0053
0.002	54.604	-17820	1916.9	0.1668	-0.011224	1.0052
0.004	54.614	-17820	1916.9	0.16768	-0.0122	1.0051
0.006	54.625	-17819	1916.8	0.16856	-0.013176	1.005
0.008	54.605	-17817	1916.8	0.16943	-0.014152	1.0049
0.01	54.565	-17815	1916.7	0.17031	-0.015128	1.0048
0.012	54.568	-17812	1916.6	0.17031	-0.01503	1.0045
0.014	54.578	-17809	1916.5	0.17031	-0.014933	1.0042
0.016	54.604	-17810	1916.4	0.17031	-0.014835	1.0039
0.018	54.623	-17812	1916.3	0.17031	-0.014738	1.0036
0.02	54.608	-17810	1916.2	0.17031	-0.01464	1.0033
0.022	54.584	-17809	1916.1	0.16885	-0.014738	1.0048
0.024	54.591	-17813	1916.1	0.16738	-0.014835	1.0063
0.026	54.564	-17816	1916	0.16592	-0.014933	1.0077
0.028	54.551	-17815	1915.9	0.16446	-0.01503	1.0092
0.03	54.574	-17813	1915.9	0.16299	-0.015128	1.0106
0.032	54.646	-17814	1915.9	0.16289	-0.015518	1.0096
0.034	54.647	-17815	1915.8	0.1628	-0.015909	1.0085
0.036	54.627	-17812	1915.8	0.1627	-0.016299	1.0074
0.038	54.57	-17808	1915.8	0.1626	-0.01669	1.0064
0.04	54.557	-17807	1915.8	0.1625	-0.01708	1.0053
0.042	54.606	-17806	1915.8	0.16309	-0.016202	1.0059
0.044	54.603	-17807	1915.7	0.16368	-0.015323	1.0065
0.046	54.546	-17808	1915.7	0.16426	-0.014445	1.007
0.048	54.541	-17812	1915.7	0.16485	-0.013566	1.0076
0.05	54.615	-17815	1915.7	0.16543	-0.012688	1.0082
0.052	54.635	-17808	1915.7	0.16426	-0.013371	1.0078
0.054	54.609	-17801	1915.7	0.16309	-0.014054	1.0074
0.056	54.561	-17801	1915.7	0.16192	-0.014738	1.007
0.058	54.547	-17801	1915.7	0.16075	-0.015421	1.0066
0.06	54.586	-17807	1915.7	0.15958	-0.016104	1.0063
0.062	54.647	-17814	1915.6	0.16075	-0.014835	1.0056
0.064	54.621	-17813	1915.6	0.16192	-0.013566	1.0049
0.066	54.575	-17812	1915.5	0.16309	-0.012298	1.0042
0.068	54.56	-17812	1915.5	0.16426	-0.011029	1.0035
0.07	54.554	-17812	1915.5	0.16543	-0.00976	1.0028
0.072	54.532	-17810	1915.4	0.16602	-0.0090768	1.003
0.074	54.556	-17808	1915.3	0.1666	-0.0083936	1.0032
0.076	54.579	-17811	1915.2	0.16719	-0.0077104	1.0034
0.078	54.584	-17813	1915.1	0.16777	-0.0070272	1.0036
0.08	54.612	-17810	1915.1	0.16836	-0.006344	1.0038
0.082	54.62	-17807	1914.9	0.16738	-0.0070272	1.0051
0.084	54.571	-17795	1914.8	0.16641	-0.0077104	1.0064
0.086	54.536	-17783	1914.7	0.16543	-0.0083936	1.0076
0.088	54.584	-17795	1914.7	0.16446	-0.0090768	1.0089
0.09	54.619	-17807	1914.6	0.16348	-0.00976	1.0102
0.092	54.567	-17809	1914.6	0.16319	-0.011224	1.0109
0.094	54.5	-17811	1914.5	0.16289	-0.012688	1.0117
0.096	54.467	-17801	1914.5	0.1626	-0.014152	1.0125
0.098	54.458	-17791	1914.4	0.16231	-0.015616	1.0133
0.1	54.482	-17799	1914.4	0.16202	-0.01708	1.0141
0.102	54.519	-17807	1914.4	0.16172	-0.01708	1.014
0.104	54.513	-17809	1914.4	0.16143	-0.01708	1.0139
0.106	54.491	-17810	1914.4	0.16114	-0.01708	1.0138
0.108	54.483	-17804	1914.4	0.16084	-0.01708	1.0137
0.11	54.542	-17798	1914.4	0.16055	-0.01708	1.0136
0.112	54.552	-17799	1914.4	0.16065	-0.017178	1.0132
0.114	54.513	-17799	1914.4	0.16075	-0.017275	1.0128
0.116	54.509	-17797	1914.4	0.16084	-0.017373	1.0124
0.118	54.581	-17796	1914.4	0.16094	-0.01747	1.012
0.12	54.579	-17803	1914.4	0.16104	-0.017568	1.0116
0.122	54.553	-17810	1914.4	0.16104	-0.017763	1.0115
0.124	54.537	-17805	1914.4	0.16104	-0.017958	1.0114
0.126	54.501	-17799	1914.4	0.16104	-0.018154	1.0113
0.128	54.519	-17798	1914.4	0.16104	-0.018349	1.0112
0.13	54.519	-17797	1914.4	0.16104	-0.018544	1.0111
0.132	54.52	-17799	1914.4	0.16094	-0.018739	1.0113
0.134	54.512	-17800	1914.4	0.16084	-0.018934	1.0115
0.136	54.486	-17800	1914.3	0.16075	-0.01913	1.0117
0.138	54.566	-17800	1914.3	0.16065	-0.019325	1.0119
0.14	54.619	-17804	1914.3	0.16055	-0.01952	1.0121
0.142	54.581	-17807	1914.2	0.16065	-0.01952	1.0126
0.144	54.585	-17807	1914.2	0.16075	-0.01952	1.0131
0.146	54.589	-17808	1914.1	0.16084	-0.01952	1.0136
0.148	54.619	-17806	1914.1	0.16094	-0.01952	1.0141
0.15	54.644	-17805	1914.1	0.16104	-0.01952	1.0146
0.152	54.658	-17811	1914	0.16143	-0.019422	1.0144
0.154	54.648	-17817	1913.9	0.16182	-0.019325	1.0142
0.156	54.576	-17815	1913.8	0.16221	-0.019227	1.014
0.158	54.548	-17812	1913.8	0.1626	-0.01913	1.0138
0.16	54.652	-17811	1913.7	0.16299	-0.019032	1.0136
0.162	54.695	-17809	1913.7	0.16416	-0.018349	1.0142
0.164	54.642	-17813	1913.6	0.16533	-0.017666	1.0147
0.166	54.601	-17817	1913.5	0.16651	-0.016982	1.0153
0.168	54.597	-17813	1913.5	0.16768	-0.016299	1.0159
0.17	54.614	-17809	1913.5	0.16885	-0.015616	1.0165
0.172	54.62	-17808	1913.5	0.1708	-0.016104	1.0166
0.174	54.645	-17808	1913.4	0.17275	-0.016592	1.0167
0.176	54.679	-17805	1913.4	0.1747	-0.01708	1.0168
0.178	54.665	-17802	1913.4	0.17666	-0.017568	1.0169
0.18	54.637	-17801	1913.3	0.17861	-0.018056	1.017
0.182	54.63	-17800	1913.4	0.17705	-0.018154	1.0169
0.184	54.617	-17808	1913.4	0.17548	-0.018251	1.0168
0.186	54.619	-17816	1913.4	0.17392	-0.018349	1.0167
0.188	54.643	-17813	1913.5	0.17236	-0.018446	1.0166
0.19	54.656	-17809	1913.5	0.1708	-0.018544	1.0165
0.192	54.632	-17806	1913.5	0.17012	-0.018349	1.0164
0.194	54.596	-17803	1913.5	0.16943	-0.018154	1.0163
0.196	54.607	-17808	1913.5	0.16875	-0.017958	1.0162
0.198	54.635	-17812	1913.5	0.16807	-0.017763	1.0161
0.2	54.606	-17813	1913.5	0.16738	-0.017568	1.016
0.202	54.602	-17814	1913.5	0.16797	-0.017666	1.0155
0.204	54.675	-17815	1913.5	0.16856	-0.017763	1.015
0.206	54.723	-17816	1913.5	0.16914	-0.017861	1.0146
0.208	54.708	-17817	1913.5	0.16973	-0.017958	1.0141
0.21	54.67	-17819	1913.5	0.17031	-0.018056	1.0136
0.212	54.648	-17815	1913.5	0.16953	-0.018154	1.0138
0.214	54.728	-17812	1913.5	0.16875	-0.018251	1.014
0.216	54.774	-17815	1913.5	0.16797	-0.018349	1.0142
0.218	54.792	-17818	1913.4	0.16719	-0.018446	1.0144
0.22	54.786	-17823	1913.4	0.16641	-0.018544	1.0146
0.222	54.719	-17828	1913.4	0.16582	-0.01913	1.0141
0.224	54.683	-17821	1913.4	0.16524	-0.019715	1.0136
0.226	54.634	-17814	1913.4	0.16465	-0.020301	1.0131
0.228	54.6	-17814	1913.4	0.16407	-0.020886	1.0126
0.23	54.523	-17815	1913.4	0.16348	-0.021472	1.0121
0.232	54.426	-17814	1913.3	0.16455	-0.021277	1.0118
0.234	54.292	-17813	1913.3	0.16563	-0.021082	1.0115
0.236	54.123	-17810	1913.2	0.1667	-0.020886	1.0112
0.238	53.986	-17808	1913.2	0.16777	-0.020691	1.0109
0.24	53.864	-17813	1913.1	0.16885	-0.020496	1.0106
0.242	53.748	-17818	1913.2	0.1669	-0.021277	1.0115
0.244	53.618	-17817	1913.2	0.16494	-0.022058	1.0124
0.246	53.519	-17815	1913.2	0.16299	-0.022838	1.0133
0.248	53.493	-17816	1913.1	0.16104	-0.023619	1.0142
0.25	53.562	-17816	1913.1	0.15909	-0.0244	1.015
0.252	53.706	-17811	1913.1	0.16026	-0.023717	1.0138
0.254	53.861	-17806	1913	0.16143	-0.023034	1.0125
0.256	54.034	-17807	1913	0.1626	-0.02235	1.0112
0.258	54.197	-17809	1913	0.16377	-0.021667	1.01
0.26	54.302	-17817	1913	0.16494	-0.020984	1.0087
0.262	54.388	-17825	1913	0.16465	-0.021082	1.0084
0.264	54.462	-17833	1912.9	0.16436	-0.021179	1.0081
0.266	54.538	-17841	1912.9	0.16407	-0.021277	1.0078
0.268	54.628	-17837	1912.9	0.16377	-0.021374	1.0075
0.27	54.67	-17832	1912.9	0.16348	-0.021472	1.0072
0.272	54.705	-17833	1912.8	0.16338	-0.021472	1.007
0.274	54.756	-17834	1912.8	0.16328	-0.021472	1.0068
0.276	54.74	-17839	1912.7	0.16319	-0.021472	1.0066
0.278	54.645	-17844	1912.7	0.16309	-0.021472	1.0065
0.28	54.595	-17840	1912.7	0.16299	-0.021472	1.0063
0.282	54.555	-17836	1912.6	0.16299	-0.022838	1.0075
0.284	54.56	-17834	1912.6	0.16299	-0.024205	1.0088
0.286	54.562	-17832	1912.6	0.16299	-0.025571	1.0101
0.288	54.565	-17830	1912.6	0.16299	-0.026938	1.0113
0.29	54.581	-17828	1912.5	0.16299	-0.028304	1.0126
0.292	54.586	-17825	1912.5	0.16124	-0.027621	1.0122
0.294	54.557	-17822	1912.5	0.15948	-0.026938	1.0118
0.296	54.6	-17824	1912.4	0.15772	-0.026254	1.0114
0.298	54.639	-17826	1912.4	0.15596	-0.025571	1.011
0.3	54.617	-17828	1912.4	0.15421	-0.024888	1.0106
0.302	54.581	-17830	1912.3	0.15479	-0.024205	1.0101
0.304	54.575	-17827	1912.3	0.15538	-0.023522	1.0095
0.306	54.571	-17824	1912.2	0.15596	-0.022838	1.0089
0.308	54.56	-17827	1912.2	0.15655	-0.022155	1.0083
0.31	54.603	-17830	1912.2	0.15714	-0.021472	1.0077
0.312	54.611	-17834	1912.2	0.15645	-0.02157	1.0074
0.314	54.584	-17838	1912.2	0.15577	-0.021667	1.0071
0.316	54.591	-17836	1912.2	0.15509	-0.021765	1.0068
0.318	54.63	-17833	1912.2	0.1544	-0.021862	1.0065
0.32	54.625	-17836	1912.2	0.15372	-0.02196	1.0063
0.322	54.606	-17840	1912.2	0.1546	-0.022643	1.0069
0.324	54.582	-17841	1912.1	0.15548	-0.023326	1.0076
0.326	54.589	-17842	1912.1	0.15636	-0.02401	1.0083
0.328	54.65	-17840	1912	0.15723	-0.024693	1.009
0.33	54.692	-17839	1912	0.15811	-0.025376	1.0097
0.332	54.667	-17839	1911.9	0.15723	-0.02479	1.0091
0.334	54.622	-17839	1911.9	0.15636	-0.024205	1.0085
0.336	54.578	-17839	1911.8	0.15548	-0.023619	1.0079
0.338	54.527	-17840	1911.8	0.1546	-0.023034	1.0073
0.34	54.499	-17842	1911.8	0.15372	-0.022448	1.0067
0.342	54.55	-17845	1911.7	0.15509	-0.022448	1.0065
0.344	54.66	-17844	1911.7	0.15645	-0.022448	1.0064
0.346	54.674	-17844	1911.6	0.15782	-0.022448	1.0062
0.348	54.583	-17845	1911.6	0.15919	-0.022448	1.006
0.35	54.543	-17846	1911.5	0.16055	-0.022448	1.0058
