t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	5.7634	-3.1705e+05	3041.4	-0.30881	0.083936	0.95482
0.002	5.918	-3.1705e+05	3041.2	-0.30861	0.083936	0.95492
0.004	6.1514	-3.1705e+05	3041	-0.30842	0.083936	0.95502
0.006	6.223	-3.1705e+05	3040.8	-0.30822	0.083936	0.95511
0.008	6.1275	-3.1705e+05	3040.6	-0.30803	0.083936	0.95521
0.01	6.0142	-3.1705e+05	3040.4	-0.30783	0.083936	0.95531
0.012	5.765	-3.1705e+05	3040.2	-0.30764	0.083936	0.95541
0.014	5.6327	-3.1705e+05	3039.9	-0.30744	0.083936	0.9555
0.016	5.7111	-3.1705e+05	3039.7	-0.30783	0.083448	0.95589
0.018	5.8377	-3.1705e+05	3039.5	-0.30822	0.08296	0.95628
0.02	6.0966	-3.1706e+05	3039.3	-0.30861	0.082472	0.95668
0.022	6.2457	-3.1706e+05	3039	-0.309	0.081984	0.95707
0.024	6.1612	-3.1706e+05	3038.8	-0.30939	0.081496	0.95746
0.026	6.064	-3.1706e+05	3038.6	-0.3089	0.082179	0.95736
0.028	5.8714	-3.1706e+05	3038.4	-0.30842	0.082862	0.95726
0.03	5.688	-3.1706e+05	3038.1	-0.30793	0.083546	0.95716
0.032	5.7028	-3.1706e+05	3037.8	-0.30744	0.084229	0.95707
0.034	5.7894	-3.1706e+05	3037.5	-0.30695	0.084912	0.95697
0.036	5.9884	-3.1706e+05	3037.2	-0.30685	0.083838	0.95726
0.038	6.194	-3.1707e+05	3036.9	-0.30676	0.082765	0.95755
0.04	6.1862	-3.1707e+05	3036.6	-0.30666	0.081691	0.95785
0.042	6.099	-3.1707e+05	3036.3	-0.30656	0.080618	0.95814
0.044	5.9344	-3.1708e+05	3036	-0.30646	0.079544	0.95843
0.046	5.7302	-3.1708e+05	3035.7	-0.305	0.079349	0.95863
0.048	5.6787	-3.1708e+05	3035.4	-0.30354	0.079154	0.95882
0.05	5.7527	-3.1708e+05	3035	-0.30207	0.078958	0.95902
0.052	5.9057	-3.1708e+05	3034.7	-0.30061	0.078763	0.95921
0.054	6.1339	-3.1709e+05	3034.3	-0.29914	0.078568	0.95941
0.056	6.2431	-3.1709e+05	3034	-0.29895	0.07847	0.95941
0.058	6.1668	-3.1709e+05	3033.6	-0.29875	0.078373	0.95941
0.06	6.0062	-3.1709e+05	3033.3	-0.29856	0.078275	0.95941
0.062	5.8063	-3.1709e+05	3032.9	-0.29836	0.078178	0.95941
0.064	5.6942	-3.1709e+05	3032.6	-0.29817	0.07808	0.95941
0.066	5.7354	-3.1709e+05	3032.2	-0.29827	0.07808	0.95931
0.068	5.8472	-3.171e+05	3031.9	-0.29836	0.07808	0.95921
0.07	6.0404	-3.171e+05	3031.5	-0.29846	0.07808	0.95912
0.072	6.2155	-3.171e+05	3031.1	-0.29856	0.07808	0.95902
0.074	6.2085	-3.171e+05	3030.8	-0.29866	0.07808	0.95892
0.076	6.092	-3.171e+05	3030.4	-0.29778	0.077982	0.95921
0.078	5.8947	-3.171e+05	3030.1	-0.2969	0.077885	0.95951
0.08	5.7014	-3.1711e+05	3029.7	-0.29602	0.077787	0.9598
0.082	5.709	-3.1711e+05	3029.4	-0.29514	0.07769	0.96009
0.084	5.8278	-3.1712e+05	3029	-0.29426	0.077592	0.96038
0.086	6.0134	-3.1712e+05	3028.6	-0.29465	0.077299	0.95951
0.088	6.2385	-3.1712e+05	3028.2	-0.29504	0.077006	0.95863
0.09	6.2475	-3.1712e+05	3027.9	-0.29544	0.076714	0.95775
0.092	6.137	-3.1713e+05	3027.5	-0.29583	0.076421	0.95687
0.094	6.0037	-3.1713e+05	3027.1	-0.29622	0.076128	0.95599
0.096	5.7596	-3.1713e+05	3026.8	-0.2968	0.076323	0.95687
0.098	5.7034	-3.1713e+05	3026.4	-0.29739	0.076518	0.95775
0.1	5.8286	-3.1713e+05	3026.1	-0.29797	0.076714	0.95863
0.102	5.9618	-3.1714e+05	3025.7	-0.29856	0.076909	0.95951
0.104	6.2074	-3.1714e+05	3025.3	-0.29914	0.077104	0.96038
0.106	6.2803	-3.1714e+05	3024.9	-0.29768	0.07769	0.9598
0.108	6.1901	-3.1715e+05	3024.6	-0.29622	0.078275	0.95921
0.11	6.0746	-3.1715e+05	3024.2	-0.29475	0.078861	0.95863
0.112	5.8356	-3.1714e+05	3023.9	-0.29329	0.079446	0.95804
0.114	5.7254	-3.1715e+05	3023.5	-0.29182	0.080032	0.95746
0.116	5.7917	-3.1716e+05	3023.2	-0.29075	0.079056	0.95833
0.118	5.8992	-3.1716e+05	3022.9	-0.28968	0.07808	0.95921
0.12	6.1218	-3.1716e+05	3022.5	-0.2886	0.077104	0.96009
0.122	6.249	-3.1716e+05	3022.1	-0.28753	0.076128	0.96097
0.124	6.1837	-3.1717e+05	3021.7	-0.28646	0.075152	0.96185
0.126	6.0732	-3.1717e+05	3021.4	-0.28568	0.075347	0.96175
0.128	5.8668	-3.1717e+05	3021	-0.28489	0.075542	0.96165
0.13	5.6952	-3.1718e+05	3020.7	-0.28411	0.075738	0.96156
0.132	5.7011	-3.1718e+05	3020.3	-0.28333	0.075933	0.96146
0.134	5.7954	-3.1719e+05	3020	-0.28255	0.076128	0.96136
0.136	5.9931	-3.1719e+05	3019.7	-0.28167	0.076226	0.96195
0.138	6.1853	-3.1719e+05	3019.3	-0.2808	0.076323	0.96253
0.14	6.1955	-3.1719e+05	3019	-0.27992	0.076421	0.96312
0.142	6.0932	-3.1719e+05	3018.7	-0.27904	0.076518	0.9637
0.144	5.9254	-3.1719e+05	3018.3	-0.27816	0.076616	0.96429
0.146	5.7303	-3.172e+05	3018	-0.27796	0.077006	0.96448
0.148	5.672	-3.172e+05	3017.7	-0.27777	0.077397	0.96468
0.15	5.7526	-3.1721e+05	3017.4	-0.27757	0.077787	0.96487
0.152	5.8964	-3.1721e+05	3017	-0.27738	0.078178	0.96507
0.154	6.0925	-3.1721e+05	3016.7	-0.27718	0.078568	0.96526
0.156	6.1908	-3.1721e+05	3016.4	-0.27679	0.078275	0.96556
0.158	6.1241	-3.1722e+05	3016	-0.2764	0.077982	0.96585
0.16	5.991	-3.1723e+05	3015.7	-0.27601	0.07769	0.96614
0.162	5.786	-3.1723e+05	3015.5	-0.27562	0.077397	0.96644
0.164	5.6514	-3.1724e+05	3015.2	-0.27523	0.077104	0.96673
0.166	5.7058	-3.1723e+05	3014.9	-0.27748	0.07603	0.96741
0.168	5.8225	-3.1723e+05	3014.6	-0.27972	0.074957	0.96809
0.17	6.0264	-3.1723e+05	3014.3	-0.28197	0.073883	0.96878
0.172	6.2017	-3.1723e+05	3014	-0.28421	0.07281	0.96946
0.174	6.1441	-3.1724e+05	3013.8	-0.28646	0.071736	0.97014
0.176	6.0576	-3.1724e+05	3013.5	-0.28509	0.072614	0.96956
0.178	5.8757	-3.1725e+05	3013.3	-0.28372	0.073493	0.96897
0.18	5.6377	-3.1726e+05	3013	-0.28236	0.074371	0.96839
0.182	5.6747	-3.1726e+05	3012.8	-0.28099	0.07525	0.9678
0.184	5.8027	-3.1725e+05	3012.5	-0.27962	0.076128	0.96722
0.186	5.9477	-3.1726e+05	3012.3	-0.27923	0.076714	0.96614
