t	ekg	optical	pressure	accel_x	accel_y	accel_z
0	-67.278	-5.9014e+05	3150.4	-0.28255	-0.044408	0.95404
0.002	-67.276	-5.9014e+05	3149.6	-0.28304	-0.045579	0.95463
0.004	-67.285	-5.9014e+05	3148.8	-0.28353	-0.04675	0.95521
0.006	-67.265	-5.9014e+05	3147.9	-0.28402	-0.047922	0.9558
0.008	-67.243	-5.9013e+05	3147.1	-0.2845	-0.049093	0.95638
0.01	-67.239	-5.9013e+05	3146.3	-0.28499	-0.050264	0.95697
0.012	-67.246	-5.9013e+05	3145.6	-0.28402	-0.048898	0.95599
0.014	-67.278	-5.9014e+05	3144.8	-0.28304	-0.047531	0.95502
0.016	-67.318	-5.9015e+05	3144.1	-0.28206	-0.046165	0.95404
0.018	-67.312	-5.9015e+05	3143.3	-0.28109	-0.044798	0.95306
0.02	-67.268	-5.9015e+05	3142.5	-0.28011	-0.043432	0.95209
0.022	-67.248	-5.9015e+05	3141.8	-0.2804	-0.04353	0.95228
0.024	-67.267	-5.9015e+05	3141	-0.2807	-0.043627	0.95248
0.026	-67.273	-5.9015e+05	3140.3	-0.28099	-0.043725	0.95267
0.028	-67.266	-5.9015e+05	3139.6	-0.28128	-0.043822	0.95287
0.03	-67.273	-5.9015e+05	3138.9	-0.28158	-0.04392	0.95306
0.032	-67.293	-5.9015e+05	3138.2	-0.28187	-0.044408	0.95404
0.034	-67.292	-5.9015e+05	3137.5	-0.28216	-0.044896	0.95502
0.036	-67.279	-5.9015e+05	3136.8	-0.28245	-0.045384	0.95599
0.038	-67.272	-5.9015e+05	3136.1	-0.28275	-0.045872	0.95697
0.04	-67.258	-5.9015e+05	3135.4	-0.28304	-0.04636	0.95794
0.042	-67.229	-5.9015e+05	3134.8	-0.28392	-0.046067	0.95746
0.044	-67.238	-5.9015e+05	3134.3	-0.2848	-0.045774	0.95697
0.046	-67.265	-5.9016e+05	3133.7	-0.28568	-0.045482	0.95648
0.048	-67.285	-5.9016e+05	3133.2	-0.28655	-0.045189	0.95599
0.05	-67.304	-5.9015e+05	3132.7	-0.28743	-0.044896	0.9555
0.052	-67.312	-5.9016e+05	3132.1	-0.28548	-0.044506	0.95589
0.054	-67.311	-5.9016e+05	3131.6	-0.28353	-0.044115	0.95628
0.056	-67.29	-5.9016e+05	3131.1	-0.28158	-0.043725	0.95668
0.058	-67.254	-5.9016e+05	3130.5	-0.27962	-0.043334	0.95707
0.06	-67.244	-5.9016e+05	3129.9	-0.27767	-0.042944	0.95746
0.062	-67.261	-5.9017e+05	3129.4	-0.27845	-0.04353	0.95814
0.064	-67.281	-5.9017e+05	3128.8	-0.27923	-0.044115	0.95882
0.066	-67.293	-5.9016e+05	3128.2	-0.28001	-0.044701	0.95951
0.068	-67.316	-5.9016e+05	3127.7	-0.2808	-0.045286	0.96019
0.07	-67.357	-5.9017e+05	3127.1	-0.28158	-0.045872	0.96087
0.072	-67.364	-5.9017e+05	3126.6	-0.28304	-0.045677	0.9597
0.074	-67.377	-5.9017e+05	3126.1	-0.2845	-0.045482	0.95853
0.076	-67.428	-5.9017e+05	3125.6	-0.28597	-0.045286	0.95736
0.078	-67.501	-5.9017e+05	3125	-0.28743	-0.045091	0.95619
0.08	-67.577	-5.9018e+05	3124.5	-0.2889	-0.044896	0.95502
0.082	-67.701	-5.9018e+05	3124	-0.28782	-0.045774	0.9557
0.084	-67.849	-5.9018e+05	3123.5	-0.28675	-0.046653	0.95638
0.086	-67.93	-5.9018e+05	3123	-0.28568	-0.047531	0.95707
0.088	-67.994	-5.9018e+05	3122.5	-0.2846	-0.04841	0.95775
0.09	-68.052	-5.9018e+05	3122	-0.28353	-0.049288	0.95843
0.092	-68.078	-5.9018e+05	3121.6	-0.28382	-0.049288	0.95863
0.094	-68.057	-5.9018e+05	3121.1	-0.28411	-0.049288	0.95882
0.096	-68.056	-5.9019e+05	3120.7	-0.28441	-0.049288	0.95902
0.098	-68.056	-5.9019e+05	3120.2	-0.2847	-0.049288	0.95921
0.1	-68.003	-5.9019e+05	3119.8	-0.28499	-0.049288	0.95941
